cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,plan_year,invest
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9,PPR.53.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,2026,790.0
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY20,PPR.53A,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,2021,790.0
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY19,PPR.53B,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,2021,790.0
2020,,132,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY18,PPR.53C,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,2021,790.0
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY16,PPR.53E,,2021,2021,See description under line item 53.,See description under line item 53.,,790.0,2021,790.0
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY14,PPR.53G,,2021,2021,See description under line item 53.,See description under line item 53.,,84.0,2021,84.0
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY13,PPR.53H,,2021,2021,See description under line item 53.,See description under line item 53.,,106.0,2021,106.0
2020,,133,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY12,PPR.53I,,2021,2021,See description under line item 53.,See description under line item 53.,,128.0,2021,128.0
2020,,134,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY10,PPR.53K,,2021,2021,See description under line item 53.,See description under line item 53.,,50.0,2021,50.0
2020,,134,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY05,PPR.53M,,2021,2021,See description under line item 53.,See description under line item 53.,,46.0,2021,46.0
2020,,134,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD9-FY04,PPR.53N,,2021,2021,See description under line item 53.,See description under line item 53.,,19.0,2021,19.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10,PPR.54.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,2021,395.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10,PPR.54.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,2022,790.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10,PPR.54.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,2023,790.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10,PPR.54.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,2024,790.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10,PPR.54.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,2025,790.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10,PPR.54.1,,2021,2026,Renovate existing recreation facilities in the Department and Recreation.,Renovate existing recreation facilities in the Department and Recreation.,,4345.0,2026,790.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY19,PPR.54B,,2021,2021,See description under line item 54.,See description under line item 54.,,790.0,2021,790.0
2020,,135,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY17,PPR.54D,,2021,2021,See description under line item 54.,See description under line item 54.,,140.0,2021,140.0
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY15,PPR.54F,,2021,2021,See description under line item 54.,See description under line item 54.,,253.0,2021,253.0
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY13,PPR.54H,,2021,2021,See description under line item 54.,See description under line item 54.,,433.0,2021,433.0
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY12,PPR.54I,,2021,2021,See description under line item 54.,See description under line item 54.,,239.0,2021,239.0
2020,,136,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY11,PPR.54J,,2021,2021,See description under line item 54.,See description under line item 54.,,531.0,2021,531.0
2020,,137,PARKS AND RECREATION,Improvements to Existing Recreation Facilities-CD10-FY09,PPR.54L,,2021,2021,See description under line item 54.,See description under line item 54.,,1.0,2021,1.0
2020,,137,PARKS AND RECREATION,Improvements to the Various Cultural Facilities,PPR.55.2,,2022,2024,Perform various improvement projects at cultural facilities throughout the city.,Perform various improvement projects at cultural facilities throughout the city.,,600.0,2022,500.0
2020,,137,PARKS AND RECREATION,Improvements to the Various Cultural Facilities,PPR.55.2,,2022,2024,Perform various improvement projects at cultural facilities throughout the city.,Perform various improvement projects at cultural facilities throughout the city.,,600.0,2024,100.0
2020,,137,PARKS AND RECREATION,Cultural Facilities Improvements-FY20,PPR.55A,,2021,2021,See description under line item 55.,See description under line item 55.,,1700.0,2021,1700.0
2020,,138,PARKS AND RECREATION,Cultural Facilities Improvements-FY14,PPR.55C,,2021,2021,See description under line item 55.,See description under line item 55.,,3215.0,2021,3215.0
2020,,138,PARKS AND RECREATION,Building Improvements-FY14,PPR.56A,,2021,2021,Design and construct building improvements.,Design and construct building improvements.,,306.0,2021,306.0
2020,,139,PARKS AND RECREATION,Infrastructure-FY12,PPR.57A,,2021,2021,Design and construct infrastructure improvements.,Design and construct infrastructure improvements.,,113.0,2021,113.0
2020,,139,PARKS AND RECREATION,Parkland - Site Improvements-FY14,PPR.58A,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,2943.0,2021,2943.0
2020,,139,PARKS AND RECREATION,Parkland - Site Improvements-FY13,PPR.58B,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,333.0,2021,333.0
2020,,140,PARKS AND RECREATION,Parkland - Site Improvements-FY10,PPR.58D,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,7118.0,2021,7118.0
2020,,140,PARKS AND RECREATION,Parkland - Site Improvements-FY08,PPR.58F,,2021,2021,Design and construct parkland site improvements.,Design and construct parkland site improvements.,,14.0,2021,14.0
2020,,141,PARKS AND RECREATION,"Roadways, Footways, and Parking-FY13",PPR.59B,,2021,2021,"Design and construct roadways, footways, and parking improvements.","Design and construct roadways, footways, and parking improvements.",,1051.0,2021,1051.0
2020,,141,PARKS AND RECREATION,Improvements to Existing Recreation Facilities,PPR.60A,,2021,2021,Renovate existing infrastructure at recreation facilities.,Renovate existing infrastructure at recreation facilities.,,30.0,2021,30.0
2020,,142,PARKS AND RECREATION,Improvements to Existing Recreation Facilities,PPR.60C,,2021,2021,Renovate existing infrastructure at recreation facilities.,Renovate existing infrastructure at recreation facilities.,,478.0,2021,478.0
2020,,142,PARKS AND RECREATION,Improvements to Existing Recreation Facilities,PPR.60E,,2021,2021,Renovate existing infrastructure at recreation facilities.,Renovate existing infrastructure at recreation facilities.,,14.0,2021,14.0
2020,,142,PARKS AND RECREATION,Grant Funded Recreation Improvements-FY14,PPR.61A,,2021,2021,"Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.","Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.",,352.0,2021,352.0
2020,,143,PARKS AND RECREATION,Grant Funded Recreation Improvements-FY12,PPR.61C,,2021,2021,"Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.","Provide appropriation authority for State, Federal, and Grants and appropriate matching City funds.",,529.0,2021,529.0
2020,,21,PHILADELPHIA INTERNATIONAL AIRPORT,Airfield Area,AVN.2.1,,2021,2026,"This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.","This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.",,610699.0,2021,96950.0
2020,,21,PHILADELPHIA INTERNATIONAL AIRPORT,Airfield Area,AVN.2.1,,2021,2026,"This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.","This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.",,610699.0,2022,97250.0
2020,,21,PHILADELPHIA INTERNATIONAL AIRPORT,Airfield Area,AVN.2.1,,2021,2026,"This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.","This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.",,610699.0,2023,102999.0
2020,,21,PHILADELPHIA INTERNATIONAL AIRPORT,Airfield Area,AVN.2.1,,2021,2026,"This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.","This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.",,610699.0,2024,104001.0
2020,,21,PHILADELPHIA INTERNATIONAL AIRPORT,Airfield Area,AVN.2.1,,2021,2026,"This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.","This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.",,610699.0,2025,104499.0
2020,,21,PHILADELPHIA INTERNATIONAL AIRPORT,Airfield Area,AVN.2.1,,2021,2026,"This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.","This program includes the areas of the Airport reserved aircraft operations and aircraft-related activities, and other equipment on the Airport.",,610699.0,2026,105000.0
2020,,22,PHILADELPHIA INTERNATIONAL AIRPORT,Terminal Area,AVN.3.1,,2021,2026,"This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings","This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings",,932499.0,2021,144800.0
2020,,22,PHILADELPHIA INTERNATIONAL AIRPORT,Terminal Area,AVN.3.1,,2021,2026,"This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings","This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings",,932499.0,2022,162090.0
2020,,22,PHILADELPHIA INTERNATIONAL AIRPORT,Terminal Area,AVN.3.1,,2021,2026,"This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings","This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings",,932499.0,2023,156499.0
2020,,22,PHILADELPHIA INTERNATIONAL AIRPORT,Terminal Area,AVN.3.1,,2021,2026,"This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings","This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings",,932499.0,2024,155058.0
2020,,22,PHILADELPHIA INTERNATIONAL AIRPORT,Terminal Area,AVN.3.1,,2021,2026,"This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings","This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings",,932499.0,2025,157050.0
2020,,22,PHILADELPHIA INTERNATIONAL AIRPORT,Terminal Area,AVN.3.1,,2021,2026,"This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings","This program includes the Airport passenger terminal buildings, including the areas available for baggage handling systems, and the sidewalk and curb adjacent to the landside of the terminal buildings",,932499.0,2026,157002.0
2020,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Outside Terminal Area (OTA),AVN.4.1,,2021,2026,"This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.","This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.",,598802.0,2021,100500.0
2020,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Outside Terminal Area (OTA),AVN.4.1,,2021,2026,"This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.","This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.",,598802.0,2022,95001.0
2020,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Outside Terminal Area (OTA),AVN.4.1,,2021,2026,"This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.","This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.",,598802.0,2023,99000.0
2020,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Outside Terminal Area (OTA),AVN.4.1,,2021,2026,"This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.","This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.",,598802.0,2024,101001.0
2020,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Outside Terminal Area (OTA),AVN.4.1,,2021,2026,"This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.","This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.",,598802.0,2025,101500.0
2020,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Outside Terminal Area (OTA),AVN.4.1,,2021,2026,"This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.","This program includes the Airport arrival and departure roadways, and areas on which a hotel, parking facilities, rental entities operate.",,598802.0,2026,101800.0
2020,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Outside Terminal Area (OTA)-FY19,AVN.4B,,2021,2021,See description under line item 4.,See description under line item 4.,,30000.0,2021,30000.0
2020,,24,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2021,2026,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,332949.0,2021,54200.0
2020,,24,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2021,2026,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,332949.0,2022,54800.0
2020,,24,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2021,2026,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,332949.0,2023,55100.0
2020,,24,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2021,2026,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,332949.0,2024,55149.0
2020,,24,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2021,2026,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,332949.0,2025,55700.0
2020,,24,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2021,2026,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,332949.0,2026,58000.0
2020,POLICE FACILITIES,146,POLICE,New Police Facilities,PPD.62.1,,2021,2022,"Design and construct new police facilities including 400 Broad, 22nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, and 15th police districts.",,26850.0,2021,20250.0
2020,POLICE FACILITIES,146,POLICE,New Police Facilities,PPD.62.1,,2021,2022,"Design and construct new police facilities including 400 Broad, 22nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, and 15th police districts.",,26850.0,2022,6600.0
2020,POLICE FACILITIES,146,POLICE,Exterior – General Building Construction,PPD.62.2,,2023,2026,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,4000.0,2023,1000.0
2020,POLICE FACILITIES,146,POLICE,Exterior – General Building Construction,PPD.62.2,,2023,2026,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,4000.0,2024,1000.0
2020,POLICE FACILITIES,146,POLICE,Exterior – General Building Construction,PPD.62.2,,2023,2026,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,4000.0,2025,1000.0
2020,POLICE FACILITIES,146,POLICE,Exterior – General Building Construction,PPD.62.2,,2023,2026,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,4000.0,2026,1000.0
2020,POLICE FACILITIES,146,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.62.3,,2021,2026,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,14004.0,2021,1004.0
2020,POLICE FACILITIES,146,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.62.3,,2021,2026,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,14004.0,2022,1000.0
2020,POLICE FACILITIES,146,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.62.3,,2021,2026,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,14004.0,2023,3000.0
2020,POLICE FACILITIES,146,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.62.3,,2021,2026,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,14004.0,2024,3000.0
2020,POLICE FACILITIES,146,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.62.3,,2021,2026,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,14004.0,2025,3000.0
2020,POLICE FACILITIES,146,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.62.3,,2021,2026,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,14004.0,2026,3000.0
2020,POLICE FACILITIES,147,POLICE,Police Districts Security Improvements,PPD.62.4,,2023,2026,Perform facility security improvements.,Perform facility security improvements.,,4000.0,2023,1000.0
2020,POLICE FACILITIES,147,POLICE,Police Districts Security Improvements,PPD.62.4,,2023,2026,Perform facility security improvements.,Perform facility security improvements.,,4000.0,2024,1000.0
2020,POLICE FACILITIES,147,POLICE,Police Districts Security Improvements,PPD.62.4,,2023,2026,Perform facility security improvements.,Perform facility security improvements.,,4000.0,2025,1000.0
2020,POLICE FACILITIES,147,POLICE,Police Districts Security Improvements,PPD.62.4,,2023,2026,Perform facility security improvements.,Perform facility security improvements.,,4000.0,2026,1000.0
2020,POLICE FACILITIES,147,POLICE,Police Academy Firearms Training Facility Improvements,PPD.62.5,,2025,2026,Make safety improvements to Police Academy Firearms Facilities.,Make safety improvements to Police Academy Firearms Facilities.,,15000.0,2025,7500.0
2020,POLICE FACILITIES,147,POLICE,Police Academy Firearms Training Facility Improvements,PPD.62.5,,2025,2026,Make safety improvements to Police Academy Firearms Facilities.,Make safety improvements to Police Academy Firearms Facilities.,,15000.0,2026,7500.0
2020,POLICE FACILITIES,147,POLICE,Police Facilities - Renovations-FY20,PPD.62A,,2021,2021,See description under line item 62.,See description under line item 62.,,23108.0,2021,23108.0
2020,POLICE FACILITIES,147,POLICE,Police Facilities - Renovations-FY19,PPD.62B,,2021,2021,See description under line item 62.,See description under line item 62.,,12948.0,2021,12948.0
2020,POLICE FACILITIES,147,POLICE,Police Facilities - Renovations-FY17,PPD.62C,,2021,2021,See description under line item 62.,See description under line item 62.,,1598.0,2021,1598.0
2020,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY15,PPD.62E,,2021,2021,See description under line item 62.,See description under line item 62.,,11.0,2021,11.0
2020,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY12,PPD.62G,,2021,2021,See description under line item 62.,See description under line item 62.,,36.0,2021,36.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Training Academy and MIS Facility,PRISONS.63.1,,2025,2026,Construct a new facility for the Prisons Training Academy Management Information Systems division.,Construct a new facility for the Prisons Training Academy Management Information Systems division.,,9800.0,2025,3500.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Training Academy and MIS Facility,PRISONS.63.1,,2025,2026,Construct a new facility for the Prisons Training Academy Management Information Systems division.,Construct a new facility for the Prisons Training Academy Management Information Systems division.,,9800.0,2026,6300.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.63.2,,2021,2026,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5650.0,2021,650.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.63.2,,2021,2026,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5650.0,2022,1000.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.63.2,,2021,2026,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5650.0,2023,1000.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.63.2,,2021,2026,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5650.0,2024,1000.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.63.2,,2021,2026,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5650.0,2025,1000.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.63.2,,2021,2026,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5650.0,2026,1000.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,CFCF Roofing Replacement,PRISONS.63.3,,2022,2023,Remove and replace roofing on the CFCF Facility.,Remove and replace roofing on the CFCF Facility.,,19000.0,2022,7000.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,CFCF Roofing Replacement,PRISONS.63.3,,2022,2023,Remove and replace roofing on the CFCF Facility.,Remove and replace roofing on the CFCF Facility.,,19000.0,2023,12000.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,PICC Max Side Locks,PRISONS.63.4,,2024,2026,Replace cell door locks on the Max side of PICC Facility,Replace cell door locks on the Max side of PICC Facility,,3500.0,2024,500.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,PICC Max Side Locks,PRISONS.63.4,,2024,2026,Replace cell door locks on the Max side of PICC Facility,Replace cell door locks on the Max side of PICC Facility,,3500.0,2025,1500.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,PICC Max Side Locks,PRISONS.63.4,,2024,2026,Replace cell door locks on the Max side of PICC Facility,Replace cell door locks on the Max side of PICC Facility,,3500.0,2026,1500.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,151,PRISONS,Prison System - Renovations-FY20,PRISONS.63A,,2021,2021,See description under line item 63.,See description under line item 63.,,11900.0,2021,11900.0
2020,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prison System - Renovations-FY17,PRISONS.63C,,2021,2021,See description under line item 63.,See description under line item 63.,,2350.0,2021,2350.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Asbestos Abatement & Environmental Remediation,PP.64.1,,2021,2026,Provide environmental abatement and air monitoring at Citywide.,Provide environmental abatement and air monitoring at Citywide.,,3000.0,2021,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Asbestos Abatement & Environmental Remediation,PP.64.1,,2021,2026,Provide environmental abatement and air monitoring at Citywide.,Provide environmental abatement and air monitoring at Citywide.,,3000.0,2022,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Asbestos Abatement & Environmental Remediation,PP.64.1,,2021,2026,Provide environmental abatement and air monitoring at Citywide.,Provide environmental abatement and air monitoring at Citywide.,,3000.0,2023,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Asbestos Abatement & Environmental Remediation,PP.64.1,,2021,2026,Provide environmental abatement and air monitoring at Citywide.,Provide environmental abatement and air monitoring at Citywide.,,3000.0,2024,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Asbestos Abatement & Environmental Remediation,PP.64.1,,2021,2026,Provide environmental abatement and air monitoring at Citywide.,Provide environmental abatement and air monitoring at Citywide.,,3000.0,2025,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Asbestos Abatement & Environmental Remediation,PP.64.1,,2021,2026,Provide environmental abatement and air monitoring at Citywide.,Provide environmental abatement and air monitoring at Citywide.,,3000.0,2026,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,Citywide Asbestos Abatement & Environmental,PP.64A,,2021,2021,See description under line item 64.,See description under line item 64.,,500.0,2021,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,City Improvements,PP.65.1,,2021,2026,Fund critical renovations and other improvements to City facilities.,Fund critical renovations and other improvements to City facilities.,,3000.0,2021,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,City Improvements,PP.65.1,,2021,2026,Fund critical renovations and other improvements to City facilities.,Fund critical renovations and other improvements to City facilities.,,3000.0,2022,500.0
