cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2026,year_2027,project_total,start_year,end_year
2025,86,Flood Protection And Storm Drainage Management,Hickory Creek Floodplain Management Study,Flood Management,2024 Bonds,8,Ongoing,0,0,0,253000,0,253000,2026,2026
2025,86,Flood Protection And Storm Drainage Management,Highgrove Area Drainage Relief System,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,Citywide,03/2025,4155000,4155000,0,3000000,0,7155000,2026,2026
2025,86,Flood Protection And Storm Drainage Management,"Highland Road, 2447",Erosion Control,Other GO CIP - Non-Debt / 2017 Bonds,7,10/2024,529519,1000,528519,0,0,529519,,
2025,86,Flood Protection And Storm Drainage Management,Hillcrest Rd 13059,Erosion Control,2024 Bonds,11,Ongoing,4111,4111,0,0,752675,756786,2027,2027
2025,86,Flood Protection And Storm Drainage Management,"Hillside Drive, 3604",Stormwater Drainage Management,Other GO CIP - Debt,9,Ongoing,381749,381749,0,3240000,0,3621749,2026,2026
2025,86,Flood Protection And Storm Drainage Management,Holland @ Miles Drainage Relief System,Stormwater Drainage Management,Other GO CIP - Debt,2,01/2027,750000,750000,0,0,19838,769838,2027,2027
2025,86,Flood Protection And Storm Drainage Management,"Holliday, 3445, 3449, 3605, 3621",Stormwater Drainage Management,Other GO CIP - Non-Debt,4,04/2026,1040000,912444,127556,0,0,1040000,,
2025,87,Flood Protection And Storm Drainage Management,"Hollow Ridge, 4804",Stormwater Drainage Management,Other GO CIP - Debt / 2017 Bonds,7,02/2025,517828,61490,456338,0,0,517828,,
2025,87,Flood Protection And Storm Drainage Management,"Homer Street, 3215",Stormwater Drainage Management,Other GO CIP - Debt / 2017 Bonds,14,11/2025,2444330,1266090,1178240,0,0,2444330,,
2025,87,Flood Protection And Storm Drainage Management,Hymie Circle 10105-10109,Stormwater Drainage Management,2024 Bonds,5,Ongoing,0,0,0,61238,0,61237,2026,2026
2025,87,Flood Protection And Storm Drainage Management,Jackson Branch - Church Road Bridge,Stormwater Drainage Management,Other GO CIP - Non-Debt,10,Ongoing,0,0,0,0,0,0,,
2025,87,Flood Protection And Storm Drainage Management,Jan Creek Culvert @ Wheatland,Flood Management,2024 Bonds,8,Ongoing,0,0,0,0,155250,155250,2027,2027
2025,87,Flood Protection And Storm Drainage Management,Jefferson W 2909,Erosion Control,2024 Bonds,1,Ongoing,63098,63098,0,0,239488,302586,2027,2027
2025,87,Flood Protection And Storm Drainage Management,Joes Creek - West Fork Channel and Culvert Improvements,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,6,12/2035,1900000,1900000,0,105150,81938,2087088,2026,2027
2025,87,Flood Protection And Storm Drainage Management,Joe's Creek West Fork Bridge @ Walnut Hill,Flood Management,2017 Bonds / Other GO CIP - Debt,6,05/2025,2807903,-439306,3247209,0,0,2807903,,
2025,87,Flood Protection And Storm Drainage Management,Junius Street @Baylor University Medical Center,Stormwater Drainage Management,Other GO CIP - Debt,7,02/2026,654375,-297260,951635,0,0,654375,,
2025,87,Flood Protection And Storm Drainage Management,"Keeton Park Lake, Dredging",Stormwater Drainage Management,Other GO CIP - Non-Debt,5,12/2027,790798,671832,118966,0,0,790798,,
2025,87,Flood Protection And Storm Drainage Management,Kidd Springs Branch @ Colorado,Stormwater Drainage Management,Other GO CIP - Non-Debt,1,Ongoing,0,0,0,574800,574800,1149600,2026,2027
2025,87,Flood Protection And Storm Drainage Management,Kidd Springs Tunnel Rehabilitation,Stormwater Drainage Management,Other GO CIP - Non-Debt,1,12/2025,536000,536000,0,500000,1564000,2600000,2026,2027
2025,87,Flood Protection And Storm Drainage Management,Kiest Boulevard W. 2412,Stormwater Drainage Management,Other GO CIP - Non-Debt,3,Ongoing,596986,244097,352889,300000,0,896986,2026,2026
2025,88,Flood Protection And Storm Drainage Management,Kiest Valley Parkway @ Kiest Knoll Outfall Protection,Erosion Control,2024 Bonds,3,Ongoing,39675,39675,0,0,224825,264500,2027,2027
2025,88,Flood Protection And Storm Drainage Management,"Kiesthill (3407, 3411, 3431), Kiest Crest (3610), Kiest (3227, 3335, 3419), and Kiest Crest",Stormwater Drainage Management,Other GO CIP - Debt,3,04/2026,1276451,-673300,1949751,0,0,1276451,,
2025,88,Flood Protection And Storm Drainage Management,"Kiesthill (3425, 3407, 3411, 3431), Kiest Crest (3610), Kiest (3327, 3335, 3419), and Kiest Crest",Stormwater Drainage Management,Other GO CIP - Non-Debt,3,04/2026,4753750,4476606,277144,1500000,0,6253750,2026,2026
2025,88,Flood Protection And Storm Drainage Management,Kiltartan 1519,Stormwater Drainage Management,Other GO CIP - Non-Debt,2,09/2025,224000,219000,5000,0,0,224000,,
2025,88,Flood Protection And Storm Drainage Management,Kings Branch @ Genoa,Flood Management,2017 Bonds,4,10/2024,48375,14000,34375,0,0,48375,,
2025,88,Flood Protection And Storm Drainage Management,Kings Branch Culvert @ Denley,Stormwater Drainage Management,Other GO CIP - Debt,4,02/2025,16000,8800,7200,0,0,16000,,
2025,88,Flood Protection And Storm Drainage Management,Kings Branch Culvert @ Genoa,Storm Drainage Relief System,Other GO CIP - Non-Debt,4,10/2024,627202,0,627202,0,0,627202,,
2025,88,Flood Protection And Storm Drainage Management,KIngs Branch Culvert @ Georgia,Stormwater Drainage Management,Other GO CIP - Debt,4,10/2025,41828,41828,0,0,0,41828,,
2025,88,Flood Protection And Storm Drainage Management,Kings Branch Culvert @ Stella,Flood Management,2017 Bonds / Other GO CIP - Non-Debt,4,10/2024,698551,2000,696551,0,0,698551,,
2025,88,Flood Protection And Storm Drainage Management,Kings Branch Culvert @ Woodin,Stormwater Drainage Management,Other GO CIP - Debt,4,05/2025,13700,13700,0,0,0,13700,,
2025,88,Flood Protection And Storm Drainage Management,Knight Street 2426 & 2428,Stormwater Drainage Management,Other GO CIP - Non-Debt,2,Ongoing,0,0,0,0,0,0,,
2025,88,Flood Protection And Storm Drainage Management,Knights Branch @ Denton Dr.,Stormwater Drainage Management,Other GO CIP - Non-Debt,2,Ongoing,0,0,0,0,0,0,,
2025,88,Flood Protection And Storm Drainage Management,Knights Branch Upper Relief System - Inwood/ Mockingbird,Stormwater Drainage Management,Other GO CIP - Non-Debt,213,Ongoing,0,0,0,0,0,0,,
2025,88,Flood Protection And Storm Drainage Management,Knights Branch Upper Relief System Phase 2,Stormwater Drainage Management,Other GO CIP - Non-Debt,213,Ongoing,0,0,0,0,0,0,,
2025,88,Flood Protection And Storm Drainage Management,Knights Branch Upper Relief System Study,Flood Management,2024 Bonds,Citywide,Ongoing,0,0,0,649750,0,649750,2026,2026
2025,89,Flood Protection And Storm Drainage Management,Kushla 3800 @ Grinnell,Stormwater Drainage Management,Other GO CIP - Non-Debt,4,Ongoing,0,0,0,0,0,0,,
2025,89,Flood Protection And Storm Drainage Management,Lafayette Heights Branch Culvert @ Plymouth Road,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,1,12/2027,240644,120322,120322,492800,0,733444,2026,2026
2025,89,Flood Protection And Storm Drainage Management,Lake Cliff Dam Rehabilitation,Stormwater Drainage Management,Other GO CIP - Non-Debt,1,12/2027,1680000,1680000,0,2000000,4320000,8000000,2026,2027
2025,89,Flood Protection And Storm Drainage Management,Lake Cliff Dam Seepage Project,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,1,12/2026,1505000,1505000,0,86250,0,1591250,2026,2026
2025,89,Flood Protection And Storm Drainage Management,"Lake Highlands Town Center, Dredge Proje",Storm Drainage Relief System,Other GO CIP - Non-Debt,10,10/2024,205702,0,205702,0,0,205702,,
2025,89,Flood Protection And Storm Drainage Management,Lake June @ St. Augustine,Flood Management,2017 Bonds / Other GO CIP - Debt,5,05/2025,3850568,3499906,350662,0,0,3850568,,
2025,89,Flood Protection And Storm Drainage Management,Lane Park - 7100 to 7300 Block,Stormwater Drainage Management,Other GO CIP - Non-Debt,13,Ongoing,0,0,0,0,0,0,,
2025,89,Flood Protection And Storm Drainage Management,Lansford 1215,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,1,Ongoing,361614,199500,162114,1130000,0,1491614,2026,2026
2025,89,Flood Protection And Storm Drainage Management,Lansford 1808,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,1,Ongoing,456934,356000,100934,0,258750,715684,2027,2027
2025,89,Flood Protection And Storm Drainage Management,Levee Drainage System,Stormwater Drainage Management,Other GO CIP - Debt,Citywide,Ongoing,2748123,2748123,0,0,0,2748123,,
2025,89,Flood Protection And Storm Drainage Management,"Linwood Place, Rector Place, Briarwood Storm Drainage Relief",Stormwater Drainage Management,Other GO CIP - Non-Debt,13,Ongoing,0,0,0,903000,0,903000,2026,2026
2025,90,Flood Protection And Storm Drainage Management,Lisbon Area C,Stormwater Drainage Management,Other GO CIP - Non-Debt,4,10/2025,1654300,1361237,293063,0,0,1654300,,
2025,90,Flood Protection And Storm Drainage Management,"Lively Lane, 3808",Storm Drainage Relief System,2017 Bonds,6,12/2026,80000,40312,39688,0,0,80000,,
2025,90,Flood Protection And Storm Drainage Management,LLano Ave 6126 Storm Drainage Relief,Stormwater Drainage Management,Other GO CIP - Non-Debt,14,Ongoing,0,0,0,75000,425000,500000,2026,2027
2025,90,Flood Protection And Storm Drainage Management,Loganwood 3602,Stormwater Drainage Management,Other GO CIP - Debt / 2017 Bonds,5,02/2026,460833,-1041925,1502758,0,0,460833,,
2025,90,Flood Protection And Storm Drainage Management,Loree 1742,Stormwater Drainage Management,Other GO CIP - Non-Debt,2,Ongoing,0,0,0,0,0,0,,
2025,90,Flood Protection And Storm Drainage Management,Mapleleaf Circle/ Mapleleaf Lane Area,Stormwater Drainage Management,Other GO CIP - Non-Debt,3,Ongoing,0,0,0,225000,0,225000,2026,2026
2025,90,Flood Protection And Storm Drainage Management,Marsh Lane 10424,Stormwater Drainage Management,Other GO CIP - Non-Debt,13,01/2027,500000,500000,0,0,0,500000,,
2025,90,Flood Protection And Storm Drainage Management,McCommas Branch FPMS Alt 4,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,9,04/2026,8742282,8214482,527800,0,0,8742282,,
2025,90,Flood Protection And Storm Drainage Management,Meadow Lake Ave 7102 & Westlake 7203,Stormwater Drainage Management,Other GO CIP - Non-Debt,9,Ongoing,0,0,0,759750,0,759750,2026,2026
2025,90,Flood Protection And Storm Drainage Management,"Meadowcliff 10720, 10726",Erosion Control,2017 Bonds,10,Ongoing,690400,568653,121746,0,0,690400,,
2025,90,Flood Protection And Storm Drainage Management,Meadowknoll 8911,Stormwater Drainage Management,Other GO CIP - Non-Debt,10,Ongoing,0,0,0,0,0,0,,
2025,90,Flood Protection And Storm Drainage Management,Meandering Way 16209,Erosion Control,2017 Bonds / Other GO CIP - Debt,12,11/2025,1061638,897016,164622,0,0,1061638,,
2025,90,Flood Protection And Storm Drainage Management,Meandering Way 17490 Site A (1901) (Osage Branch),Stormwater Drainage Management,Other GO CIP - Non-Debt,12,Ongoing,0,0,0,0,0,0,,
2025,90,Flood Protection And Storm Drainage Management,Medical District Drive Drainage Relief System Phase II,Stormwater Drainage Management,Other GO CIP - Non-Debt,"2, 6",Ongoing,0,0,0,0,1248800,1248800,2027,2027
2025,91,Flood Protection And Storm Drainage Management,Melody Lane 6262 Site 1&2,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,13,08/2026,1689000,1459664,229336,0,0,1689000,,
2025,91,Flood Protection And Storm Drainage Management,"Mercer Place, 9056",Stormwater Drainage Management,Other GO CIP - Non-Debt,2,04/2026,160000,156000,4000,0,0,160000,,
2025,91,Flood Protection And Storm Drainage Management,Middle Peaks Branch - Phase 1 - to Fair Park,Stormwater Drainage Management,2006 Bonds,Citywide,09/2026,1738030,1,1738029,0,0,1738030,,
2025,91,Flood Protection And Storm Drainage Management,Middle Peaks Branch - Phase 2 - Fair Park to Haskell,Stormwater Drainage Management,2006 Bonds,Citywide,09/2026,1159581,0,1159581,0,0,1159581,,
2025,91,Flood Protection And Storm Drainage Management,Military Parkway @ Urbandale Park,Flood Management,2024 Bonds,5,Ongoing,0,0,0,0,86250,86250,2027,2027
2025,91,Flood Protection And Storm Drainage Management,Mill Creek Drainage Relief System - Phase I,Stormwater Drainage Management,2006 Bonds / Other GO CIP - Non-Debt,Citywide,09/2026,79407259,18596848,60810411,0,0,79407259,,
2025,91,Flood Protection And Storm Drainage Management,Mill Creek Drainage Relief System - Phase III,Stormwater Drainage Management,Other GO CIP - Non-Debt,Citywide,Ongoing,0,0,0,0,0,0,,
2025,91,Flood Protection And Storm Drainage Management,Mill Creek Drainage Relief System - Phase III,Storm Drainage Relief System,2024 Bonds,Citywide,Ongoing,0,0,0,3240000,0,3240000,2026,2026
2025,91,Flood Protection And Storm Drainage Management,"MILL CREEK, PEAKS BRANCH AND STATE THOMAS",Stormwater Drainage Management,2012 Bonds,Citywide,09/2026,218600000,11428933,207171067,0,0,218600000,,
2025,91,Flood Protection And Storm Drainage Management,Milverton @ Palisade,Storm Drainage Relief System,Other GO CIP - Non-Debt / 2017 Bonds,5,10/2024,1614050,0,1614050,0,0,1614050,,
2025,91,Flood Protection And Storm Drainage Management,Monte Carlo 1600 and 3400 block,Stormwater Drainage Management,Other GO CIP - Non-Debt,4,02/2025,929942,0,929942,0,0,929942,,
2025,91,Flood Protection And Storm Drainage Management,N Central Expy SB 13339,Stormwater Drainage Management,Other GO CIP - Non-Debt,11,Ongoing,0,0,0,96300,545700,642000,2026,2027
2025,92,Flood Protection And Storm Drainage Management,N. Winnetka Ave. @ McBroom Street Drainage Relief,Stormwater Drainage Management,Other GO CIP - Non-Debt,6,Ongoing,0,0,0,0,0,0,,
2025,92,Flood Protection And Storm Drainage Management,Nandina - Pine Trail Area,Stormwater Drainage Management,Other GO CIP - Debt / 2017 Bonds,8,12/2026,1078057,859827,218229,0,0,1078057,,
2025,92,Flood Protection And Storm Drainage Management,North Davillia Dr Estates Channel Repair (3755 Clover Lane),Flood Management,2024 Bonds,6,Ongoing,0,0,0,79350,0,79350,2026,2026
2025,92,Flood Protection And Storm Drainage Management,Northclif Drive 9804,Stormwater Drainage Management,Other GO CIP - Debt,9,Ongoing,124304,0,124304,225000,0,349304,2026,2026
2025,92,Flood Protection And Storm Drainage Management,Northcliff Drive 9804,Stormwater Drainage Management,Other GO CIP - Non-Debt,9,Ongoing,490000,490000,0,0,0,490000,,
2025,92,Flood Protection And Storm Drainage Management,Northwest Highway @ Tulane,Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,13,12/2032,2550000,2550000,0,759750,87975,3397725,2026,2027
2025,92,Flood Protection And Storm Drainage Management,Nutwood Cir. 6402,Erosion Control,2024 Bonds,12,Ongoing,30188,30188,0,0,171063,201251,2027,2027
2025,92,Flood Protection And Storm Drainage Management,Oak Haven Lane 8602,Flood Management,2024 Bonds,8,Ongoing,0,0,0,0,31050,31050,2027,2027
2025,92,Flood Protection And Storm Drainage Management,Ohio W. 412 416,Stormwater Drainage Management,Other GO CIP - Non-Debt,4,Ongoing,23375,22375,1000,0,0,23375,,
2025,92,Flood Protection And Storm Drainage Management,Outfall at Compton 1203/1205,Erosion Control,2024 Bonds,4,Ongoing,72450,72450,0,0,410550,483000,2027,2027
2025,92,Flood Protection And Storm Drainage Management,"Pandora Circle, 13344",Stormwater Drainage Management,Other GO CIP - Non-Debt,9,04/2026,346990,267000,79990,0,0,346990,,
2025,92,Flood Protection And Storm Drainage Management,Parkdale Bridge - White Rock Creek Tributary,Erosion Control,2017 Bonds,7,12/2026,45180,45180,0,0,0,45180,,
2025,92,Flood Protection And Storm Drainage Management,Parkhurst - Brookhurst (Lake Highlands Baptist) Relief System,Stormwater Drainage Management,Other GO CIP - Non-Debt,9,Ongoing,0,0,0,0,494640,494640,2027,2027
2025,92,Flood Protection And Storm Drainage Management,Parrish Branch Culvert @ Wheatland Rd,Stormwater Drainage Management,Other GO CIP - Debt,4,09/2026,0,-41,41,0,0,0,,
2025,93,Flood Protection And Storm Drainage Management,Parrish Branch Culvert @ Wheatland Rd.,Stormwater Drainage Management,Other GO CIP - Non-Debt,8,09/2026,562536,448500,114036,0,0,562536,,
2025,93,Flood Protection And Storm Drainage Management,Peaks Branch Upper Basin Relief System (RL Area 13),Stormwater Drainage Management,Other GO CIP - Non-Debt,Citywide,Ongoing,0,0,0,0,0,0,,
2025,93,Flood Protection And Storm Drainage Management,Pensive Drive Channel/ Walnut Hill Relief System,Stormwater Drainage Management,Other GO CIP - Non-Debt,6,05/2025,12828182,11711235,1116947,0,0,12828182,,
2025,93,Flood Protection And Storm Drainage Management,Plano Pky. 8800,Stormwater Drainage Management,Other GO CIP - Non-Debt,10,Ongoing,0,0,0,143400,0,143400,2026,2026
2025,93,Flood Protection And Storm Drainage Management,Planters Glen 12542,Stormwater Drainage Management,Other GO CIP - Non-Debt,13,Ongoing,0,0,0,3000000,10000000,13000000,2026,2027
2025,93,Flood Protection And Storm Drainage Management,Pleasant Branch Tonawanda to Bruton,Stormwater Drainage Management,Other GO CIP - Non-Debt,5,10/2025,4686151,4686151,0,0,0,4686151,,
2025,93,Flood Protection And Storm Drainage Management,Plymouth Road Drainage Relief (Avon to Bahama),Stormwater Drainage Management,Other GO CIP - Debt / Other GO CIP - Non-Debt,1,12/2027,224832,112416,112416,352000,0,576832,2026,2026
2025,93,Flood Protection And Storm Drainage Management,Polk Street 3425 (RL Area 38),Stormwater Drainage Management,Other GO CIP - Non-Debt,4,12/2026,1100000,1100000,0,0,0,1100000,,
2025,93,Flood Protection And Storm Drainage Management,Prairie Creek Channel & Bridge Improvement @ 175,Flood Management,2017 Bonds,5,02/2025,701178,615361,85817,0,0,701178,,
2025,93,Flood Protection And Storm Drainage Management,Prairie Oak Drive 9321 (RL Area 33),Stormwater Drainage Management,Other GO CIP - Debt / 2017 Bonds,5,02/2026,1038154,-6078,1044232,0,0,1038154,,
