cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2016,year_2017,year_2018
2015,3rd/15,14,Aviation Facilities,Administrative Office Relocation,,,,,,,881650,881650,0,0,0
2015,Various,14,Aviation Facilities,"Airport Perimeter Roads Rehabilitation, Sections 1 & 2 (Design)",,,,,,,0,1000000,1000000,0,0
2015,3rd/14,14,Aviation Facilities,Airport Planning and Advisory Services,,,,,,,3405000,3405000,0,0,0
2015,Various,14,Aviation Facilities,ARFF Truck 2 Replacement,,,,,,,0,461450,461450,0,0
2015,Various,14,Aviation Facilities,ARFF Vehicle,,,,,,,1000000,1000000,0,0,0
2015,Various,14,Aviation Facilities,Aviation Land Acquisition,,,,,,,19222844,19222844,0,0,0
2015,Various,14,Aviation Facilities,Aviation Parking Garage,,,,,,,329863,329863,0,0,0
2015,Various,14,Aviation Facilities,Computerized Parking and Taxi System - Love Field,,,,,,,3461494,3461494,0,0,0
2015,Various,14,Aviation Facilities,Construct Taxicab Queuing Lot over Tom Braniff Channel (Construction),,,,,,,0,3684212,3684212,0,0
2015,2nd/17,14,Aviation Facilities,Conversion of Runway 18/36 to Taxiway,,,,,,,575660,575660,0,0,0
2015,Various,14,Aviation Facilities,Dallas Executive Airport Platting,,,,,,,387000,387000,0,0,0
2015,Various,14,Aviation Facilities,Dallas Executive Airport Runway Replacement,,,,,,,7069800,7069800,0,0,0
2015,2nd/17,15,Aviation Facilities,Intersection of 18/36 Reconstruction and Rehabilitation,,,,,,,1102660,1102660,0,0,0
2015,1st/15,15,Aviation Facilities,Love Field Employee Parking Garage,,,,,,,3267388,3267388,0,0,0
2015,Various,15,Aviation Facilities,Love Field Modernization Program,,,,,,,20028000,20028000,0,0,0
2015,2nd/15,15,Aviation Facilities,Love Field Modernization Program,,,,,,,6629376,9842637,3213261,0,0
2015,3rd/15,15,Aviation Facilities,"Love Field Perimeter Rd., Rehab- Phase I",,,,,,,1395000,1395000,0,0,0
2015,3rd/15,15,Aviation Facilities,Love Field Platting,,,,,,,1472510,1472510,0,0,0
2015,Various,15,Aviation Facilities,Miscellaneous Storm Drainage Improvements,,,,,,,0,1000000,1000000,0,0
2015,Various,15,Aviation Facilities,Parking Garage Expansion - Love Field,,,,,,,16738425,16738425,0,0,0
2015,Various,15,Aviation Facilities,Passenger Facility Charge Program,,,,,,,39176805,39176805,0,0,0
2015,Various,15,Aviation Facilities,Pavement Condition Analysis Equipment,,,,,,,2637661,2637661,0,0,0
2015,4th/15,15,Aviation Facilities,People-Mover Connector,,,,,,,5311092,5311092,0,0,0
2015,4th/17,15,Aviation Facilities,Police Hangar and Apron at Dallas Executive Airport,,,,,,,50000,50000,0,0,0
2015,Various,16,Aviation Facilities,Program Management for Love Field Modernization Program (LFMP) and Capital Improvement Projects (CIP),,,,,,,23534778,23534778,0,0,0
2015,Various,16,Aviation Facilities,Redbird Commemorative Air Force Project,,,,,,,2000000,2000000,0,0,0
2015,Various,16,Aviation Facilities,Rehabilitate Taxiway B from B1 to B3 and Connectors B3 & B4 (Construction),,,,,,,0,619052,619052,0,0
2015,Various,16,Aviation Facilities,Runway 18-36 Conversion Phase 1 (Construction),,,,,,,0,3640454,1355948,2284506,0
2015,1st/16,16,Aviation Facilities,Runway Hold Position Relocation,,,,,,,555000,555000,0,0,0
2015,Various,16,Aviation Facilities,Security Controls Enhancements (Construction),,,,,,,0,1000000,1000000,0,0
2015,2nd/17,16,Aviation Facilities,Taxiway B Reconstruction and Rehabilitation,,,,,,,932560,932560,0,0,0
2015,4th/17,16,Aviation Facilities,Tom Braniff Channel Cover Project,,,,,,,250000,250000,0,0,0
2015,Various,21,City Facilities,Animal Shelter - Major Maintenance,,,,,,,33900,33900,0,0,0
2015,Various,21,City Facilities,Animal Shelter - Major Maintenance,,,,,,,122391,122391,0,0,0
2015,Various,21,City Facilities,Cadillac Heights Land Acquisition - (2006 Bond Program Proposition 10),,,,,,,9000623,22549623,0,0,13549000
2015,Various,21,City Facilities,Cadillac Heights Land Acquisition - (2006 Bond Program Proposition 12),,,,,,,1193791,1193791,0,0,0
2015,Various,21,City Facilities,Central Library - 7th Floor Interior Renovation,,,,,,,258616,258616,0,0,0
2015,3rd/16,21,City Facilities,Central Library- 7th Floor Renovation,,,,,,,3036363,3036363,0,0,0
2015,3rd/16,21,City Facilities,Central Library- 7th Floor Renovation,,,,,,,2336671,2336671,0,0,0
2015,Various,21,City Facilities,CIP Engineering - Animal Control Facilities,,,,,,,125151,125151,0,0,0
2015,Various,21,City Facilities,CIP Engineering - City Facilities,,,,,,,506321,506321,0,0,0
2015,Various,21,City Facilities,CIP Engineering - Fire Facilities,,,,,,,11589,11589,0,0,0
2015,Various,21,City Facilities,City Facilities - Fair Park and Other Park Facility Repairs,,,,,,,0,1000000,1000000,0,0
2015,Various,21,City Facilities,City Facilities - Major Maintenance,,,,,,,2719571,6114571,3395000,0,0
2015,Various,22,City Facilities,City Facilities - Police Facilities Safety Improvements,,,,,,,0,1000000,1000000,0,0
2015,Various,22,City Facilities,City Facility Major Maintenance - Various Projects,,,,,,,3014104,3014104,0,0,0
2015,4th/17,22,City Facilities,City Hall - Electrical System Renovations,,,,,,,4959184,4959184,0,0,0
2015,3rd/15,22,City Facilities,City Hall - Install Automatic Fire Alarm,,,,,,,1693540,1693540,0,0,0
2015,4th/15,22,City Facilities,City Hall - Tank Replacement,,,,,,,1000000,1000000,0,0,0
2015,Various,22,City Facilities,City Hall Data Center - Renovations,,,,,,,5500000,5500000,0,0,0
2015,Various,22,City Facilities,Contingency,,,,,,,37811,37811,0,0,0
2015,Various,22,City Facilities,Contingency,,,,,,,1369313,1369313,0,0,0
2015,Various,22,City Facilities,Contingency,,,,,,,71058,71058,0,0,0
2015,Various,22,City Facilities,Contingency,,,,,,,149682,149682,0,0,0
2015,Various,22,City Facilities,Contingency Reserve - 1998 Bond Program Fire Facilities Proposition,,,,,,,178911,178911,0,0,0
2015,1st/16,22,City Facilities,Cypress Waters Public Safety Facility,,,,,,,261850,261850,0,0,0
2015,Various,23,City Facilities,Farmers Market Improvements,,,,,,,6624027,6624027,0,0,0
2015,Various,23,City Facilities,Farmers Market Shed No. 2 - Renovations,,,,,,,3154400,3154400,0,0,0
2015,1st/16,23,City Facilities,Fire Museum - Slab Replacement,,,,,,,90000,90000,0,0,0
2015,1st/16,23,City Facilities,Fire Station #05 (N. St. Augustine at Bruton Rd.) - Window Improvements,,,,,,,60000,60000,0,0,0
2015,3rd/16,23,City Facilities,Fire Station #06 (Harwood St. at Park Row Blvd) - Replacement,,,,,,,7276704,7276704,0,0,0
2015,2nd/16,23,City Facilities,Fire Station #07 (Davenport Rd. at Preston Rd.) - Parking Improvements,,,,,,,65000,65000,0,0,0
2015,4th/14,23,City Facilities,Fire Station #27 (Douglas Ave. at NW Hwy.) - Replacement,,,,,,,8307201,8307201,0,0,0
2015,2nd/16,23,City Facilities,Fire Station #29 (Shadow Way at Audelia Rd.) -Structural Improvements,,,,,,,53092,53092,0,0,0
2015,3rd/15,23,City Facilities,Fire Station #3 - Roof Replacement,,,,,,,170000,170000,0,0,0
2015,2nd/14,23,City Facilities,Fire Station #32 (Benning Ave. at Jim Miller Rd.) - Replacement,,,,,,,5597157,5597157,0,0,0
2015,4th/15,23,City Facilities,Fire Station #36 - Apparatus Bay Extension,,,,,,,60723,60723,0,0,0
2015,3rd/15,23,City Facilities,Fire Station #37 (Greenville Ave. at Blackwell Dr.) - Replacement,,,,,,,7820386,7820386,0,0,0
2015,1st/16,24,City Facilities,Fire Station #4 - Kitchen Roof Area Repair,,,,,,,60000,60000,0,0,0
2015,1st/16,24,City Facilities,Fire Station #44 (Frank St. at Lagow St.) - Replacement,,,,,,,5899884,5899884,0,0,0
2015,2nd/16,24,City Facilities,Fire Station #49 (S. Hampton Rd at Challenger) - Window Improvements,,,,,,,50000,50000,0,0,0
2015,3rd/12,24,City Facilities,Fire Station #50 (Keeneland and Walton Walker) - New,,,,,,,6632559,6632559,0,0,0
2015,Various,24,City Facilities,Fire Station No. 51 - Kitchen Improvements,,,,,,,34037,34037,0,0,0
2015,1st/16,24,City Facilities,Fire Station Roof Abatement - (Various Locations),,,,,,,560000,560000,0,0,0
2015,Various,24,City Facilities,Fire Stations - Storm Water Modifications (Various Locations),,,,,,,2908727,2908727,0,0,0
2015,1st/16,24,City Facilities,Fretz Park Branch Library,,,,,,,500000,500000,0,0,0
2015,1st/16,24,City Facilities,Fretz Park Branch Library,,,,,,,6032566,6032566,0,0,0
2015,Various,24,City Facilities,General Capital Reserve Payment for Madill Corridor Easement from Dallas Water Utilities,,,,,,,0,155000,155000,0,0
2015,Various,24,City Facilities,General Capital Reserve Transfer to Capital Construction,,,,,,,12746000,19591000,6845000,0,0
2015,4th/14,24,City Facilities,Highland Hills Branch Library- Construction,,,,,,,608653,608653,0,0,0
2015,4th/14,25,City Facilities,Highland Hills Branch Library- Construction,,,,,,,6042662,6042662,0,0,0
2015,4th/15,25,City Facilities,Jack Evans DPD Headquarters - Masonry Repairs,,,,,,,230000,230000,0,0,0
2015,2nd/16,25,City Facilities,Jack Evans Headquarters-Parking Garage Drains,,,,,,,75000,75000,0,0,0
2015,3rd/15,25,City Facilities,McCommas Bluff Landfill - Heavy/Welding Shop Roof Replacement,,,,,,,261679,261679,0,0,0
2015,4th/16,25,City Facilities,Muchert Center Renovations,,,,,,,40057,40057,0,0,0
2015,4th/16,25,City Facilities,Muchert Center Renovations,,,,,,,3840339,3840339,0,0,0
2015,4th/16,25,City Facilities,Muchert Center Renovations,,,,,,,404604,404604,0,0,0
2015,2nd/15,25,City Facilities,Municipal Courts Building,,,,,,,98000,98000,0,0,0
2015,2nd/15,25,City Facilities,Municipal Courts Building,,,,,,,3575621,3575621,0,0,0
2015,2nd/15,25,City Facilities,Municipal Courts Building,,,,,,,7929550,7929550,0,0,0
2015,Various,25,City Facilities,Municipal Courts Building - Renovation,,,,,,,15337000,15337000,0,0,0
2015,Various,25,City Facilities,Park Forest Branch Library - Site Acquisition,,,,,,,1328997,1328997,0,0,0
2015,Various,26,City Facilities,Police Academy - Building Programming,,,,,,,1749670,1749670,0,0,0
2015,Various,26,City Facilities,Police Academy - Phase I - Site Acquisition,,,,,,,6228775,6228775,0,0,0
2015,2nd/16,26,City Facilities,Police Facilities - Emergency Generators,,,,,,,320000,320000,0,0,0
2015,4th/14,26,City Facilities,Police Substation - Central - Design and Renovation,,,,,,,160000,160000,0,0,0
2015,4th/15,26,City Facilities,Police Substation - Central - Design and Renovation,,,,,,,321980,321980,0,0,0
2015,1st/15,26,City Facilities,Police Substation - Northeast - Skylight and Roof Replacement,,,,,,,230000,230000,0,0,0
2015,2nd/16,26,City Facilities,Police Substation - Northwest - Emergency Generator,,,,,,,124270,124270,0,0,0
2015,2nd/16,26,City Facilities,Police Substation - Southeast - Emergency Generator and HVAC Improvements,,,,,,,338366,338366,0,0,0
2015,4th/15,26,City Facilities,Police Substation - Southeast - Fuel/Car Wash Roof Replacement,,,,,,,40000,40000,0,0,0
2015,2nd/16,26,City Facilities,Police Substation - Southeast - Sallyport Roof Replacement,,,,,,,65000,65000,0,0,0
2015,4th/15,26,City Facilities,Police Substation - Southwest - Emergency Generator and HVAC Improvements,,,,,,,375904,375904,0,0,0
2015,4th/15,26,City Facilities,Police Substation - Southwest - Emergency Generator and HVAC Improvements,,,,,,,270858,270858,0,0,0
2015,4th/14,27,City Facilities,Police Substation - Southwest - Design and Renovation,,,,,,,58716,58716,0,0,0
2015,4th/15,27,City Facilities,Police Substation - Southwest - Design and Renovation,,,,,,,691797,691797,0,0,0
2015,Various,27,City Facilities,Public Art Administration - City Facilities,,,,,,,55149,55149,0,0,0
2015,Various,27,City Facilities,Public Art Administration - City Facilities,,,,,,,18994,18994,0,0,0
2015,Various,27,City Facilities,Public Art Administration - Court Facilities,,,,,,,3039,3039,0,0,0
2015,Various,27,City Facilities,Public Art Administration - Farmers Markets,,,,,,,2158,2158,0,0,0
2015,Various,27,City Facilities,Public Art Administration - Library Facilities,,,,,,,94448,94448,0,0,0
2015,Various,27,City Facilities,Public Art Administration - Public Safety Facilities,,,,,,,56350,56350,0,0,0
2015,Various,27,City Facilities,Public Art Projects - Animal Control Facilities,,,,,,,133831,133831,0,0,0
2015,Various,27,City Facilities,Public Art Projects - City Facilities,,,,,,,213720,213720,0,0,0
2015,Various,27,City Facilities,Public Art Projects - City Facilities,,,,,,,75974,75974,0,0,0
2015,Various,27,City Facilities,Public Art Projects - Court Facilities,,,,,,,12156,12156,0,0,0
2015,Various,28,City Facilities,Public Art Projects - Farmers Market,,,,,,,8631,8631,0,0,0
2015,Various,28,City Facilities,Public Art Projects - Fire Station Facilities,,,,,,,173143,173143,0,0,0
2015,Various,28,City Facilities,Public Art Projects - Library Facilities,,,,,,,93982,93982,0,0,0
2015,Various,28,City Facilities,Public Art Projects - Library Facilities,,,,,,,378938,378938,0,0,0
2015,Various,28,City Facilities,Public Art Projects - Police Department Facilities,,,,,,,143911,143911,0,0,0
2015,Various,28,City Facilities,Public Art Projects - Public Safety Facilities,,,,,,,225402,225402,0,0,0
2015,Various,28,City Facilities,Southeast Service Center - Construction,,,,,,,9905032,10014638,109606,0,0
2015,Various,28,City Facilities,Underground Storage Tank Removal,,,,,,,0,600000,600000,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Asbestos Abatement,,,,,,,933409,933409,0,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Civic Center Convention Complex,,,,,,,69275,69275,0,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Civic Center Convention Complex Improvements,,,,,,,20905989,26055989,5150000,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Dallas Convention Center Capital Improvement Program,,,,,,,24748155,24748155,0,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,DCC Upper Level D,,,,,,,15907034,15907034,0,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Mechanical Electrical Plumbing (MEP) Project,,,,,,,3350127,3350127,0,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Parking Lot Landscaping,,,,,,,29250,29250,0,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Project Contingency,,,,,,,11977188,11977188,0,0,0
2015,Various,32,Convention And Event Services Facilities Improvements,Retrofit and Equipment,,,,,,,17655805,17655805,0,0,0
2015,Various,37,Cultural Facilities,Arts Incubator,,,,,,,539401,539401,0,0,0
2015,Various,37,Cultural Facilities,Arts Incubator,,,,,,,500000,500000,0,0,0
2015,4th/15,37,Cultural Facilities,Dallas Museum of Art - Repair Paving at Sculpture Garden,,,,,,,2000000,2000000,0,0,0
2015,2nd/16,37,Cultural Facilities,Dallas Museum of Natural History - Waterproofing,,,,,,,1500000,1500000,0,0,0
2015,2nd/15,37,Cultural Facilities,Dallas Museum of Natural History - Replace HVAC,,,,,,,400000,450000,50000,0,0
2015,4th/16,37,Cultural Facilities,Dallas Museum of Natural History - Roof Replacement,,,,,,,200000,200000,0,0,0
2015,2nd/16,37,Cultural Facilities,Dallas Theater Center - Replace HVAC,,,,,,,26598,26598,0,0,0
2015,2nd/16,37,Cultural Facilities,Dallas Theater Center - Replace HVAC,,,,,,,239808,239808,0,0,0
2015,2nd/16,37,Cultural Facilities,Dallas Theater Center - Replace HVAC,,,,,,,986923,986923,0,0,0
2015,Various,37,Cultural Facilities,Latino Cultural Center,,,,,,,500000,500000,0,0,0
2015,Various,37,Cultural Facilities,Latino Cultural Center - Phase II - Design,,,,,,,690728,957225,266497,0,0
2015,Various,37,Cultural Facilities,Latino Cultural Center - Phase II -Black Box Theater,,,,,,,1270186,3440875,2170689,0,0
2015,Various,38,Cultural Facilities,Morton H. Meyerson Symphony Center - Extend Existing Stage,,,,,,,900000,900000,0,0,0
2015,Various,38,Cultural Facilities,Public Art Administration - Cultural Arts Facilities,,,,,,,40063,40063,0,0,0
2015,Various,38,Cultural Facilities,Public Art Administration - Performing Arts Theater,,,,,,,15796,15796,0,0,0
2015,Various,38,Cultural Facilities,Public Art Projects - Cultural Arts Facilities,,,,,,,158734,158734,0,0,0
2015,2nd/15,47,Economic Development Programs And Initiatives,1400 Bellview Public Improvements,,,,,,,1657916,1657916,0,0,0
2015,3rd/16,47,Economic Development Programs And Initiatives,1600 Pacific Building Redevelopment,,,,,,,9230400,9230400,0,0,0
2015,Various,47,Economic Development Programs And Initiatives,2012 Bond Program-Economic Development Projects,,,,,,,250000,250000,0,0,0
2015,2nd/14,47,Economic Development Programs And Initiatives,Bexar Street Redevelopment Investment Center,,,,,,,2000000,2000000,0,0,0
2015,4th/14,47,Economic Development Programs And Initiatives,Bonnieview/Langdon- Water and Sewer Improvements,,,,,,,1222527,1222527,0,0,0
2015,Various,47,Economic Development Programs And Initiatives,Cedars TIF Public Improvements,,,,,,,1983523,2570803,587280,0,0
2015,Various,47,Economic Development Programs And Initiatives,Cedars TIF Administration,,,,,,,859175,859175,0,0,0
2015,Various,47,Economic Development Programs And Initiatives,Chapter 380 Grants- Various Projects,,,,,,,100000,100000,0,0,0
2015,Various,47,Economic Development Programs And Initiatives,City Center TIF - Administration,,,,,,,2371520,2371520,0,0,0
2015,Various,47,Economic Development Programs And Initiatives,City Center TIF - Miscellaneous and Professional Services,,,,,,,165000,165000,0,0,0
2015,4th/15,47,Economic Development Programs And Initiatives,City Center TIF - Parking Improvements,,,,,,,13153356,13153356,0,0,0
2015,Various,47,Economic Development Programs And Initiatives,City Center TIF - Repayment of Advances,,,,,,,12808152,12808152,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,City Center TIF - Streetscaping,,,,,,,3369130,3369130,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,City Center TIF - Tax Increment,,,,,,,8156382,8156382,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,Cityplace TIF - Administration,,,,,,,1519050,1519050,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,Cityplace TIF - Miscellaneous/Professional Services,,,,,,,200000,200000,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,Continental Building Redevelopment Project,,,,,,,3700000,3700000,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,Cypress Waters - Repayment of Advances,,,,,,,600876,1766125,1165249,0,0
2015,Various,48,Economic Development Programs And Initiatives,Cypress Waters - TIF,,,,,,,71437,71437,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,Dallas Eco-Business Park (McCommas),,,,,,,2175230,2175230,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,Davis Garden TIF - Administration,,,,,,,150000,150000,0,0,0
2015,Various,48,Economic Development Programs And Initiatives,Davis Garden TIF - Repayment of Advances,,,,,,,1051527,1506862,455335,0,0
2015,4th/15,48,Economic Development Programs And Initiatives,Davis Street Infrastructure Improvements,,,,,,,539387,539387,0,0,0
2015,4th/15,48,Economic Development Programs And Initiatives,Davis Street Infrastructure Improvements,,,,,,,3790,3790,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Deep Ellum TIF - Administration,,,,,,,237459,237459,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Deep Ellum TIF - Repayment of Advances,,,,,,,1841109,2868871,1027762,0,0
2015,Various,49,Economic Development Programs And Initiatives,Design District TIF - Administration,,,,,,,275000,275000,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Design District TIF - Repayment of Advances,,,,,,,4610284,7281449,2671165,0,0
2015,Various,49,Economic Development Programs And Initiatives,Downtown Connection TIF - Increment,,,,,,,11167585,11167585,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Downtown Connection TIF - Repayment of Advances,,,,,,,27466646,27466646,0,0,0
2015,4th/15,49,Economic Development Programs And Initiatives,East Dallas Chariot Drive - Single Family Development Project,,,,,,,450000,450000,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Economic Development - Infrastructure Improvements,,,,,,,18921521,18921521,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Economic Development and Housing Demand Driven Projects,,,,,,,23778050,27442248,3664198,0,0
2015,Various,49,Economic Development Programs And Initiatives,Economic Redevelopment,,,,,,,2556194,2556194,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Elm St. Fire Corridor,,,,,,,198000,198000,0,0,0
2015,Various,49,Economic Development Programs And Initiatives,Farmers Market Tax Increment,,,,,,,588383,588383,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Farmers Market TIF Administration,,,,,,,673890,673890,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Farmers Market TIF Miscellaneous/Professional Services,,,,,,,50000,50000,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Farmers Market TIF Public Improvement,,,,,,,2324061,3665593,1341532,0,0
2015,Various,50,Economic Development Programs And Initiatives,Farmers Market Townhomes,,,,,,,563759,563759,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Fort Worth Ave TIF - Administration,,,,,,,165000,165000,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Fort Worth Ave TIF - Repayment of Advances,,,,,,,670288,1314900,644612,0,0
2015,Various,50,Economic Development Programs And Initiatives,Grand Park South - Repayment of Advances,,,,,,,74700,126367,51667,0,0
2015,Various,50,Economic Development Programs And Initiatives,Grand Park South - TIF Administration,,,,,,,173028,173028,0,0,0
2015,4th/15,50,Economic Development Programs And Initiatives,Heros House - Community Development Proejct 2120 52nd St,,,,,,,450000,450000,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Housing - Acquisition and Demolition,,,,,,,15203770,15203770,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Housing - Land Bank Funds,,,,,,,1500000,1500000,0,0,0
2015,Various,50,Economic Development Programs And Initiatives,Housing Demand Driven Projects,,,,,,,12025000,16075000,4050000,0,0
2015,Various,51,Economic Development Programs And Initiatives,Inland Port - Consulting,,,,,,,1807500,1807500,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,"Land Acquisition for development of low/mod Income, Owner-Occupied Single Family Homes",,,,,,,3030000,3030000,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Malcolm X Boulevard Housing Project,,,,,,,1500000,1500000,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Maple/Mockingbird TIF - Administration,,,,,,,78510,78510,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Maple/Mockingbird TIF - Repayment of Advances,,,,,,,1489943,3063849,1573906,0,0
2015,4th/15,51,Economic Development Programs And Initiatives,Marsalis - Ann Arbor Shopping Center Development Support,,,,,,,2236166,2236166,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Mercantile Building Redevelopment,,,,,,,100000,100000,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Miscellaneous Economic Redevelopment Area Wide,,,,,,,47565528,47565528,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Mountain Creek Industrial Business Park,,,,,,,5959428,5959428,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Neighborhood Street Assessment Program,,,,,,,25000,25000,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,North Parking Garage Project,,,,,,,6078886,6078886,0,0,0
2015,Various,51,Economic Development Programs And Initiatives,Oak Cliff Gateway Public Improvements,,,,,,,1532709,3100832,1568123,0,0
2015,Various,52,Economic Development Programs And Initiatives,Oak Cliff Gateway TIF Administration,,,,,,,715722,715722,0,0,0
2015,4th/16,52,Economic Development Programs And Initiatives,Plaza Hotel Project,,,,,,,886089,886089,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Public Art Administration - Economic Development,,,,,,,25551,25551,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Public Art Administration - Economic Development,,,,,,,7800,7800,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Public Art Projects - Economic Development,,,,,,,100593,100593,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Public Art Projects - Economic Development,,,,,,,31200,31200,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Public Private Economic Development Infrastructure (PILOT),,,,,,,20398273,29898273,9500000,0,0
2015,Various,52,Economic Development Programs And Initiatives,Public Private Infrastructure Cost Participation,,,,,,,3582988,3582988,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Public Private Partnership - Retail Rehabilitation Demonstration Project,,,,,,,0,1000000,1000000,0,0
2015,Various,52,Economic Development Programs And Initiatives,SD Adaptive Reuse Program,,,,,,,150000,150000,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Skillman Corridor TIF - Administration,,,,,,,333635,333635,0,0,0
2015,Various,52,Economic Development Programs And Initiatives,Skillman Corridor TIF - Repayment of Advances,,,,,,,2924418,5213004,2288586,0,0
2015,Various,53,Economic Development Programs And Initiatives,Small Business Façade,,,,,,,100000,100000,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,Southern Sector - Action Plan,,,,,,,200000,200000,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,Southwestern Medical TIF - Administration,,,,,,,230514,230514,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,Southwestern Medical TIF - Repayment of Advances,,,,,,,3191685,4071148,879463,0,0
2015,Various,53,Economic Development Programs And Initiatives,Sports Arena TIF - Administration,,,,,,,692000,692000,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,Sports Arena TIF - Miscellaneous/Professional Services,,,,,,,48000,48000,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,Sports Arena TIF - Repayment of Advances,,,,,,,4330932,4330932,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,Sports Arena TIF - Tax Increment,,,,,,,5350788,5350788,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,The Canyon Project,,,,,,,2000,2000,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,The Canyon Project,,,,,,,4219951,4219951,0,0,0
2015,Various,53,Economic Development Programs And Initiatives,Transit Oriented TIF - Administration,,,,,,,2103116,3434858,1331742,0,0
2015,4th/15,53,Economic Development Programs And Initiatives,Trinity Groves Improvement,,,,,,,3505000,3505000,0,0,0
2015,Various,54,Economic Development Programs And Initiatives,Turtle Creek Median Improvements,,,,,,,116356,116356,0,0,0
2015,Various,54,Economic Development Programs And Initiatives,Vickery Meadow TIF - Administration,,,,,,,275000,275000,0,0,0
2015,Various,54,Economic Development Programs And Initiatives,Vickery Meadow TIF - Repayment of Advances,,,,,,,6463690,8214251,1750561,0,0
2015,4th/15,54,Economic Development Programs And Initiatives,West Dallas - Singleton Blvd. - Single Family Development Project,,,,,,,1275000,1275000,0,0,0
2015,4th/15,54,Economic Development Programs And Initiatives,Zang Triangle at 1335 N. Zang,,,,,,,5239765,5239765,0,0,0
2015,Various,58,Economic Development Programs And Initiatives,AMS Financial System Upgrade,,,,,,,1864000,1864000,0,0,0
2015,Various,58,Economic Development Programs And Initiatives,Court and Detention Services - eCitation,,,,,,,1105000,1105000,0,0,0
2015,Various,58,Economic Development Programs And Initiatives,Court and Detention Services- Case Management System Replacement,,,,,,,3379178,3379178,0,0,0
2015,Various,58,Economic Development Programs And Initiatives,Dallas Fire- Rescue - Ambulance Replacement,,,,,,,6906973,9879719,2972746,0,0
2015,Various,58,Economic Development Programs And Initiatives,Dallas Fire- Rescue - Apparatus Replacement,,,,,,,25369479,32043604,6674125,0,0
2015,Various,58,Economic Development Programs And Initiatives,Dallas Fire-Rescue - Technology Upgrades,,,,,,,0,742844,742844,0,0
2015,Various,58,Economic Development Programs And Initiatives,Dallas Fire-Rescue Department/Dallas Police Department- CAD Server and Workstation,,,,,,,2018825,2018825,0,0,0
2015,Various,58,Economic Development Programs And Initiatives,Dallas Police Department - Technology Upgrades,,,,,,,1725000,4265000,2540000,0,0
2015,Various,58,Economic Development Programs And Initiatives,Enterprise Virtual Tape Library,,,,,,,1580304,1580304,0,0,0
