cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2019,year_2020,year_2021,year_2022,year_2023,project_total,start_year,end_year
2018,114,Park And Recreation,Derek L. furnishings Geter package [Scotland] Park - Park,U_VB60,F_1V00,4,,60000,0,60000,0,0,0,0,0,60000,,
2018,114,Park And Recreation,Ferguson Park - Portable Toilet Enclosure,U_VB91,F_1V00,7,,0,0,0,0,0,70000,0,0,70000,2021,2021
2018,114,Park And Recreation,Flag Pole Hill - Implementation Phase 1 Master Plan,U_VB20,F_1V00,10,,0,0,0,400000,0,0,0,0,400000,2019,2019
2018,114,Park And Recreation,Flag Pole Hill Implementation Park - Phase 1 Master Plan,U_VK36,F_1V00,10,,400000,0,400000,700000,0,0,0,0,1100000,2019,2019
2018,114,Park And Recreation,Flag Pole Hill Park Master Plan,U_W146,F_6R05,,,76677,54477,22200,0,0,0,0,0,76677,,
2018,114,Park And Recreation,Glencoe pavilion,U_T149,F_8T00,14,,65413,55549,9864,0,0,0,0,0,65413,,
2018,114,Park And Recreation,Glencoe site improvements,U_T344,F_8T00,14,,5377,4201,1176,0,0,0,0,0,5377,,
2018,114,Park And Recreation,Glendale Park Parking spaces and lighting,U_VB52,F_1V00,3,,100000,0,100000,300000,0,0,0,0,400000,2019,2019
2018,114,Park And Recreation,Guard Dr. - Phase 2 Site Development,U_VB66,F_1V00,5,,0,0,0,0,600000,0,0,0,600000,2020,2020
2018,114,Park And Recreation,Hamilton Recreation Park - Center Parking lot expansion at,U_VK31,F_1V00,10,,0,0,0,223000,0,0,0,0,223000,2019,2019
2018,114,Park And Recreation,Hillview Park - Park ID Sign,U_VB94,F_1V00,7,,0,0,0,6500,0,0,0,0,6500,2019,2019
2018,114,Park And Recreation,Hillview Park - Pavilion,U_VB96,F_1V00,7,,0,0,0,175000,0,0,0,0,175000,2019,2019
2018,114,Park And Recreation,Kidd Phase 1 Springs - Japanese Garden Restoration -,U_VB35,F_1V00,1,,150000,216,149784,450000,0,0,0,0,600000,2019,2019
2018,114,Park And Recreation,Lake Developments Highland / North Park Recreation - Site Center,U_VK38,F_1V00,10,,60000,0,60000,340000,0,0,0,0,400000,2019,2019
2018,114,Park And Recreation,Lakeland Hills pavilion-walks-parking,U_T212,F_1T00,7,,312686,0,312686,0,0,0,0,0,312686,,
2018,114,Park And Recreation,Parking Lakewood Park - Pedestrian Bridge and ADA,U_VK24,F_1V00,9,,0,0,0,0,0,100000,150000,0,250000,2021,2022
2018,114,Park And Recreation,Lindsley Lindsley Dr. Park - Sidewalk exten.-Shadyside Ln.-,U_VK81,F_1V00,14,,40000,0,40000,155000,0,0,0,0,195000,2019,2019
2018,114,Park And Recreation,Main Street Garden Special Project,U_P722,F_2T00,CW,,153455,75119,78336,0,0,0,0,0,153455,,
2018,115,Park And Recreation,"Maria restoration Luna of Park - pavilion Dog Park, basketball court,",U_VB40,F_1V00,2,,0,0,0,200000,915000,0,0,0,1115000,2019,2020
2018,115,Park And Recreation,pond Moss imp. - Glen site Park - dev Supplemental funding -,U_VK70,F_1V00,12,,250000,0,250000,350000,0,0,0,0,600000,2019,2019
2018,115,Park And Recreation,Moss Glen Park Development,U_W150,F_1T00,12,,41695,37441,4254,0,0,0,0,0,41695,,
2018,115,Park And Recreation,Park Signage [2006],U_T249,F_2T00,CW,,73989,0,73989,0,0,0,0,0,73989,,
2018,115,Park And Recreation,Parkdale Park - Portable Facility Enclosure,U_VK01,F_1V00,7,,0,0,0,70000,0,0,0,0,70000,2019,2019
2018,115,Park And Recreation,and Pleasant security Oaks Park lighting - Connecting walkways,U_VB71,F_1V00,5,,150000,0,150000,0,0,0,0,0,150000,,
2018,115,Park And Recreation,Reserve CDistrict 11,U_P543,F_6R05,11,,15846,0,15846,0,0,0,0,0,15846,,
2018,115,Park And Recreation,Reserve CDistrict 12,U_P544,F_3R05,12,,700,0,700,0,0,0,0,0,700,,
2018,115,Park And Recreation,Reserve CDistrict 14,U_P546,F_3R00,14,,12814,0,12814,0,0,0,0,0,12814,,
2018,116,Park And Recreation,Reserve CDistrict 3,U_P535,F_1T00,3,,13129,0,13129,0,0,0,0,0,13129,,
2018,116,Park And Recreation,Reserve CDistrict 4,U_P536,F_1T00,4,,134177,0,134177,0,0,0,0,0,134177,,
2018,116,Park And Recreation,Reserve CDistrict 5,U_P537,F_8T00,5,,104462,0,104462,0,0,0,0,0,104462,,
2018,116,Park And Recreation,Reserve CDistrict 6,U_P538,F_6R00,6,,1489,0,1489,0,0,0,0,0,1489,,
2018,116,Park And Recreation,Reserve CDistrict 7,U_P539,F_5R05,7,,1900,0,1900,0,0,0,0,0,1900,,
2018,116,Park And Recreation,Reserve CDistrict 9,U_P541,F_5R05,9,,5951,5951,0,0,0,0,0,0,5951,,
2018,116,Park And Recreation,Reserve Citywide,U_P550,F_4R05,Citywide,,-7905,0,-7905,0,0,0,0,0,-7905,,
2018,117,Park And Recreation,Reverchon Master Plan Implementation,U_T353,F_5R05,2,,78314,2083,76231,0,0,0,0,0,78314,,
2018,117,Park And Recreation,Ridgewood Sidewalk - along Fisher,U_VK26,F_1V00,9,,0,0,0,0,250000,0,0,0,250000,2020,2020
2018,117,Park And Recreation,Tipton fountain Park - Picnic pavilion and water,U_VB85,F_1V00,6,,0,0,0,0,0,45000,255000,0,300000,2021,2022
2018,117,Park And Recreation,Twin Falls Parking Lot,U_VB50,F_1V00,3,,0,0,0,200000,0,0,0,0,200000,2019,2019
2018,117,Park And Recreation,Westmount Park - Site Development,U_VB39,F_1V00,1,,0,0,0,0,0,200000,0,0,200000,2021,2021
2018,117,Park And Recreation,Wheatly Park - Replace Sidewalk Segment,U_VK06,F_1V00,7,,0,0,0,0,0,30000,0,0,30000,2021,2021
2018,117,Park And Recreation,White Rock Hills Rec new construction,U_T329,F_1T00,9,,99776,98766,1010,0,0,0,0,0,99776,,
2018,117,Park And Recreation,White Rock Lake security lights,U_T330,F_3R05,CW,,201,201,0,0,0,0,0,0,201,,
2018,117,Park And Recreation,Willie Enclosure Mae Butler Park - Portable Facility,U_VK09,F_1V00,7,,0,0,0,0,60000,0,0,0,60000,2020,2020
2018,118,Park And Recreation,Campbell Green Park - Site Improvements,U_VK61,F_1V00,12,,0,0,0,0,220000,680000,0,0,900000,2020,2021
2018,118,Park And Recreation,Dixon Branch Greenbelt - Park Furnishings,U_VK22,F_1V00,9,,0,0,0,0,0,65507,0,0,65507,2021,2021
2018,118,Park And Recreation,"Eladio fencing and Martinez drinking Park - park fountain furnishings,",U_VB87,F_1V00,6,,0,0,0,0,0,60000,0,0,60000,2021,2021
2018,118,Park And Recreation,Forston furnishings Park - Develop new park with park,U_VK59,F_1V00,12,,0,0,0,0,0,0,220000,0,220000,2022,2022
2018,118,Park And Recreation,Frankford Park - park furnishings package,U_VK65,F_1V00,12,,0,0,0,32000,0,0,0,0,32000,2019,2019
2018,118,Park And Recreation,"exercise Friendship Park stations - Security lights, loop trail,",U_VK30,F_1V00,10,,0,0,0,100000,367000,0,0,0,467000,2019,2020
2018,118,Park And Recreation,Phase Hattie 1 R. Moore Park - Implementation Master Plan and,U_VB80,F_1V00,6,,0,0,0,35000,315000,0,0,0,350000,2019,2020
2018,118,Park And Recreation,Hillview Park - Park Furnishings Package,U_VB93,F_1V00,7,,0,0,0,60000,0,0,0,0,60000,2019,2019
2018,118,Park And Recreation,drinking Lakewood Park fountain - Park Furnishing and,U_VK25,F_1V00,9,,0,0,0,0,0,10000,75000,0,85000,2021,2022
2018,118,Park And Recreation,"park McCree Park - furnishings Portable facility enclosure,",U_VK33,F_1V00,10,,0,0,0,0,0,200000,0,0,200000,2021,2021
2018,118,Park And Recreation,TBD Neighborhood Park - Site Development -,U_VB47,F_1V00,2,,0,0,0,0,0,0,1085000,0,1085000,2022,2022
2018,118,Park And Recreation,Phase Cedars 1 Site Development - New park in the,U_VB46,F_1V00,2,,0,0,0,0,0,500000,0,0,500000,2021,2021
2018,118,Park And Recreation,"drinking Preston Green fountain Park - park furnishings, ADA",U_VK72,F_1V00,12,,0,0,0,0,0,100000,0,0,100000,2021,2021
2018,118,Park And Recreation,Pueblo drinking Park - fountain Park furnishings package and,U_VB84,F_1V00,6,,0,0,0,0,40000,0,0,0,40000,2020,2020
2018,118,Park And Recreation,Twin Lakes Park - park furnishings package,U_VK69,F_1V00,12,,0,0,0,0,0,50000,0,0,50000,2021,2021
2018,118,Park And Recreation,area - Wagging South Tail Dog Park - Add new parking,U_VK57,F_1V00,11,,0,0,0,50000,350000,0,0,0,400000,2019,2020
2018,118,Park And Recreation,"Park Wheatley Park - Furnishings ADA Package Drinking Fountain,",U_VK05,F_1V00,7,,0,0,0,0,0,40000,0,0,40000,2021,2021
2018,118,Park And Recreation,Willie Fountain Mae and Butler Park Park - ADA Furnishings Drinking Package,U_VK08,F_1V00,7,,0,0,0,0,60000,0,0,0,60000,2020,2020
2018,118,Park And Recreation,Nash Davis Park - Master Plan,U_VB81,F_1V00,6,,40000,0,40000,0,0,0,0,0,40000,,
2018,118,Park And Recreation,Pike Master Plan and Schematic,U_T254,F_9T00,2,,100479,0,100479,0,0,0,0,0,100479,,
2018,118,Park And Recreation,plan West Trinity Heights Park - Develop master,U_VB62,F_1V00,4,,0,0,0,0,0,40000,0,0,40000,2021,2021
2018,137,Public Works,Alley: Worthington Hibernia State From Boll To,S202,1U22,14,,15011,12929,2082,0,0,0,0,0,15011,,
2018,137,Public Works,To T Alley: Alley Hurley Way Lenel Place Wllmsbrg,S203,1U22,6,,31008,27708,3300,0,0,0,0,0,31008,,
2018,137,Public Works,Alley: Marsh Manana & Park From Larga To,S205,1U22,6,,37810,36297,1513,0,0,0,0,0,37810,,
2018,137,Public Works,To Alley: Boll State St Thomas Ave From Routh,S207,1U22,14,,13208,11538,1669,0,0,0,0,0,13208,,
2018,137,Public Works,4812-4840 Worth St - 4807-4841 Tremont St,U_V007,F_1V22,2,,20424,0,20424,0,0,184884,0,0,205308,2021,2021
2018,137,Public Works,To Amhurst Av Briarwood - Ln Stanford Av From Linwood Ave.,U_V005,F_1V22,13,,21077,0,21077,0,0,190800,0,0,211877,2021,2021
2018,137,Public Works,To S Of Cloister Dr - Peavy Estacado - Ashcreek N Of Mccosh,U_V003,F_1V22,9,,8550,0,8550,0,0,77400,0,0,85950,2021,2021
2018,137,Public Works,Edgefield Wentworth And [Alley] Windomere-12Th To,U_V001,F_1V22,1,,21276,0,21276,0,0,192600,0,0,213876,2021,2021
2018,137,Public Works,To Glenleigh Dr.- Manchester Manning Ln. Existing Pavement,U_V004,F_1V22,13,,6164,0,6164,0,0,55800,0,0,61964,2021,2021
2018,137,Public Works,To La La Rue Rue St. St. And Wyoming St. - Cockrell Hill Rd.,U_V002,F_1V22,3,,12129,0,12129,0,0,109800,0,0,121929,2021,2021
2018,137,Public Works,To Palo Pinto Skillman St Ave. And Velasco Ave - Concho St.,U_V006,F_1V22,14,,17299,0,17299,0,0,156600,0,0,173899,2021,2021
2018,137,Public Works,"9605-9621 2711-2733 Altacrest Groveridge, 9606-9674 Briggs,",U_V061,F_1V22,7,,46915,0,46915,0,0,422236,0,0,469151,2021,2021
2018,137,Public Works,Hymie Cir 10005-10119 Shayna Dr - 10002-10106,U_V032,F_1V22,5,,22582,0,22582,0,0,203235,0,0,225817,2021,2021
2018,138,Public Works,Ferndale Rd 10106-10160 Caribou Trail - 10127-10143,U_V079,F_1V22,10,,26499,0,26499,0,0,238493,0,0,264992,2021,2021
2018,138,Public Works,Trailcliff Dr 10163-10199 Vistadale Dr - 10200-10200,U_V080,F_1V22,10,,22805,0,22805,0,0,205241,0,0,228046,2021,2021
2018,138,Public Works,Dr - 10315-10542 Gardenside Castlerock Dr - 10315 Checota,U_V033,F_1V22,5,,50323,0,50323,0,0,452907,0,0,503230,2021,2021
2018,138,Public Works,10427 10445 - Carry 10461 Back Pl Carry Back Cir - 10419 -,U_V113,F_1V22,13,,11593,0,11593,0,0,104341,0,0,115934,2021,2021
2018,138,Public Works,11133-11139 Cotillion Dr - 3609 Bon Park Ct,U_V069,F_1V22,9,,10303,0,10303,0,0,92723,0,0,103026,2021,2021
2018,138,Public Works,Ferguson Rd 11205-11335 Buchannan Dr - 11200-11298,U_V070,F_1V22,9,,40625,0,40625,0,0,365625,0,0,406250,2021,2021
2018,138,Public Works,Glen Cross Dr 11306-11340 Dumbarton Dr - 11323-11357,U_V071,F_1V22,9,,20540,0,20540,0,0,184860,0,0,205400,2021,2021
2018,138,Public Works,Drummond Dr 11312-11344 Glen Cross Dr - 11341-11367,U_V072,F_1V22,9,,24245,0,24245,0,0,218205,0,0,242450,2021,2021
2018,138,Public Works,1225-1423 Kirnwood Dr - 7601 S Polk St,U_V062,F_1V22,8,,36245,0,36245,0,0,326208,0,0,362453,2021,2021
2018,138,Public Works,St 127-231 W Louisiana Ave - 118-228 Conrad,U_V022,F_1V22,4,,41630,0,41630,0,0,374673,0,0,416303,2021,2021
2018,138,Public Works,Cir 1503-1551 Briarcliff Rd - 5503-5537 Mesa,U_V008,F_1V22,2,,20957,0,20957,0,0,188616,0,0,209573,2021,2021
2018,138,Public Works,Cosa Dr - Bay 15632-15724 Point Golden Creek Rd -6231 - La,U_V086,F_1V22,11,,36000,0,36000,0,0,324000,0,0,360000,2021,2021
2018,138,Public Works,Cliff Dr 1608-1620 Day Star Dr - 1603-1633 Hanging,U_V023,F_1V22,4,,35310,0,35310,0,0,317787,0,0,353097,2021,2021
2018,138,Public Works,Faircloud 1611-1727 Dr Red [A7003] Cloud Dr - 9704-9780,U_V034,F_1V22,5,,39621,0,39621,0,0,356593,0,0,396214,2021,2021
2018,138,Public Works,Vatican Ln 1621-1631 Windchime Dr - 1614-1626,U_V024,F_1V22,4,,8638,0,8638,0,0,77739,0,0,86377,2021,2021
2018,138,Public Works,Windchime 1708-1920 Dr Vatican Ln - 1705-1921,U_V025,F_1V22,4,,34334,0,34334,0,0,309009,0,0,343343,2021,2021
2018,138,Public Works,Glengreen 1830-1886 Dr Red [A6972] Cloud Dr - 9803-9851,U_V035,F_1V22,5,,22199,0,22199,0,0,199795,0,0,221994,2021,2021
2018,138,Public Works,Rd 18603-18707 Amador Ave - 6505-6511 Villa,U_V095,F_1V22,12,,54973,0,54973,0,0,494758,0,0,549731,2021,2021
2018,138,Public Works,Corvette 1885-2025 Dr Red [A6966] Cloud Dr - 2002-2080,U_V036,F_1V22,5,,47329,0,47329,0,0,425962,0,0,473291,2021,2021
2018,138,Public Works,19003-19039 Bilbrook Ln,U_V096,F_1V22,12,,34462,0,34462,0,0,310155,0,0,344617,2021,2021
2018,138,Public Works,Ridge Dr 207-347 Bettyrae Way - 7708-7770 Ryan,U_V063,F_1V22,8,,42583,0,42583,0,0,383251,0,0,425834,2021,2021
2018,138,Public Works,Ave 2104-2336 Dugald Pl - 2005-2249 E Illinois,U_V026,F_1V22,4,,67498,0,67498,0,0,607483,0,0,674981,2021,2021
2018,138,Public Works,2204-2340 2205-2341 Babalos Freeland - 2336-2328 Homeway -,U_V060,F_1V22,7,,39399,0,39399,0,0,354587,0,0,393986,2021,2021
2018,138,Public Works,Ave 2211-2323 Deer Path Dr - 2905-3311 Kellogg,U_V027,F_1V22,4,,56144,0,56144,0,0,505299,0,0,561443,2021,2021
2018,138,Public Works,Mesa 2304-2348 Verde Trl Hunters Run Dr - 7407-7415,U_V064,F_1V22,8,,40641,0,40641,0,0,365765,0,0,406406,2021,2021
2018,138,Public Works,2306 - Blaydon Dr 2440 Bluffton Dr - 2307 - 2439,U_V042,F_1V22,7,,35162,0,35162,0,0,316462,0,0,351624,2021,2021
2018,138,Public Works,Matland Dr 2408-2564 Club Manor Dr - 2435-2549,U_V017,F_1V22,3,,61821,0,61821,0,0,556388,0,0,618209,2021,2021
2018,138,Public Works,Amherst 2503-2623 Ave W Lovers Ln - 2502-2614 W,U_V009,F_1V22,2,,19588,0,19588,0,0,176290,0,0,195878,2021,2021
2018,138,Public Works,2507 - Bluffton Dr 2537 Blaydon Dr - 2506 - 2536,U_V043,F_1V22,7,,16721,0,16721,0,0,150491,0,0,167212,2021,2021
2018,139,Public Works,Nicholson 2603-2931 Dr Garapan Dr - 2502-2922,U_V028,F_1V22,4,,66640,0,66640,0,0,599758,0,0,666398,2021,2021
2018,139,Public Works,Point Ln 2703-2743 April Hill Ln - 2710-2750 Stevens,U_V097,F_1V22,12,,27582,0,27582,0,0,248239,0,0,275821,2021,2021
2018,139,Public Works,Ave 2703-2829 Klondike - Dr 2704-2830 Lockhart,U_V044,F_1V22,7,,29302,0,29302,0,0,263718,0,0,293020,2021,2021
2018,139,Public Works,Prada Ct 2703-2831 Scottsbluff Dr - 2802-2826 La,U_V045,F_1V22,7,,36309,0,36309,0,0,326781,0,0,363090,2021,2021
2018,139,Public Works,2707 - Buckner 2757 Blvd Runningbrook Ln - 2700 N,U_V046,F_1V22,7,,30130,0,30130,0,0,271171,0,0,301301,2021,2021
2018,139,Public Works,2707 - 2837 Blyth Dr - 2706-2838 Gross Rd,U_V047,F_1V22,7,,29684,0,29684,0,0,267158,0,0,296842,2021,2021
2018,139,Public Works,Rd 299-385 Stoneport Dr - 320 Pemberton Hill,U_V065,F_1V22,8,,41118,0,41118,0,0,370065,0,0,411183,2021,2021
2018,139,Public Works,3004-3150 Kinkaid Dr - 3045-3155 Park Ln,U_V037,F_1V22,6,,79625,0,79625,0,0,716625,0,0,796250,2021,2021
2018,139,Public Works,Lane 3105-3161 Waldrop Drive - 3106-3160 Rotan,U_V114,F_1V22,13,,32296,0,32296,0,0,290663,0,0,322959,2021,2021
2018,139,Public Works,Hill 3105-3171 Newcastle Dr - 3104-3170 Walnut,U_V038,F_1V22,6,,30544,0,30544,0,0,274897,0,0,305441,2021,2021
2018,139,Public Works,Dahlia Dr 3163-3241 E Ledbetter Dr - 3132-3244,U_V029,F_1V22,4,,36012,0,36012,0,0,324108,0,0,360120,2021,2021
2018,139,Public Works,Drive 3206-3232 Rotan Lane - 3207-3233 Waldrop,U_V115,F_1V22,13,,18887,0,18887,0,0,169983,0,0,188870,2021,2021
2018,139,Public Works,3207 - Timberview 3349 Rd Citation Dr - 3208 - 3330,U_V116,F_1V22,13,,29047,0,29047,0,0,261425,0,0,290472,2021,2021
2018,139,Public Works,3505-3523 Park Ln - 3511 Valley Ridge Rd,U_V039,F_1V22,6,,11498,0,11498,0,0,103481,0,0,114979,2021,2021
2018,139,Public Works,3506-3658 High Vista Dr - 11960 Highdale Dr,U_V040,F_1V22,6,,45832,0,45832,0,0,412489,0,0,458321,2021,2021
2018,139,Public Works,3544 - Norcross Ln 3638 Ainsworth Dr - 3615 - 3675,U_V117,F_1V22,13,,31117,0,31117,0,0,280057,0,0,311174,2021,2021
2018,139,Public Works,Ct 3609-3615 Bon Park Ct - 3608-3614 Parader,U_V073,F_1V22,9,,8808,0,8808,0,0,79268,0,0,88076,2021,2021
2018,139,Public Works,Midpines 3610-3668 Dr Weeburn Dr - 3623-3651,U_V118,F_1V22,13,,25162,0,25162,0,0,226454,0,0,251616,2021,2021
2018,139,Public Works,Dr 3703-3771 Cortez Dr - 3702-3770 Durango,U_V010,F_1V22,2,,30162,0,30162,0,0,271458,0,0,301620,2021,2021
2018,139,Public Works,3805-3945 Hawick Ln - 3804-3858 Eaton Dr,U_V011,F_1V22,2,,33092,0,33092,0,0,297830,0,0,330922,2021,2021
2018,139,Public Works,Ct 3864-3872 Treeline Cir - 1618-1626 Five Mile,U_V030,F_1V22,4,,26687,0,26687,0,0,240184,0,0,266871,2021,2021
2018,139,Public Works,Dr 3903-3991 Cortez Dr - 3904-3990 Durango,U_V041,F_1V22,6,,38443,0,38443,0,0,345987,0,0,384430,2021,2021
2018,139,Public Works,Brook Dr 4104-4124 Firebrick Ln - 4103-4119 Country,U_V098,F_1V22,12,,15097,0,15097,0,0,135872,0,0,150969,2021,2021
2018,139,Public Works,Lawngate 4202-4272 Dr Timberglen Rd - 4203-4231,U_V099,F_1V22,12,,21849,0,21849,0,0,196642,0,0,218491,2021,2021
2018,139,Public Works,Cicero St 4307-4435 Bonnie View Rd - 4302-4446,U_V031,F_1V22,4,,43893,0,43893,0,0,395040,0,0,438933,2021,2021
2018,139,Public Works,Symphony 4403-4451 Ln Cinnabar Dr - 6102-6150,U_V048,F_1V22,7,,32137,0,32137,0,0,289230,0,0,321367,2021,2021
2018,139,Public Works,4503-4535 Live Oak St - 4514-4522 Bryan St,U_V012,F_1V22,2,,19365,0,19365,0,0,174283,0,0,193648,2021,2021
2018,139,Public Works,Dr 4804-4950 Ashbrook Rd - 4803-4945 Chilton,U_V049,F_1V22,7,,48667,0,48667,0,0,438001,0,0,486668,2021,2021
2018,139,Public Works,Planters 4806-5034 Glen Mill Dr Creek Rd - 4807-4923 -12515,U_V123,F_1V22,13,,46151,0,46151,0,0,415362,0,0,461513,2021,2021
2018,140,Public Works,Dr 4902-5032 Thursh St - 4903-5033 Wenonah,U_V013,F_1V22,2,,26213,0,26213,0,0,235913,0,0,262126,2021,2021
2018,140,Public Works,Pl 5005-5207 Banting Way - 5411-5445 Endlery,U_V050,F_1V22,7,,39876,0,39876,0,0,358886,0,0,398762,2021,2021
2018,140,Public Works,St 503-511 N Prairie Ave - 4721-4721 Tremont,U_V014,F_1V22,2,,5956,0,5956,0,0,53604,0,0,59560,2021,2021
2018,140,Public Works,5100-5152 Lahoma St - 5101-5147 N Hall St,U_V015,F_1V22,2,,21658,0,21658,0,0,194922,0,0,216580,2021,2021
2018,140,Public Works,Dr 5107-5143 Breakwood Dr - 5116-5152 Colter,U_V051,F_1V22,7,,17167,0,17167,0,0,154505,0,0,171672,2021,2021
2018,140,Public Works,5179-5107 Chalet - 1404-1550 Drury Dr,U_V018,F_1V22,3,,37201,0,37201,0,0,334807,0,0,372008,2021,2021
2018,140,Public Works,Ave 5300-5358 Willis Ave - 5303-5355 Richard,U_V016,F_1V22,2,,24365,0,24365,0,0,219288,0,0,243653,2021,2021
2018,140,Public Works,Way 5303-5347 Blaney Way - 5204-5240 Banting,U_V052,F_1V22,7,,37328,0,37328,0,0,335954,0,0,373282,2021,2021
2018,140,Public Works,Pl 5306-5342 Lake Placid Dr - 1572-1568 Drury,U_V019,F_1V22,3,,19811,0,19811,0,0,178296,0,0,198107,2021,2021
2018,140,Public Works,McCommas 5500-5552 Blvd Longview St - 5503-5549,U_V125,F_1V22,14,,24079,0,24079,0,0,216707,0,0,240786,2021,2021
2018,140,Public Works,Tamaron Ct 5501-5527 Harbor Town Dr - 5506-5530,U_V100,F_1V22,12,,26021,0,26021,0,0,234193,0,0,260214,2021,2021
2018,140,Public Works,McCommas 5601-5639 Blvd Morningside Ave - 5602-5634,U_V126,F_1V22,14,,20575,0,20575,0,0,185176,0,0,205751,2021,2021
2018,140,Public Works,Twineing St 5605-5831 Everglade Rd - 5606-5824,U_V053,F_1V22,7,,46501,0,46501,0,0,418509,0,0,465010,2021,2021
2018,140,Public Works,Marview Ln 5620-5832 Everglade Rd - 5707-5861,U_V054,F_1V22,7,,48985,0,48985,0,0,440868,0,0,489853,2021,2021
2018,140,Public Works,Marquita 5703-5747 Ave Vanderbilt Ave - 5710-5750,U_V127,F_1V22,14,,21435,0,21435,0,0,192915,0,0,214350,2021,2021
2018,140,Public Works,Ponderosa 5710-5814 Cir Meadowick Ln - 5274-5290,U_V055,F_1V22,7,,16912,0,16912,0,0,152212,0,0,169124,2021,2021
2018,140,Public Works,Square 5737-5763 Lane Caruth Blvd - 5708-5728 Surrey,U_V119,F_1V22,13,,15065,0,15065,0,0,135585,0,0,150650,2021,2021
2018,140,Public Works,6020-6040 Fieldstone,U_V101,F_1V22,12,,26950,0,26950,0,0,242550,0,0,269500,2021,2021
2018,140,Public Works,Symphony 6024-6300 Ln Samuell Blvd - 6205-6441,U_V056,F_1V22,7,,47648,0,47648,0,0,428828,0,0,476476,2021,2021
2018,140,Public Works,6103-6129 Morningside Ave Mercedes Ave - 6100-6126,U_V128,F_1V22,14,,13855,0,13855,0,0,124693,0,0,138548,2021,2021
2018,140,Public Works,Mercedes 6139-6179 Ave Monticello Ave - 6202-6238,U_V129,F_1V22,14,,20097,0,20097,0,0,180876,0,0,200973,2021,2021
2018,140,Public Works,Oak St 6201- 6333 Bryan Pkwy - 5808-5842 Live,U_V130,F_1V22,14,,22391,0,22391,0,0,201515,0,0,223906,2021,2021
2018,140,Public Works,Cinnabar 6206-6440 Dr Symphony Ln - 4307-4339,U_V057,F_1V22,7,,30926,0,30926,0,0,278338,0,0,309264,2021,2021
2018,140,Public Works,Red Bird Ln 6216-6226 Autumn Woods Trl - 804-814 W,U_V020,F_1V22,3,,13982,0,13982,0,0,125839,0,0,139821,2021,2021
