cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2022,year_2023,project_total,future_cost,start_year,end_year
2021,87,Flood Protection & Storm Drainage Management,Rush Creek - Relief/Diversion System,T533,Stormwater Management Drainage,2006 Bonds,Citywide,11/2023,495407,495018,389,0,0,495407,0,,
2021,87,Flood Protection & Storm Drainage Management,Sage Valley- Wisteria Area,W776,Stormwater Management Drainage,Other GO Non-Debt CIP -,3,05/2025,0,0,0,0,0,0,26472,,
2021,87,Flood Protection & Storm Drainage Management,San Gabriel Drive 4300 Blk,W777,Erosion Control,Other GO Non-Debt CIP -,13,05/2028,0,0,0,0,0,0,7245000,,
2021,88,Flood Protection & Storm Drainage Management,Sanford Ave Relief System,W199,Stormwater Management Drainage,Other GO Non-Debt CIP -,9,11/2023,408860,399860,9000,0,0,408860,0,,
2021,88,Flood Protection & Storm Drainage Management,Seaton 3321,W778,Stormwater Management Drainage,Other GO Non-Debt CIP -,4,05/2025,0,0,0,0,0,0,43200,,
2021,88,Flood Protection & Storm Drainage Management,"Shady Hollow Ct, 3300 Block & Boulder Drive",VD16,Erosion Control,2017 Bonds,3,01/2023,1518102,214337,1303765,0,0,1518102,0,,
2021,88,Flood Protection & Storm Drainage Management,Sheldon Ave 3303 (Fire Station 26),W779,Stormwater Management Drainage,Other GO Non-Debt CIP -,1,05/2025,0,0,0,0,0,0,96000,,
2021,88,Flood Protection & Storm Drainage Management,"Sinclair, 10514",W423,Stormwater Management Drainage,Other GO Non-Debt CIP -,9,04/2025,0,0,0,24000,136000,160000,0,2022,2023
2021,88,Flood Protection & Storm Drainage Management,Sorcey Road @ White Ash,VD41,Stormwater Management Drainage,2017 Bonds,3,07/2023,65000,30975,34025,0,0,65000,0,,
2021,88,Flood Protection & Storm Drainage Management,South Branch Culvert Louisiana,W242,Stormwater Management Drainage,Other GO Non-Debt CIP -,1,06/2023,165900,16564,149336,0,0,165900,1333000,,
2021,88,Flood Protection & Storm Drainage Management,"South Lamar Ph. 2 - Pear, Mooney, Bannock Area",W424,Stormwater Management Drainage,Other GO Non-Debt CIP -,7,04/2025,0,0,0,400000,0,400000,3600000,2022,2022
2021,88,Flood Protection & Storm Drainage Management,Spring Grove 13316,S751,Erosion Control,2012 Bonds,2,04/2023,74045,37771,36274,0,0,74045,0,,
2021,88,Flood Protection & Storm Drainage Management,Squaw Valley 17628,S754,Erosion Control,2012 Bonds,9,04/2023,93641,48918,44723,0,0,93641,0,,
2021,88,Flood Protection & Storm Drainage Management,"Squaw Valley, 17612,17614 & 17630",W425,Stormwater Management Drainage,Other GO Non-Debt CIP -,12,04/2025,0,0,0,120192,881408,1001600,0,2022,2023
2021,88,Flood Protection & Storm Drainage Management,State-Thomas - Antique District (Fairmou,T534,Stormwater Management Drainage,2006 Bonds,Citywide,11/2023,28130,28041,89,0,0,28130,0,,
2021,88,Flood Protection & Storm Drainage Management,State-Thomas - Flora/Boll to Fairmont,VD45,Stormwater Management Drainage,2017 Bonds,14,07/2023,495000,99000,396000,0,0,495000,0,,
2021,89,Flood Protection & Storm Drainage Management,State-Thomas - Hallsville/ Worthington,VD44,Stormwater Management Drainage,2017 Bonds,14,07/2023,636000,95588,540412,0,0,636000,0,,
2021,89,Flood Protection & Storm Drainage Management,State-Thomas - McKinney Ave.,T535,Stormwater Management Drainage,2006 Bonds,Citywide,11/2023,2941120,2941120,0,0,0,2941120,0,,
2021,89,Flood Protection & Storm Drainage Management,State-Thomas @ Woodall Rodgers,T536,Stormwater Management Drainage,2006 Bonds,Citywide,11/2023,8261418,8261418,0,0,0,8261418,0,,
2021,89,Flood Protection & Storm Drainage Management,State-Thomas @ Woodall Rodgers (Study),T537,Stormwater Management Drainage,2006 Bonds,Citywide,11/2023,9020,9020,0,0,0,9020,0,,
2021,89,Flood Protection & Storm Drainage Management,Stedman Cir 17309 & 17315,VD21,Erosion Control,2017 Bonds,12,04/2023,300000,41454,258546,0,0,300000,0,,
2021,89,Flood Protection & Storm Drainage Management,"Summer Creek Circle 6145, 6153, 6155, 6157",W426,Stormwater Management Drainage,Other GO Non-Debt CIP -,13,10/2023,0,0,0,230400,1689600,1920000,0,2022,2023
2021,89,Flood Protection & Storm Drainage Management,"Talbot Parkway, 6760",VD05,Erosion Control,2017 Bonds,3,06/2022,245039,382063,-137024,0,0,382063,0,,
2021,89,Flood Protection & Storm Drainage Management,"Tamarack 1745, 1739, 1751",S757,Erosion Control,2012 Bonds,9,11/2023,308500,121916,186584,0,0,308500,0,,
2021,89,Flood Protection & Storm Drainage Management,Teakwood Elmridge Drainage Relief,VD49,Stormwater Management Drainage,2017 Bonds,11,11/2023,63500,60089,3411,0,550000,613500,0,2023,2023
2021,89,Flood Protection & Storm Drainage Management,Throckmorton- Reagan-Drainage Improvements,W198,Stormwater Management Drainage,Other GO Non-Debt CIP -,2,06/2023,1736501,512768,1223733,2067400,0,3803901,0,2022,2022
2021,89,Flood Protection & Storm Drainage Management,Timber Trail Dr. 10245,W243,Stormwater Management Drainage,Other GO Non-Debt CIP -,13,01/2023,406250,0,406250,0,0,406250,0,,
2021,89,Flood Protection & Storm Drainage Management,"Trammel Drive, 6561",W427,Stormwater Management Drainage,Other GO Non-Debt CIP -,9,04/2025,0,0,0,24000,136000,160000,0,2022,2023
2021,90,Flood Protection & Storm Drainage Management,"Tree Shadow Trail, 5910",VD79,Stormwater Management Drainage,2017 Bonds,1,06/2023,200783,100783,100000,713217,0,914000,0,2022,2022
2021,90,Flood Protection & Storm Drainage Management,Trinity River Corridor Projects,N962,Trinity River Projects Corridor,1998 Bonds,Citywide,07/2023,359617,359617,0,0,0,359617,0,,
2021,90,Flood Protection & Storm Drainage Management,Turnpike Distribution IV IH30-Commerce,VD36,Stormwater Management Drainage,2017 Bonds,6,07/2023,224000,34607,189393,0,0,224000,0,,
2021,90,Flood Protection & Storm Drainage Management,Turtle Creek - Trib 1 Culvert,VD46,Stormwater Management Drainage,2017 Bonds,Citywide,05/2025,0,0,0,250000,0,250000,0,2022,2022
2021,90,Flood Protection & Storm Drainage Management,Turtle Creek @ Bowen Area - Storm Drainage Relief,W428,Stormwater Management Drainage,Other GO Non-Debt CIP -,14,04/2026,0,0,0,48000,0,48000,272000,2022,2022
2021,90,Flood Protection & Storm Drainage Management,Turtle Creek @ Hall,W780,Stormwater Management Drainage,Other GO Non-Debt CIP -,14,05/2025,0,0,0,0,0,0,900000,,
2021,90,Flood Protection & Storm Drainage Management,Turtle Creek @ Stonebridge,W781,Erosion Control,Other GO Non-Debt CIP -,14,05/2028,0,0,0,0,0,0,1110000,,
2021,90,Flood Protection & Storm Drainage Management,Twin Creek 9726,S760,Erosion Control,2012 Bonds / 1995 Bonds,9,10/2021,139423,139423,0,0,0,139423,0,,
2021,90,Flood Protection & Storm Drainage Management,"Twin Lakes, Dredging",W429,Stormwater Management Drainage,Other GO Non-Debt CIP -,5,10/2023,81603,76603,5000,538000,0,619603,0,2022,2022
2021,90,Flood Protection & Storm Drainage Management,Tyler (S)-Berkley,W782,Stormwater Management Drainage,Other GO Non-Debt CIP -,1,05/2025,0,0,0,0,0,0,490500,,
2021,90,Flood Protection & Storm Drainage Management,University Hills (Houston School St) Bridge@ Ricketts Branch,W783,Stormwater Management Drainage,Other GO Non-Debt CIP -,3,05/2025,0,0,0,0,150000,150000,850000,2023,2023
2021,90,Flood Protection & Storm Drainage Management,Urban 3100 Private Erosion Control,VD07,Erosion Control,2017 Bonds,9,06/2022,250000,169855,80145,0,0,250000,0,,
2021,91,Flood Protection & Storm Drainage Management,USACE Partnership Funds,W397,Trinity River Projects Corridor,2006 Bonds / 1998 Bonds,Citywide,07/2023,20742640,20739640,3000,0,0,20742640,0,,
2021,91,Flood Protection & Storm Drainage Management,Van Buren (N)- Cedar Hill Area,W784,Stormwater Management Drainage,Other GO Non-Debt CIP -,1,05/2025,0,0,0,0,0,0,180000,,
2021,91,Flood Protection & Storm Drainage Management,"Versailles, 3500",VD83,Stormwater Management Drainage,2017 Bonds,9,06/2023,206000,22791,183209,0,0,206000,0,,
2021,91,Flood Protection & Storm Drainage Management,"Vinemont Channel, Drainage Diversion",VD29,Stormwater Management Drainage,2017 Bonds,1,09/2025,585288,585288,0,0,5957995,6543283,0,2023,2023
2021,91,Flood Protection & Storm Drainage Management,Vinewood Drive 8725,W244,Stormwater Management Drainage,Other GO Non-Debt CIP -,9,01/2023,246958,35458,211500,0,0,246958,0,,
2021,91,Flood Protection & Storm Drainage Management,Welch 11811,W785,Stormwater Management Drainage,Other GO Non-Debt CIP -,13,05/2025,0,0,0,0,0,0,22500,,
2021,91,Flood Protection & Storm Drainage Management,West Dallas - Eagle Ford Sump Basin,T541,Stormwater Management Drainage,2006 Bonds,Citywide,11/2023,421950,421950,0,0,0,421950,0,,
2021,91,Flood Protection & Storm Drainage Management,West Fork of Joes Creek Channel Repair-Brockbank Dr @ Channel Dr.,W786,Stormwater Management Drainage,Other GO Non-Debt CIP -,"6, 13",05/2025,0,0,0,0,0,0,150000,,
2021,91,Flood Protection & Storm Drainage Management,White Rock Creek Drainage Study update of 1989 FPMS Study,W269,Stormwater Management Drainage,Other GO Non-Debt CIP -,10,10/2028,550000,0,550000,0,0,550000,0,,
2021,"91, 92",Flood Protection & Storm Drainage Management,Wild Oak 2488,S764,Erosion Control,2006 Bonds / 2012 Bonds / 1995 Bonds,7,03/2022,137716,136576,1140,0,0,137716,0,,
2021,92,Flood Protection & Storm Drainage Management,Williamson Branch FPMS Alt 2,W278,Stormwater Management Drainage,Other GO Non-Debt CIP -,9,05/2026,0,0,0,0,2055000,2055000,11645000,2023,2023
2021,92,Flood Protection & Storm Drainage Management,Wixom Lane 835,W787,Stormwater Management Drainage,Other GO Non-Debt CIP -,8,05/2025,0,0,0,0,0,0,27300,,
2021,92,Flood Protection & Storm Drainage Management,"Woodlark Trail, 306",W788,Stormwater Management Drainage,Other GO Non-Debt CIP -,4,05/2025,0,0,0,0,0,0,7650,,
2021,92,Flood Protection & Storm Drainage Management,Woody Branch @ S Polk St,W430,Stormwater Management Drainage,Other GO Non-Debt CIP -,3,05/2023,0,0,0,0,659500,659500,5935500,2023,2023
2021,92,Flood Protection & Storm Drainage Management,Woody Branch Floodplain Management Study,W271,Stormwater Management Drainage,Other GO Non-Debt CIP -,4,04/2024,0,0,0,0,200000,200000,0,2023,2023
2021,92,Flood Protection & Storm Drainage Management,Wynnewood Village Drainage Improvements,VD32,Stormwater Management Drainage,2017 Bonds,4,05/2022,1157857,1151427,6430,177184,0,1335041,0,2022,2022
2021,92,Flood Protection & Storm Drainage Management,Yewpon - Kingsley Area,T543,Storm System Drainage Relief,2006 Bonds,4,06/2023,1996008,33900,1962108,0,0,1996008,0,,
2021,92,Flood Protection & Storm Drainage Management,Yosemite 6664,W789,Stormwater Management Drainage,Other GO Non-Debt CIP -,9,05/2025,0,0,0,0,0,0,6300,,
2021,92,Flood Protection & Storm Drainage Management,Grand Total,,,,,,0,0,0,0,0,0,0,,
2021,98,Park & Recreation,Accessibility and Code Compliance,T046,"Safety Code and Security Compliance,",2006 Bonds,Citywide,12/2021,217313,214780,2532,0,0,217313,0,,
2021,98,Park & Recreation,ADA/Code Allowance,VB14,"Safety Code and Security Compliance,",2017 Bonds,Citywide,09/2023,25000,0,25000,125000,0,150000,0,2022,2022
2021,98,Park & Recreation,Anderson Bonner - Creek Bank Stabilization,VK45,"Safety Code and Security Compliance,",2017 Bonds,11,12/2023,70000,0,70000,0,430000,500000,0,2023,2023
2021,98,Park & Recreation,Anderson Bonner - Playground - New,VK46,"Safety Code and Security Compliance,",2017 Bonds,11,12/2023,30000,0,30000,0,190000,220000,0,2023,2023
2021,98,Park & Recreation,Anderson Bonner - Renovate Soccer Field #3 with Lights and Bleachers,VK47,"Safety Code and Security Compliance,",2017 Bonds,11,12/2023,70000,0,70000,0,430000,500000,0,2023,2023
2021,98,Park & Recreation,Aquatics Master Plan Implementation- Phase 2A [Exline - Bahama],VB02,Aquatic Facilities,2017 Bonds,Citywide,06/2021,13002000,12102803,899197,0,0,13002000,0,,
2021,98,Park & Recreation,Arboretum Parking,T005,Dallas Arboretum,2006 Bonds,9,03/2022,1181068,1172098,8971,0,0,1181068,0,,
2021,98,Park & Recreation,Athletic Field Lighting,T010,"Safety Code and Security Compliance,",2006 Bonds,Citywide,06/2022,376930,145116,231814,0,0,376930,0,,
2021,99,Park & Recreation,B. B. Owen Park - Site Development,VK39,"Safety Code and Security Compliance,",2017 Bonds,10,03/2022,249250,0,249250,0,0,249250,0,,
2021,99,Park & Recreation,Bachman Lake Park - Regional Family Aquatic Center - Phase 1,VB83,- Aquatic Facilities,2017 Bonds,6,11/2021,4044500,3770473,274027,0,0,4044500,0,,
2021,99,Park & Recreation,Bachman Lake Skatepark,VB11,Site Development,2017 Bonds,6,12/2022,925000,337857,587144,3060000,0,3985000,0,2022,2022
2021,99,Park & Recreation,Bachman Recreation Center Renovation,VB23,Recreation Centers,2017 Bonds,6,09/2021,3637548,3013916,623631,0,0,3637548,0,,
2021,99,Park & Recreation,Bachman Regional Family Aquatic Center - Phase 1 (with CD 6),VB48,Aquatic Facilities,2017 Bonds,2,11/2021,2922500,2789025,133475,0,0,2922500,0,,
2021,99,Park & Recreation,"Barry Barker Park - pavilion, park furnishings, ADA drinking fountain",VK71,"Safety Code and Security Compliance,",2017 Bonds,12,09/2023,100000,0,100000,0,547738,647738,0,2023,2023
2021,99,Park & Recreation,Beckley Saner Park - Renovate backstop at 2 softball fields,VB61,Community Parks,2017 Bonds,4,12/2021,310000,316488,-6488,0,0,316488,0,,
2021,99,Park & Recreation,Bentwood Park - tennis - add player benches; park furnishings,VK64,"Safety Code and Security Compliance,",2017 Bonds,12,08/2021,50000,6728,43272,0,0,50000,0,,
2021,99,Park & Recreation,"Bisbee Park - Parking lot, clearing/grubbing, and signage",VB68,Facilities Neighborhood Park,2017 Bonds,5,10/2022,150000,0,150000,0,0,150000,0,,
2021,100,Park & Recreation,Bishop Flores Park - Connecting walkway to neighborhood,VB86,Facilities Neighborhood Park,2017 Bonds,6,10/2022,299438,0,299438,0,475000,774438,0,2023,2023
2021,100,Park & Recreation,Bitter Creek Park - Creek bank stabilization,VB67,Erosion Control,2017 Bonds,5,09/2023,73000,0,73000,0,200000,273000,0,2023,2023
2021,100,Park & Recreation,Bonnie View Park - Playground expansion,VB55,Playground Improvement,2017 Bonds,4,12/2021,6682,6682,0,0,0,6682,0,,
2021,100,Park & Recreation,Brownwood - Erosion Control,VB73,Erosion Control,2017 Bonds,6,10/2021,400000,374853,25147,0,0,400000,0,,
2021,100,Park & Recreation,Brownwood Park - Soccer Field,VB74,Community Parks,2017 Bonds,6,10/2021,198800,36013,162787,0,0,198800,0,,
2021,100,Park & Recreation,Cadillac Heights Park,VK94,Site Development,2017 Bonds,4,12/2024,674522,169945,504577,545265,0,1219787,0,2022,2022
2021,100,Park & Recreation,Campbell Green Park - Site Improvements,VK61,"Safety Code and Security Compliance,",2017 Bonds,12,04/2022,362547,0,362547,0,537453,900000,0,2023,2023
2021,100,Park & Recreation,Casa Linda Park - Basketball,VK18,"Safety Code and Security Compliance,",2017 Bonds,9,06/2022,35000,0,35000,0,0,35000,0,,
2021,100,Park & Recreation,Casa Linda Park Picnic Pavilion,VK17,"Safety Code and Security Compliance,",2017 Bonds,9,06/2022,423800,0,423800,0,0,423800,0,,
2021,100,Park & Recreation,Casa view Park - Walking Trail,VK19,"Safety Code and Security Compliance,",2017 Bonds,9,08/2022,60000,0,60000,340000,0,400000,0,2022,2022
2021,100,Park & Recreation,Centennial Building VC08,,"- Safety Code and Security Compliance,",2017 Bonds,Citywide,08/2023,750000,0,750000,0,3650000,4400000,0,2023,2023
2021,101,Park & Recreation,Central Square - playground replacement,VK90,Playground Improvement,2017 Bonds,14,07/2021,220000,30700,189300,0,0,220000,0,,
2021,101,Park & Recreation,Chalk Hill Trail land acq,T038,Park Land Acquisition,2006 Bonds,Citywide,09/2023,2797977,1720148,1077829,0,0,2797977,0,,
2021,101,Park & Recreation,"Churchill Recreation Center - Major Maintenance, HVAC",VK48,"Safety Code and Security Compliance,",2017 Bonds,11,07/2021,250000,137364,112636,0,0,250000,0,,
2021,101,Park & Recreation,Circuit Trail - The LOOP (Match),VB05,Hike and Bike Trails,2017 Bonds,"2, 4, 9 5, 6, 7,",04/2023,19400125,142300,19257825,0,550000,19950125,0,2023,2023
2021,101,Park & Recreation,City Facilities - Fair Park and Other Park Facility Repairs,W020,Major Maintenance,Other GO Non-Debt CIP -,Citywide,09/2023,1000000,675855,324145,0,0,1000000,0,,
2021,101,Park & Recreation,Citywide Security Lighting,T044,"Safety Code and Security Compliance,",2006 Bonds,Citywide,06/2022,400000,336987,63013,0,0,400000,0,,
2021,101,Park & Recreation,Coliseum,VC06,"Safety Code and Security Compliance,",2017 Bonds,Citywide,08/2021,9500000,7145293,2354707,0,0,9500000,0,,
2021,101,Park & Recreation,Community Pool Conversion Projects,W645,Aquatic Facilities,2006 Bonds,Citywide,09/2024,1500000,0,1500000,0,0,1500000,0,,
2021,101,Park & Recreation,Coombs Creek Trail - from Hampton/ Davis to Moss Park,VB36,Hike and Bike Trails,2017 Bonds,1,03/2022,461950,368943,93007,1635050,0,2097000,0,2022,2022
2021,101,Park & Recreation,Cottonwood Park - Playground - Add Equipment,VK49,"Safety Code and Security Compliance,",2017 Bonds,11,06/2023,50000,0,50000,0,100000,150000,0,2023,2023
2021,101,Park & Recreation,Craddock Park - playground expansion,VK87,Playground Improvement,2017 Bonds,14,07/2021,197750,29671,168079,0,0,197750,0,,
2021,102,Park & Recreation,Crawford Memorial master plan and design,T055,Studies Plans and Master,2006 Bonds,5,03/2022,1265494,765208,500286,0,0,1265494,0,,
2021,102,Park & Recreation,Crawford Memorial Park - Phase 1,VB15,Site Development,2017 Bonds,5,06/2023,55000,15079,39921,4401077,3228923,7685000,0,2022,2023
2021,102,Park & Recreation,Dallas Arboretum (Match),VB09,Dallas Arboretum,2017 Bonds,9,08/2021,1000000,77457,922543,0,0,1000000,0,,
2021,102,Park & Recreation,Dallas Water Gardens (Match),VB31,Major Park Facilities,2017 Bonds,2,03/2024,30000,29436,564,7470000,0,7500000,0,2022,2022
2021,102,Park & Recreation,Dallas Zoo (Match),VB08,Dallas Zoo,2017 Bonds,4,09/2023,280000,0,280000,0,3220000,3500000,0,2023,2023
2021,102,Park & Recreation,Danieldale Park - Playground replacement,VK11,"Safety Code and Security Compliance,",2017 Bonds,8,07/2021,225020,225845,-825,0,0,225845,0,,
2021,102,Park & Recreation,Devon Anderson Park - Replace playground equipment,VB65,Playground Improvement,2017 Bonds,5,04/2022,100000,0,100000,0,0,100000,0,,
2021,102,Park & Recreation,Dickerson Street,P516,Site Development,Other GO Non-Debt CIP -,12,09/2023,1032027,12220,1019807,0,0,1032027,0,,
2021,102,Park & Recreation,Discretionary Funding [Singing Hills R.C.],VK15,"Safety Code and Security Compliance,",2017 Bonds,8,12/2021,798717,16488,782229,0,0,798717,0,,
2021,102,Park & Recreation,District 2 Service Center,P764,Internal Facilities Administrative Service and,2017 Bonds,11,09/2023,1506641,0,1506641,0,0,1506641,0,,
