cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,year_2021,year_2022,year_2023,project_total,start_year,end_year
2020,75,Estimated,V753_Winsted Dr from Westlake Ave to Meadow Lake Ave,Street Resurfacing,2017 Bonds,9,9/30/2021,63009,0,0,63009,2021,2021
2020,75,Estimated,V754_Middlebury Dr from Rockhurst Dr to Rutgers Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,30596,0,0,30596,2021,2021
2020,75,Estimated,V755_Holt Dr from Strand St to Dorchester Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,53715,0,0,53715,2021,2021
2020,75,Estimated,V756_Diceman Dr from Sanford Ave to Tavaros Ave,Street Resurfacing,2017 Bonds,9,9/30/2021,117375,0,0,117375,2021,2021
2020,75,Estimated,V757_Estacado Dr from Coldwater Cir to Ash Creek Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,209607,0,0,209607,2021,2021
2020,75,Estimated,V758_Gardenia Pl from Gardenia Dr to Gardenia Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,5376,0,0,5376,2021,2021
2020,75,Estimated,V761_Vinemont St from Forest Grove Dr to Easton Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,136994,0,0,136994,2021,2021
2020,75,Estimated,V763_Carissa Dr from Ridgelake Dr to Sunland St,Street Resurfacing,2017 Bonds,9,9/30/2022,0,214855,0,214855,2022,2022
2020,75,Estimated,V764_Northlake Dr from Coolair Dr to Kirkwood Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,157231,0,0,157231,2021,2021
2020,76,Estimated,V766_Northlake Dr from Kirkwood Dr to Hambrick Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,108251,0,0,108251,2021,2021
2020,76,Estimated,V767_Whittier Ave from San Benito Way to San Leandro Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,80228,0,0,80228,2021,2021
2020,76,Estimated,V771_Santa Barbara Dr from Santa Maria Ln to E Mockingbird Ln,Street Resurfacing,2017 Bonds,9,9/30/2021,171877,0,0,171877,2021,2021
2020,76,Estimated,V772_San Juan Ave from Newcombe Dr to Crest Ridge Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,172289,0,0,172289,2021,2021
2020,76,Estimated,V773_Blanch Cir from Hillside Dr to Nonesuch Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,162068,0,0,162068,2021,2021
2020,76,Estimated,V774_Adleta Blvd from Adleta Ct to Adleta Blvd,Street Resurfacing,2017 Bonds,10,9/30/2021,443396,0,0,443396,2021,2021
2020,76,Estimated,V775_Lockhart Ave from Rustown Dr to Shiloh Dr,Street Resurfacing,2017 Bonds,7,9/30/2021,481572,0,0,481572,2021,2021
2020,76,Estimated,V778_Loree Dr from Carnegie Dr to Mercer Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,57110,0,0,57110,2021,2021
2020,76,Estimated,V782_San Diego Dr from Shiloh Rd to Santa Anna Ave,Street Resurfacing,2017 Bonds,9,9/30/2021,335283,0,0,335283,2021,2021
2020,76,Estimated,V784_Brandeis Ln from Creighton Dr to Ridgelawn Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,173284,0,0,173284,2021,2021
2020,76,Estimated,V785_Classen Dr from E Northwest Hwy to Van Dyke Rd,Street Resurfacing,2017 Bonds,9,9/30/2021,383062,0,0,383062,2021,2021
2020,76,Estimated,V786_W Bay Cir from W Lawther Dr to Branchfield Dr,Street Resurfacing,2017 Bonds,9,9/30/2021,342520,0,0,342520,2021,2021
2020,76,Estimated,V789_State St from Routh St to Boll St,Street Resurfacing,2017 Bonds,14,9/30/2021,0,76215,0,76215,2022,2022
2020,76,Estimated,V790_Dixie Ln from Ash Creek Dr to Mariposa Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,0,182750,0,182750,2022,2022
2020,76,Estimated,V791_Trammel Dr from Fisher Rd to Bennington Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,0,421204,0,421204,2022,2022
2020,76,Estimated,V794_Grissom Ln from Royal Ln to Nova Dr,Street Resurfacing,2017 Bonds,6,9/30/2021,896633,0,0,896633,2021,2021
2020,76,Estimated,V795_Annapolis Ln from Ridgelawn Dr to Berwyn Ln,Street Resurfacing,2017 Bonds,9,9/30/2022,0,228198,0,228198,2022,2022
2020,76,Estimated,V798_Clarksdale Pl from Clarksdale Dr to End of Pavement,Street Resurfacing,2017 Bonds,9,9/30/2022,0,61466,0,61466,2022,2022
2020,76,Estimated,V799_Adler Dr from Adler Dr to Cockrell Hill Rd,Street Resurfacing,2017 Bonds,3,12/20/2021,199400,0,0,199400,2021,2021
2020,76,Estimated,V800_Gross Rd from N Buckner Blvd to Peavy Rd,Street Resurfacing,2017 Bonds,7,9/30/2021,330275,0,0,330275,2021,2021
2020,76,Estimated,V801_Queenswood Ln from Walnut Hill Ln to Knoll Krest Dr,Street Resurfacing,2017 Bonds,10,9/30/2021,139361,0,0,139361,2021,2021
2020,76,Estimated,V803_Branchfield Dr from W Lawther Dr to Fisher Rd,Street Resurfacing,2017 Bonds,9,9/30/2022,0,224288,0,224288,2022,2022
2020,77,Estimated,V804_Syracuse Dr from Wake Forrest Dr to Wake Forrest Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,0,240513,0,240513,2022,2022
2020,77,Estimated,V805_Bluffdale Dr from Berkinshire Dr to Brookhurst Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,0,93570,0,93570,2022,2022
2020,77,Estimated,V806_Trammel Dr from Clemson Dr to E Northwest hwy,Street Resurfacing,2017 Bonds,9,9/30/2022,0,216982,0,216982,2022,2022
2020,77,Estimated,V807_Sylvania Dr from Sinclair Ave to Vinemont St,Street Resurfacing,2017 Bonds,9,9/30/2022,0,180898,0,180898,2022,2022
2020,77,Estimated,V809_Church Cir from End of Pavement to Church Rd,Street Resurfacing,2017 Bonds,10,9/30/2021,64278,0,0,64278,2021,2021
2020,77,Estimated,V810_Enderly Pl from Banting Way to Samuell Blvd,Street Resurfacing,2017 Bonds,7,9/30/2021,108765,0,0,108765,2021,2021
2020,77,Estimated,V811_Terry St from S Haskell Ave to S Peak St,Street Resurfacing,2017 Bonds,2,9/30/2021,142345,0,0,142345,2021,2021
2020,77,Estimated,V812_Banting Way from Enchanted Ln to Ashbrook Rd,Street Resurfacing,2017 Bonds,7,9/30/2021,178017,0,0,178017,2021,2021
2020,77,Estimated,V813_Briaridge Rd from Spring Creek Rd to Coit Rd,Street Resurfacing,2017 Bonds,11,9/30/2021,211803,0,0,211803,2021,2021
2020,77,Estimated,V814_Greentree Ln from Greenbrook Ln to W Circle Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,0,212660,0,212660,2022,2022
2020,77,Estimated,V815_Douglas Ave from Wycliff Ave to Herschel Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,70144,0,70144,2022,2022
2020,77,Estimated,V816_Bambi St from Murdock Rd to Elkton Cir,Street Resurfacing,2017 Bonds,8,9/30/2021,143408,0,0,143408,2021,2021
2020,77,Estimated,V817_Santa Fe Ave from Clermont Ave to Monte Vista Dr,Street Resurfacing,2017 Bonds,14,9/30/2021,0,61294,0,61294,2022,2022
2020,77,Estimated,V818_Tuscany Way from Sinclair Ave to Lippitt Ave,Street Resurfacing,2017 Bonds,9,9/30/2022,0,150337,0,150337,2022,2022
2020,77,Estimated,V819_Morningside Ave from Worcola St to Greenville Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,107016,0,107016,2022,2022
2020,77,Estimated,V822_Fallon Pl from Hazelhurst Ln to Hazelhurst Ln,Street Resurfacing,2017 Bonds,7,9/30/2021,193726,0,0,193726,2021,2021
2020,77,Estimated,V823_Carnegie Dr from Carnegie Pl to Peavy Rd,Street Resurfacing,2017 Bonds,9,9/30/2022,0,97241,0,97241,2022,2022
2020,77,Estimated,V824_Coleridge St from Easton Dd to Sasanqua Ln,Street Resurfacing,2017 Bonds,9,9/30/2022,0,0,30664,30664,2023,2023
2020,77,Estimated,V825_Douglas Ave from Newton Ave to Wycliff Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,57727,0,57727,2022,2022
2020,77,Estimated,V826_Santa Fe Ave from Cordova St to Clermont Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,56595,0,56595,2022,2022
2020,77,Estimated,V827_Beechmont Dr from Ferguson Rd to Felicia Ct,Street Resurfacing,2017 Bonds,7,9/30/2021,206245,0,0,206245,2021,2021
2020,78,Estimated,V828_N Fitzhugh Ave from Bennett Ave to Manett St,Street Resurfacing,2017 Bonds,2,9/30/2021,197259,0,0,197259,2021,2021
2020,78,Estimated,V830_Motor City Blvd from Peterbilt Ave to S Lancaster Rd,Street Resurfacing,2017 Bonds,8,9/30/2021,216981,0,0,216981,2021,2021
2020,78,Estimated,V831_Carissa Dr from Carissa Cir to Jupiter Rd,Street Resurfacing,2017 Bonds,9,9/30/2022,0,147799,0,147799,2022,2022
2020,78,Estimated,V832_Springhill Dr from Mercer Dr to Stanwood Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,0,77004,0,77004,2022,2022
2020,78,Estimated,V835_Hazelhurst Ln from Hovenkamp Dr to Marview Ln,Street Resurfacing,2017 Bonds,7,9/30/2021,106913,0,0,106913,2021,2021
2020,78,Estimated,V836_Holland Ave from Turtle Creek Blvd to Bowser Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,106399,0,106399,2022,2022
2020,78,Estimated,V837_N Hall St from Welborn St to Oak Lawn Ave,Street Resurfacing,2017 Bonds,14,11/1/2021,0,86710,0,86710,2022,2022
2020,78,Estimated,V838_N Hall St from Oak Lawn Ave to Reagan St,Street Resurfacing,2017 Bonds,14,11/1/2018,0,88871,0,88871,2022,2022
2020,78,Estimated,V840_Chariot Dr from Trace Rd to Wimbelton Way,Street Resurfacing,2017 Bonds,7,9/30/2021,338061,0,0,338061,2021,2021
2020,78,Estimated,V841_Trammel Dr from Bennington Dr to Clemson Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,0,164228,0,164228,2022,2022
2020,78,Estimated,V842_Norcross Ln from Castlegate Dr to Marsh Ln,Street Resurfacing,2017 Bonds,13,9/30/2022,0,246754,0,246754,2022,2022
2020,78,Estimated,V843_Brennans Pl from End of Pavement to Brennans Dr,Street Resurfacing,2017 Bonds,9,9/30/2023,0,0,42429,42429,2023,2023
2020,78,Estimated,V844_Gaston Pkwy from Old Gate Ln to Knob Oak Dr,Street Resurfacing,2017 Bonds,9,9/30/2022,121456,0,0,121456,2021,2021
2020,78,Estimated,V845_Gatewood Pl from End of Pavement to Jupiter Rd,Street Resurfacing,2017 Bonds,9,6/30/2021,0,168173,0,168173,2022,2022
2020,78,Estimated,V847_Broadmoor Dr from Broadmoor Dr to Garland Rd,Street Resurfacing,2017 Bonds,9,9/30/2022,0,127013,0,127013,2022,2022
2020,78,Estimated,V880_Hillcrest Rd from Park Ln to Walnut Hill Ln,Street Resurfacing,2017 Bonds,13,9/30/2020,854753,0,0,854753,2021,2021
2020,78,Estimated,V883_E Colorado Blvd from Zang to N Marsalis Ave,Street Resurfacing,2017 Bonds,1,9/30/2018,209899,0,0,209899,2021,2021
2020,78,Estimated,V891_Royal Ln from Cromwell Dr to Marsh Ln,Street Resurfacing,2017 Bonds,13,9/30/2021,0,670000,0,670000,2022,2022
2020,78,Estimated,V899_Park Lane from Greenville to Fair Oaks,Street and Alley Improvements,2017 Bonds,13,9/30/21,0,558541,0,558541,2022,2022
2020,78,Estimated,V900_Lemmon Ave from Lemmon Ave to Howell St,Street Resurfacing,2017 Bonds,14,9/30/2021,0,98990,0,98990,2022,2022
2020,78,Estimated,V904_Lemmon Ave E from Noble Ave to McKinney Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,98613,0,98613,2022,2022
2020,79,Estimated,V905_N Fitzhugh Ave from Abbott Ave to Turtle Creek Bnd,Street Resurfacing,2017 Bonds,14,9/30/2021,179218,0,0,179218,2021,2021
2020,79,Estimated,V907_Skillman St from Richmond Ave to Llano Ave,Street Resurfacing,2017 Bonds,14,9/30/2022,0,654770,0,654770,2022,2022
2020,79,Estimated,V910_Meandering Way from Alpha Rd to Purple Sage Rd,Street Resurfacing,2017 Bonds,11,9/30/2020,0,558541,0,558541,2022,2022
2020,79,Estimated,V913_Mountain Creek Pkwy from Mountainview Dr to Eagle Ford Dr,Street Resurfacing,2017 Bonds,3,9/19/2021,222676,0,0,222676,2021,2021
2020,79,Estimated,V915_N Munger Blvd from Gaston Ave to Live Oak,Street Resurfacing,2017 Bonds,14,2/1/2022,0,620165,0,620165,2022,2022
2020,79,Estimated,V917_Maple Routh Conn from Thomas Ave to McKinney Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,139430,0,139430,2022,2022
2020,79,Estimated,V921_Abrams Rd from Trammel Dr to E University Blvd,Street Resurfacing,2017 Bonds,9,9/30/2021,145981,0,0,145981,2021,2021
2020,79,Estimated,V922_Lemmon Ave from Reagan St to Throckmorton St,Street Resurfacing,2017 Bonds,14,9/30/2021,0,195956,0,195956,2022,2022
2020,79,Estimated,V923_Royal Ln from Brockbank Dr to Coogan Dr,Street Resurfacing,2017 Bonds,13,9/1/2018,0,455127,0,455127,2022,2022
2020,79,Estimated,V928_Frankford Rd from Preston Rd to Hillcrest Rd,Street Resurfacing,2017 Bonds,12,9/30/2021,0,1754016,0,1754016,2022,2022
2020,79,Estimated,V930_Park Ln from Hillcrest Rd to Sarah Nash Ct,Street Resurfacing,2017 Bonds,13,9/30/2022,0,701085,0,701085,2022,2022
2020,79,Estimated,V931_Arapaho Rd from Meadowcreek Dr to Hillcrest Rd,Street Resurfacing,2017 Bonds,12,1/11/2022,714949,0,0,714949,2021,2021
2020,79,Estimated,V933_Frankford Rd from Hillcrest Rd to Coit Rd,Street Resurfacing,2017 Bonds,12,9/30/2021,0,2212007,0,2212007,2022,2022
2020,79,Estimated,V935_W University Blvd from Inwood Rd to Eastern Ave,Street Resurfacing,2017 Bonds,13,9/30/2022,0,429539,0,429539,2022,2022
2020,79,Estimated,V938_W University Blvd from Robin Rd to Inwood Rd,Street Resurfacing,2017 Bonds,2,9/30/2021,103472,0,0,103472,2021,2021
2020,79,Estimated,V939_Arapaho Rd from Golden Creek Rd to Meadowcreek Dr,Street Resurfacing,2017 Bonds,12,9/30/2022,870363,0,0,870363,2021,2021
2020,79,Estimated,V942_Abrams Rd from E University Blvd to Chesley Ln,Street Resurfacing,2017 Bonds,9,9/30/2021,450000,0,0,450000,2021,2021
2020,79,Estimated,V944_Lemmon Ave from Throckmorton St to Knight St,Street Resurfacing,2017 Bonds,14,9/30/2021,0,236876,0,236876,2022,2022
2020,79,Estimated,V948_S Hall St from Chestnut St to Jeffries St,Street Resurfacing,2017 Bonds,2,7/19/2019,135485,0,0,135485,2021,2021
2020,79,Estimated,V949_Abrams Rd from Glennox Ln to E Lovers Ln,Street Resurfacing,2017 Bonds,9,9/30/2022,0,129585,0,129585,2022,2022
2020,79,Estimated,V951_Royal Ln from Harry Hines Blvd to Grissom Ln,Street Resurfacing,2017 Bonds,6,9/30/2021,584815,0,0,584815,2021,2021
2020,80,Estimated,V952_Campbell Rd from Preston Rd to Preston Trail Dr,Street Resurfacing,2017 Bonds,11,9/30/2022,0,165943,0,165943,2022,2022
2020,80,Estimated,V957_Blackburn St from Turtle Creek Blvd to Oak Lawn Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,261538,0,261538,2022,2022
2020,80,Estimated,V959_Campbell Rd from Preston Rd to Preston Bend Ct,Street Resurfacing,2017 Bonds,12,2/1/2022,0,733506,0,733506,2022,2022
2020,80,Estimated,V961_Audelia Rd from Faircrest Dr to Royal Ln,Street Resurfacing,2017 Bonds,10,9/30/2021,571847,0,0,571847,2021,2021
2020,80,Estimated,V963_Blackburn St from N Haskell Ave to Noble Ave,Street Resurfacing,2017 Bonds,14,9/30/2021,0,168962,0,168962,2022,2022
2020,80,Estimated,V964_Harry Hines Blvd from Moody St to N Field St,Street Resurfacing,2017 Bonds,14,9/30/2021,0,73471,0,73471,2022,2022
2020,80,Estimated,V965_Hillcrest Rd from McCallum Blvd to Riseden Dr,Street Resurfacing,2017 Bonds,12,9/30/2022,0,814911,0,814911,2022,2022
2020,80,Estimated,V967_Royal Ln from Ashcroft Ave to Greenville Ave,Street Resurfacing,2017 Bonds,10,9/30/2022,0,500238,0,500238,2022,2022
2020,80,Estimated,V969_N Hampton Rd from I-30 W Commerce St,Street Resurfacing,2017 Bonds,6,9/30/2022,0,955255,0,955255,2022,2022
2020,80,Estimated,V970_Allen St from McKinney Ave to Laclede St,Street Resurfacing,2017 Bonds,12,9/30/2022,0,155482,0,155482,2022,2022
2020,80,Estimated,V971_Blackburn St from Turtle Creek Blvd to Travis St,Street Resurfacing,2017 Bonds,14,9/30/2021,0,267774,0,267774,2022,2022
2020,80,Estimated,V972_McKinney Ave from Allen St to Oak Grove Ave,Street Resurfacing,2017 Bonds,14,9/30/2022,0,117752,0,117752,2022,2022
2020,80,Estimated,V973_McKinney Ave from Routh St to Boll St,Street Resurfacing,2017 Bonds,14,9/30/2022,0,112333,0,112333,2022,2022
2020,80,Estimated,V974_McKinney Ave from Boll St to Worthington St,Street Resurfacing,2017 Bonds,14,9/30/2022,0,114905,0,114905,2022,2022
2020,80,Estimated,V975_McKinney Ave from Fairmount St to Routh St,Street Resurfacing,2017 Bonds,14,9/30/2022,0,116345,0,116345,2022,2022
2020,80,Estimated,V978_McKinney Ave from Worthington St to Allen St,Street Resurfacing,2017 Bonds,14,9/30/2022,0,128351,0,128351,2022,2022
2020,80,Estimated,V979_McKinney Ave from Maple Routh Conn to Leonard St,Street Resurfacing,2017 Bonds,14,9/30/2022,0,67159,0,67159,2022,2022
2020,80,Estimated,V982_N Pearl St/Flora St Streetscape & Pedestrian Improvements,Streetscape-Urban Design,2017 Bonds,14,9/30/22,0,0,961500,961500,2023,2023
2020,80,Estimated,V983_Routh St Gateway Streetscape and Pedestrian Improvements,Streetscape-Urban Design,2017 Bonds,14,9/30/22,200000,0,0,200000,2021,2021
2020,80,Estimated,V984_Bishop from 10th St to Jefferson Blvd,Streetscape-Urban Design,2017 Bonds,1,9/27/2020,1219157,0,0,1219157,2021,2021
2020,81,Estimated,V985_Casa View Street Improvements,Streetscape-Urban Design,2017 Bonds,9,3/19/2023,0,0,5678629,5678629,2023,2023
2020,81,Estimated,V986_Ferguson Rd And Lakeland Dr Intersection Improvements,Streetscape-Urban Design,2017 Bonds,7,12/23/2020,0,660599,0,660599,2022,2022
2020,81,Estimated,V987_Ferguson Rd From Oates Dr To Lakeland Dr,Streetscape-Urban Design,2017 Bonds,7,12/23/2021,0,404053,0,404053,2022,2022
2020,81,Estimated,V988_Jefferson Blvd From Adams Ave To Polk St,Streetscape-Urban Design,2017 Bonds,1,10/12/2022,0,0,893057,893057,2023,2023
2020,81,Estimated,V989_Military Parkway from Elva Ave to Rockbluff Dr (Complete Street),Streetscape-Urban Design,2017 Bonds,5,7/26/2023,0,0,1757051,1757051,2023,2023
2020,81,Estimated,V990_Jefferson- Twelfth Connector Lane Diet-Removal,Target Neighborhood,2017 Bonds,1,3/15/2023,0,1774677,0,1774677,2022,2022
2020,81,Estimated,V991_North Boulevard Terrace Extension-Bridget To Plymouth,Target Neighborhood,2017 Bonds,1,5/1/2023,0,0,1831584,1831584,2023,2023
2020,81,Estimated,V992_12Th St From Upton To 200 Ft East Of Upton,Target Neighborhood,2017 Bonds,4,6/21/2023,0,0,310289,310289,2023,2023
2020,81,Estimated,V993_Alley Imp Between 8Th St - Church From Ih 35E To N Cliff,Target Neighborhood,2017 Bonds,4,6/21/2023,0,0,211032,211032,2023,2023
2020,81,Estimated,V994_Alley Imp Between Ewing Ave - Upton From Viola To Clarendon,Target Neighborhood,2017 Bonds,4,6/21/2023,0,0,158369,158369,2023,2023
2020,81,Estimated,V995_Upton St From I-35 E To 12Th St,Target Neighborhood,2017 Bonds,4,6/21/2023,0,0,519523,519523,2023,2023
2020,81,Estimated,V996_Rosemont Rd From Buckner To Hillburn,Target Neighborhood,2017 Bonds,5,11/27/2022,0,0,1362625,1362625,2023,2023
2020,81,Estimated,V997_Rosemont Rd From Hillburn To Jim Miller,Target Neighborhood,2017 Bonds,5,11/27/2022,0,0,2862091,2862091,2023,2023
2020,81,Estimated,V998_N Arcadia Dr From S Ira Ave S Tillery Ave,Target Neighborhood,2017 Bonds,6,8/18/2023,0,0,844439,844439,2023,2023
2020,81,Estimated,V999_N Ira Ave From N Arcadia Dr To W Jefferson Blvd,Target Neighborhood,2017 Bonds,6,8/18/2023,0,0,589168,589168,2023,2023
2020,81,Estimated,VA01_7704-78400 Carbondale St - 7703-7835 Brownville [Alley Imp],Target Neighborhood,2017 Bonds,7,12/25/2023,0,0,306312,306312,2023,2023
2020,81,Estimated,VA02_Burma From Kiska St To Saipan St,Target Neighborhood,2017 Bonds,7,12/25/2023,0,0,556106,556106,2023,2023
2020,81,Estimated,VA03_Fellows Ln From Saipan St To End Of Pavement,Target Neighborhood,2017 Bonds,7,12/25/2023,0,0,490329,490329,2023,2023
2020,81,Estimated,VA04_Burma Rd From Carbondale St To Kiska St,Target Neighborhood,2017 Bonds,7,12/25/2023,0,0,657122,657122,2023,2023
2020,81,Estimated,VA05_17604- 17630 Davenport Alley Construction,Target Neighborhood,2017 Bonds,12,2/9/2021,450634,0,0,450634,2021,2021
2020,82,Estimated,VA06_5701-5745 Palo Pinto Ave - 5702-5746 Velasco Ave [Alley Imp],Target Neighborhood,2017 Bonds,14,10/26/2023,0,0,183125,183125,2023,2023
2020,82,Estimated,VA07_Westshore - Santa Fe Tr - Alley N Of Coronado [Rw-Dng - Sw],Target Neighborhood,2017 Bonds,14,10/26/2023,0,0,834685,834685,2023,2023
2020,82,Estimated,VA08_Canada Drive From Westmoreland To Hampton,Thoroughfares,2017 Bonds,6,9/30/2023,0,7579261,7579261,15158522,2022,2023
2020,82,Estimated,VA10_Pemberton Hill from Great Trinity Forest to Lake June,Thoroughfares,2017 Bonds,"5,7,8",12/25/2022,10114403,0,0,10114403,2021,2021
2020,82,Estimated,VA11_CBD Fair Park Link From Main to IH30 (Design And ROW),Thoroughfares,2017 Bonds,2,12/31/2022,1186446,0,0,1186446,2021,2021
2020,82,Estimated,VA12_Columbia Ave/Main St from S Beacon St to Deep Ellum,Thoroughfares,2017 Bonds,2,4/12/2022,3827395,0,0,3827395,2021,2021
2020,82,Estimated,VA13_Camp Wisdom Rd from FM 1382 to Mountain Creek Pkwy,Thoroughfares,2017 Bonds,3,8/31/2022,0,113910,0,113910,2022,2022
2020,82,Estimated,VA14_Abrams Rd from Gaston Ave to S Beacon St,Thoroughfares,2017 Bonds,14,10/17/2020,643846,0,0,643846,2021,2021
2020,82,Estimated,VA15_Ewing Ave. From I35 E To Clarendon,Public/Private Development,2017 Bonds,4,8/13/2023,0,5037090,0,5037090,2022,2022
2020,82,Estimated,VA16_Commerce Street From Good Latimer To Exposition,Thoroughfares,2017 Bonds,2,5/18/2023,0,8221560,0,8221560,2022,2022
2020,82,Estimated,VA17_Cheyenne From Lake June To Big Thickett ? Phase I,Thoroughfares,2017 Bonds,5,12/30/2021,0,6526912,0,6526912,2022,2022
2020,82,Estimated,VA18_Cheyenne From Big Thicket To Elam,Thoroughfares,2017 Bonds,5,12/30/2021,0,4081504,0,4081504,2022,2022
2020,82,Estimated,VA19_Crouch Rd From Old Ox Rd To S Lancaster Rd,Thoroughfares,2017 Bonds,8,9/30/2023,0,0,3716425,3716425,2023,2023
2020,82,Estimated,VA20_Edd Rd From Seagoville To Garden Grove [Design and ROW only],Thoroughfares,2017 Bonds,8,9/30/2023,0,0,460329,460329,2023,2023
2020,82,Estimated,VA25_Richmond Ave at Skillman St Intersection Improvements,Public/Private Development,2017 Bonds,14,4/12/2022,267448,0,0,267448,2021,2021
2020,82,Estimated,VA30_Critical Bridges- Maple Avenue Bridge over Turtle Creek Brid,Bridge Repair and Modification,2017 Bonds,"3, 14",12/1/2021,137187,0,0,137187,2021,2021
2020,82,Estimated,VA32_Critical Bridges- Marsh Lane over Furneaux Creek Bridge Repair,Bridge Repair and Modification,2017 Bonds,12,12/1/2021,0,287634,0,287634,2022,2022
2020,89,Water Utilities Facilities,Bachman Water Tr Pl - Facs,Water Treatment Plants and Associated Facilities,Water Capital Program,6,9/30/2025,0,4000000,0,4000000,2022,2022
2020,89,Water Utilities Facilities,Central Ww Treat Pl - Faci,Wastewater Treatment Plants and Associated Facilities,Sewer Capital Program,Citywide,9/30/2025,0,22800000,35000000,57800000,2022,2023
2020,89,Water Utilities Facilities,East Side Water Tr Pl - Fa,Water Treatment Plants and Associated Facilities,Water Capital Program,Outside City,9/30/2025,25000000,6000000,0,31000000,2021,2022
2020,89,Water Utilities Facilities,Elm Fork Water Tr Pl - Fac,Water Treatment Plants and Associated Facilities,Water Capital Program,Outside City,9/30/2025,135000000,11000000,96000000,242000000,2021,2023
2020,89,Water Utilities Facilities,Home-Unserv Exten - Improv,Homeowner Extensions and Unserved Areas,Water Capital Program / Sewer Capital Program,Citywide,9/30/2025,3150000,3150000,3150000,9450000,2021,2023
2020,89,Water Utilities Facilities,Mains Intercept - Lift Sta,"Mains, Pump Stations, and Associated Facilities",Sewer Capital Program,Citywide,9/30/2025,14500000,13000000,14500000,42000000,2021,2023
2020,89,Water Utilities Facilities,Mains Interecpt - Lift Sta,"Mains, Pump Stations, and Associated Facilities",Sewer Capital Program,Citywide,9/30/2025,9700000,6700000,9200000,25600000,2021,2023
2020,89,Water Utilities Facilities,Mains-Pumping - Storage Fa,"Mains, Pump Stations, and Associated Facilities",Water Capital Program,Citywide,9/30/2025,27500000,34600000,41710000,103810000,2021,2023
2020,89,Water Utilities Facilities,Major Maintenance - Rehab,Rehabilitation and Equipment,Water Capital Program / Sewer Capital Program,Citywide,9/30/2025,13000000,15800000,15000000,43800000,2021,2023
2020,89,Water Utilities Facilities,Public Art Admin -Water Utilities,Public Art,Water Public Arts Fund,Citywide,9/30/2025,17500,25000,25000,67500,2021,2023
2020,89,Water Utilities Facilities,Raw Water Pump - Trans Fac,Raw Water Pumping and Transmission,Water Capital Program,Citywide & Outside City,9/30/2025,7750000,51450000,16650000,75850000,2021,2023
2020,"89, 90",Water Utilities Facilities,Relocations Due To Paving,Relocations in Advance of Paving,Sewer Capital Program / Water Capital Program,Citywide,9/30/2025,17350000,17350000,25850000,60550000,2021,2023
2020,90,Water Utilities Facilities,Service Ctr- Ofcs-Research,"Service Centers, Offices and Research Facilities",Water Capital Program,Citywide,9/30/2025,3000000,5000000,5000000,13000000,2021,2023
2020,90,Water Utilities Facilities,Southside Ww Treat Pl - Fa,Wastewater Treatment Plants and Associated Facilities,Sewer Capital Program,Citywide,9/30/2025,0,46000000,15000000,61000000,2022,2023
2020,90,Water Utilities Facilities,Studies-Master Plan,Studies and Master Plans,Water Capital Program,Citywide & Outside City,9/30/2025,50000,100000,100000,250000,2021,2023
2020,90,Water Utilities Facilities,Studies-Master Plans,Studies and Master Plans,Sewer Capital Program,Citywide,9/30/2025,1000000,5500000,1000000,7500000,2021,2023
2020,90,Water Utilities Facilities,Supply Reservoirs - Dams,Water Supply Reservoirs and Dams,Water Capital Program,Citywide & Outside City,9/30/2025,26500000,0,0,26500000,2021,2021
2020,90,Water Utilities Facilities,TWDB Wastewater [Clean Water] Project,"Mains, Pump Stations, and Associated Facilities",Water Capital Program,Citywide,9/30/2025,22000000,22000000,22000000,66000000,2021,2023
2020,90,Water Utilities Facilities,TWDB Water Drinking Water Project,"Mains, Pump Stations, and Associated Facilities",Sewer Capital Program,Citywide,9/30/2025,44000000,44000000,44000000,132000000,2021,2023
