cip_year,project_type,source_page,department,project_name,start_year,end_year,previous_appropriations,project_total,year_2008,year_2009,year_2010,year_2011
2007,Street Resurfacing,239,Street And Thoroughfare,Mt. Ranier,,,135755,135755,0,0,0,0
2007,Street Resurfacing,239,Street And Thoroughfare,Munger Blvd. (N),,,0,80407,0,0,0,80407
2007,Street Resurfacing,239,Street And Thoroughfare,Munger Blvd. (S),2009,2009,47973,348286,0,300313,0,0
2007,Streetscape/Urban Design,239,Street And Thoroughfare,Museum of Nature and Science at Victory Park,2008,2008,148876,992507,843631,0,0,0
2007,Street Resurfacing,239,Street And Thoroughfare,Musgrave Dr.,,,0,100828,0,0,0,100828
2007,Street Resurfacing,239,Street And Thoroughfare,Muskogee Dr. and Cir.,,,277172,277172,0,0,0,0
2007,Alley Petitions,240,Street And Thoroughfare,Nebraska Ave. and Ramona Ave.,2010,2010,0,54469,0,0,8170,46299
2007,Alley Reconstruction,240,Street And Thoroughfare,Ninth (E) and Melba St.,,,102437,102437,0,0,0,0
2007,Barrier Free Ramps,240,Street And Thoroughfare,Ninth St. at Tyler,,,7618,7618,0,0,0,0
2007,Street Resurfacing,240,Street And Thoroughfare,Ninth St. (E),2009,2009,0,105039,0,105039,0,0
2007,Street Petitions,240,Street And Thoroughfare,Ninth St. (W),2008,2008,0,526268,526268,0,0,0
2007,Alley Reconstruction,240,Street And Thoroughfare,Ninth St. and Tenth St.,2010,2010,0,100394,0,0,15059,85335
2007,Participation With Other Government Agencies - Intersections,240,Street And Thoroughfare,Noel Rd. at Spring Valley,,,30146,30146,0,0,0,0
2007,Street Resurfacing,240,Street And Thoroughfare,Nomas St.,,,0,113208,0,0,0,113208
2007,Street Resurfacing,240,Street And Thoroughfare,Norma St.,2010,2010,0,124567,0,0,124567,0
2007,Street Resurfacing,240,Street And Thoroughfare,Northaven Rd.,2010,2010,282827,1161687,0,0,878860,0
2007,Participation With Other Government Agencies - Thoroughfares,240,Street And Thoroughfare,Northwest Hwy.,2008,2008,350000,1680064,1330064,0,0,0
2007,Street Reconstruction,241,Street And Thoroughfare,Northwest Hwy. (E) Eastbound- Shiloh to LBJ,,,1126908,1126908,0,0,0,0
2007,Street Reconstruction,241,Street And Thoroughfare,Northwest Hwy. (E)- Garland Rd. to 150' E of Garland,,,260371,260371,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,241,Street And Thoroughfare,Northwest Hwy. at Executive,,,20000,20000,0,0,0,0
2007,Intergovernmental Partnership Projects,241,Street And Thoroughfare,Northwest Hwy. at Ferndale,,,32000,32000,0,0,0,0
2007,Street Resurfacing,241,Street And Thoroughfare,Nuestra Dr.,,,130141,130141,0,0,0,0
2007,Transportation Systems Management,241,Street And Thoroughfare,Oak Cliff - Nation Banks,,,5972,5972,0,0,0,0
2007,Street Resurfacing,241,Street And Thoroughfare,Oak Cliff (N),,,56398,56398,0,0,0,0
2007,Barrier Free Ramps,241,Street And Thoroughfare,Oak Cliff and Tenth St.,,,5078,5078,0,0,0,0
2007,Streetscape/Urban Design,241,Street And Thoroughfare,Oak Cliff Gateway ID Signage Study and Design,,,198500,198500,0,0,0,0
2007,Street Resurfacing,241,Street And Thoroughfare,Oak Hill Cir.,2010,2010,0,213653,0,0,213653,0
2007,Participation With Other Government Agencies - Thoroughfares,241,Street And Thoroughfare,Oak Lawn,,,650420,650420,0,0,0,0
2007,Street Reconstruction,242,Street And Thoroughfare,Oakenwald St.,2008,2008,0,648009,648009,0,0,0
2007,Street Resurfacing,242,Street And Thoroughfare,Oakenwald St. (W),,,33953,33953,0,0,0,0
2007,Street Resurfacing,242,Street And Thoroughfare,Odessa St.,,,0,386591,0,0,0,386591
2007,Street Resurfacing,242,Street And Thoroughfare,Oklaunion Dr.,,,43239,43239,0,0,0,0
2007,Barrier Free Ramps,242,Street And Thoroughfare,Old Hickory Trl. 8613,,,1904,1904,0,0,0,0
2007,Street Petitions,242,Street And Thoroughfare,Old Homestead Dr.,2009,2009,0,803105,0,120466,0,682639
2007,Street Reconstruction,242,Street And Thoroughfare,Old Mill Ln.,,,614827,614827,0,0,0,0
2007,Street Reconstruction,242,Street And Thoroughfare,Old Seagoville Rd.,,,506103,506103,0,0,0,0
2007,Street Petitions,242,Street And Thoroughfare,Oldgate Ln.,2009,2009,0,1909136,0,286370,0,1622766
2007,Street Resurfacing,243,Street And Thoroughfare,Olive St.,,,147300,147300,0,0,0,0
2007,Traffic Signal Upgrades,243,Street And Thoroughfare,Olive St. at Ross,,,96995,96995,0,0,0,0
2007,Alley Reconstruction,243,Street And Thoroughfare,Orchid and Tulip,,,300425,300425,0,0,0,0
2007,Thoroughfares,243,Street And Thoroughfare,Oregon and Beckley connection to IH 30 Frontage Rd.,2008,2010,0,3939139,590871,0,3348268,0
2007,Street Resurfacing,243,Street And Thoroughfare,Orinoco Dr.,,,90995,90995,0,0,0,0
2007,Street Reconstruction,243,Street And Thoroughfare,Overton Rd. (E),2010,2010,711784,849880,0,0,138096,0
2007,Bridge Repair and Modification,243,Street And Thoroughfare,Overton Rd. at Honey Springs Branch,,,49379,49379,0,0,0,0
2007,Street Resurfacing,243,Street And Thoroughfare,Owensons Dr.,,,0,44798,0,0,0,44798
2007,Street Resurfacing,243,Street And Thoroughfare,Owenwood Ave.,2009,2009,0,57306,0,57306,0,0
2007,Street Resurfacing,243,Street And Thoroughfare,Pacesetter Dr.,,,129154,129154,0,0,0,0
2007,Street Resurfacing,243,Street And Thoroughfare,Page Ave. (W),,,55448,113647,0,0,0,58199
2007,Street Resurfacing,244,Street And Thoroughfare,Palacios Ave.,,,0,55264,0,0,0,55264
2007,Alley Reconstruction,244,Street And Thoroughfare,Paldao Dr. (7311 - 7429) Spring Valley,2010,2010,0,336133,0,0,50420,285713
2007,Street Resurfacing,244,Street And Thoroughfare,Park Central Dr.,,,69438,69438,0,0,0,0
2007,Intergovernmental Partnership Projects,244,Street And Thoroughfare,Park Lane,2010,2010,0,1903016,0,0,1903016,0
2007,Participation With Other Government Agencies - Thoroughfares,244,Street And Thoroughfare,Park Ln.,,,2300153,2300153,0,0,0,0
2007,Street Reconstruction,245,Street And Thoroughfare,Parry Ave.,,,476001,476001,0,0,0,0
2007,Thoroughfares,245,Street And Thoroughfare,Patterson -Field to Akard,2008,2010,0,109174,16376,0,92798,0
2007,Street Resurfacing,245,Street And Thoroughfare,Patterson St.,,,50000,50000,0,0,0,0
2007,Street Resurfacing,245,Street And Thoroughfare,Pauline St.,2008,2008,0,24760,24760,0,0,0
2007,Street Resurfacing,245,Street And Thoroughfare,Peabody Ave.,2008,2009,0,155836,125588,30248,0,0
2007,Street Resurfacing,245,Street And Thoroughfare,Peak St. (N),2008,2008,39988,199143,159155,0,0,0
2007,Thoroughfares,245,Street And Thoroughfare,Pearl -Commerce to Live Oak,2008,2008,0,4303669,645550,0,0,3658119
2007,Street Resurfacing,245,Street And Thoroughfare,Pearl Expwy. (N and S),,,128886,128886,0,0,0,0
2007,Street Resurfacing,245,Street And Thoroughfare,Pearl St. (N),,,324112,324112,0,0,0,0
2007,Barrier Free Ramps,246,Street And Thoroughfare,Peavy Rd. at Cayuga Dr.,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,246,Street And Thoroughfare,Peavy Rd. at Millmar Cir.,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,246,Street And Thoroughfare,Peavy Rd. at Millmar Dr.,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,246,Street And Thoroughfare,Peavy Rd. at Redondo Dr.,,,7618,7618,0,0,0,0
2007,Street Resurfacing,246,Street And Thoroughfare,Pebble Valley Ln.,2010,2010,20423,119081,0,0,98658,0
2007,Streetscape/Urban Design,246,Street And Thoroughfare,Pedestrian Way on Elm St. between Ervay and Stone St.,2010,2010,0,2318112,0,0,347717,1970395
2007,Street Resurfacing,246,Street And Thoroughfare,Pemberton Hill,,,49642,49642,0,0,0,0
2007,Street Resurfacing,246,Street And Thoroughfare,Penguin Dr.,,,0,170769,0,0,0,170769
2007,Street Resurfacing,246,Street And Thoroughfare,Pentagon Pkwy.,,,363998,363998,0,0,0,0
2007,Street Resurfacing,246,Street And Thoroughfare,Perth St.,2009,2009,0,114995,0,114995,0,0
2007,Street Reconstruction,247,Street And Thoroughfare,Petal St.,2010,2010,0,593585,0,0,89038,504547
2007,Alley Reconstruction,247,Street And Thoroughfare,Peyton and Sprucewood,2010,2010,0,452340,0,0,67851,384489
2007,Street Reconstruction,247,Street And Thoroughfare,Phantom Hill Rd.,2010,2010,0,550155,0,0,82523,467632
2007,Target Neighborhood,247,Street And Thoroughfare,Phase IV streets surrounding the S Roundabout including a S Roundabout Park,,,306107,306107,0,0,0,0
2007,Target Neighborhood,247,Street And Thoroughfare,Phase V streets surrounding the N Roundabout including a N Roundabout Park,,,281454,281454,0,0,0,0
2007,Street Resurfacing,247,Street And Thoroughfare,Pickens St.,2009,2009,0,72494,0,72494,0,0
2007,Barrier Free Ramps,247,Street And Thoroughfare,Pickrell at Osborn,,,1904,1904,0,0,0,0
2007,Street Resurfacing,247,Street And Thoroughfare,Pierce St.,,,117544,117544,0,0,0,0
2007,Street Reconstruction,247,Street And Thoroughfare,Pinewood Dr.,2010,2010,0,829595,0,0,124439,705156
2007,Street Resurfacing,247,Street And Thoroughfare,Pinyon Tree Rd.,2010,2010,0,47478,0,0,47478,0
2007,Street Reconstruction,247,Street And Thoroughfare,Pipestone Rd. (W),,,2139579,2139579,0,0,0,0
2007,Transportation Systems Management,247,Street And Thoroughfare,Plano Rd. - Forest,,,2986,2986,0,0,0,0
2007,Street Resurfacing,247,Street And Thoroughfare,Plano Rd.,,,55654,55654,0,0,0,0
2007,Street Resurfacing,248,Street And Thoroughfare,Platinum Way,,,388959,388959,0,0,0,0
2007,Alley Reconstruction,248,Street And Thoroughfare,Plaudit Pl. and Venetion Way,,,145540,145540,0,0,0,0
2007,Street Petitions,248,Street And Thoroughfare,Pleasant Vista Dr.,2009,2009,0,773338,0,116001,0,657337
2007,Street Reconstruction,248,Street And Thoroughfare,Plowman Ave.,2008,2008,0,534789,534789,0,0,0
2007,Sidewalk Improvements,248,Street And Thoroughfare,Plymouth Rd.,,,200000,200000,0,0,0,0
2007,Street Resurfacing,248,Street And Thoroughfare,Plymouth Rd. (N),,,0,184042,0,0,0,184042
2007,Street Resurfacing,248,Street And Thoroughfare,Polk St.,,,50550,1330679,0,0,0,1280129
2007,Target Neighborhood,248,Street And Thoroughfare,Polk St. (S),2010,2010,1059972,3591185,0,0,379682,2151531
2007,Barrier Free Ramps,249,Street And Thoroughfare,Polk St. at Drury,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,249,Street And Thoroughfare,Polk St. at Ninth St.,,,7618,7618,0,0,0,0
2007,Economic and Business Development,249,Street And Thoroughfare,Port Blvd.,,,387262,387262,0,0,0,0
2007,Barrier Free Ramps,249,Street And Thoroughfare,Prairie (N) Ave. at Sycamore St.,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,249,Street And Thoroughfare,Prairie Creek 2100,,,11427,11427,0,0,0,0
2007,Street Reconstruction,249,Street And Thoroughfare,Prairie Creek Rd. (N),,,1552137,1552137,0,0,0,0
2007,Bridge Repair and Modification,249,Street And Thoroughfare,Prairie Creek Rd. at Prairie Creek,,,246468,246468,0,0,0,0
2007,Street Resurfacing,249,Street And Thoroughfare,Prather St.,2010,2010,0,13146,0,0,13146,0
2007,Street Resurfacing,249,Street And Thoroughfare,Preferred Pl.,,,53896,53896,0,0,0,0
2007,Street Resurfacing,249,Street And Thoroughfare,Premier Row,,,180000,180000,0,0,0,0
2007,Sidewalk Improvements,249,Street And Thoroughfare,Preston Rd.,,,970453,970453,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,250,Street And Thoroughfare,Preston Rd. at IH 635,,,35000,35000,0,0,0,0
2007,Sidewalk Safety,250,Street And Thoroughfare,Preston Rd. (West side),,,92987,92987,0,0,0,0
2007,Barrier Free Ramps,250,Street And Thoroughfare,Preston Rd. at Highcourt Pl.,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,250,Street And Thoroughfare,Preston Rd. at Regency Pl.,,,7618,7618,0,0,0,0
2007,Sidewalk Safety,250,Street And Thoroughfare,Preston View,,,45946,45946,0,0,0,0
2007,Barrier Free Ramps,250,Street And Thoroughfare,Prichard Ln. 2601 at Reva St.,,,7618,7618,0,0,0,0
2007,Street Resurfacing,250,Street And Thoroughfare,Pringle Dr.,,,53059,53059,0,0,0,0
2007,Alley Petitions,250,Street And Thoroughfare,Pringle Dr. and Norco St.,2010,2010,0,172275,0,0,25841,146434
2007,Street Resurfacing,250,Street And Thoroughfare,Profit Dr.,2010,2010,28592,273769,0,0,245177,0
2007,Public Private Partnership,251,Street And Thoroughfare,Public Private Infrastructure Improvements,,,1959000,1959000,0,0,0,0
2007,Street Reconstruction,251,Street And Thoroughfare,Pueblo St.,2010,2010,0,268568,0,0,40285,228283
2007,Street Resurfacing,251,Street And Thoroughfare,Puget St.,2009,2009,0,334008,0,334008,0,0
2007,Street Reconstruction,252,Street And Thoroughfare,Pulaski St.,2010,2010,0,1249498,0,0,187425,1062073
2007,Street Resurfacing,252,Street And Thoroughfare,Purdue Ave.,2010,2010,0,121249,0,0,121249,0
2007,Street Resurfacing,252,Street And Thoroughfare,Quail Run,,,122761,122761,0,0,0,0
2007,Street Reconstruction,252,Street And Thoroughfare,Quebec St.,,,2041831,2041831,0,0,0,0
2007,Street Reconstruction,252,Street And Thoroughfare,Quincy Ln.,,,215528,215528,0,0,0,0
2007,Barrier Free Ramps,252,Street And Thoroughfare,Racensway Dr. at Church Rd.,,,7618,7618,0,0,0,0
2007,Streetscape/Urban Design,252,Street And Thoroughfare,Rambler Rd.,,,1598173,1598173,0,0,0,0
2007,Street Petitions,252,Street And Thoroughfare,Ranier St. - Mary Cliff Rd.,2009,2009,0,266013,0,39902,0,226111
2007,Bridge Repair and Modification,252,Street And Thoroughfare,Ravenview Rd. over Hickory Creek,2008,2008,7658,51052,43394,0,0,0
2007,Street Resurfacing,252,Street And Thoroughfare,Rawlins St.,,,93578,93578,0,0,0,0
2007,Street Petitions,253,Street And Thoroughfare,Raydell Pl.,,,425597,425597,0,0,0,0
2007,Street Resurfacing,253,Street And Thoroughfare,Rayville Dr.,2009,2009,0,84236,0,84236,0,0
2007,Street Resurfacing,253,Street And Thoroughfare,Reading Ln.,2008,2008,0,146009,146009,0,0,0
2007,Bridge Repair and Modification,253,Street And Thoroughfare,Record Crossing at Knight's Branch,,,36896,36896,0,0,0,0
2007,Street Resurfacing,253,Street And Thoroughfare,Record Crossing Rd.,2009,2009,0,669164,0,669164,0,0
2007,Intergovernmental Partnership Projects,253,Street And Thoroughfare,Red Bird Ln. at Polk and Hampton,,,165001,165001,0,0,0,0
2007,Street Resurfacing,253,Street And Thoroughfare,Red Bird Ln. (E),,,11488,227566,0,0,0,216078
2007,Alley Reconstruction,253,Street And Thoroughfare,Redfern and Flagstone- Coit to Blossom Heath,,,245274,245274,0,0,0,0
2007,Street Resurfacing,253,Street And Thoroughfare,Redfield St.,2009,2009,0,249389,0,249389,0,0
2007,Participation With Other Government Agencies - Intersections,253,Street And Thoroughfare,Reeder Rd. at Royal Ln.,,,14248,14248,0,0,0,0
2007,Street Reconstruction,253,Street And Thoroughfare,Regal Row,2010,2010,0,2393063,0,0,358959,2034104
2007,Street Resurfacing,254,Street And Thoroughfare,Regatta Dr.,,,56748,56748,0,0,0,0
2007,Street Resurfacing,254,Street And Thoroughfare,Rembrandt Ter.,,,0,166557,0,0,0,166557
2007,Alley Reconstruction,254,Street And Thoroughfare,Rex Dr. and Royalton,,,156922,156922,0,0,0,0
2007,Alley Reconstruction,254,Street And Thoroughfare,Rex Dr. and Royal Crest Dr.,2010,2010,0,241221,0,0,36183,205038
2007,Street Resurfacing,254,Street And Thoroughfare,Richardson Branch Trl.,,,0,75302,0,0,0,75302
2007,Street Resurfacing,254,Street And Thoroughfare,Ridgetown Cir.,,,146896,146896,0,0,0,0
2007,Barrier Free Ramps,254,Street And Thoroughfare,Ridgeway St. 702 at Junius St.,,,3809,3809,0,0,0,0
2007,Street Resurfacing,254,Street And Thoroughfare,Riek Rd.,2010,2010,0,38034,0,0,38034,0
2007,Target Neighborhood,254,Street And Thoroughfare,Rio Grande Ave.,2010,2010,0,1646746,0,0,247012,1399734
2007,Street Petitions,254,Street And Thoroughfare,Riseden Dr.,2009,2009,0,551027,0,82654,0,468373
2007,Street Reconstruction,254,Street And Thoroughfare,Riser St.,,,309406,309406,0,0,0,0
2007,Street Reconstruction,254,Street And Thoroughfare,River Wharf Dr.,2010,2010,0,391824,0,0,58774,333050
2007,Street Resurfacing,255,Street And Thoroughfare,Riverway Dr.,,,0,192721,0,0,0,192721
2007,Alley Reconstruction,255,Street And Thoroughfare,Rolling Hills and RISD Academy,,,145913,145913,0,0,0,0
2007,Alley Reconstruction,255,Street And Thoroughfare,Rolling Hills and Spring Grove,2010,2010,0,265361,0,0,39804,225557
2007,Sidewalk Improvements,255,Street And Thoroughfare,Rosemead,,,126672,126672,0,0,0,0
2007,Thoroughfares,255,Street And Thoroughfare,Rosemeade,,,656141,656141,0,0,0,0
2007,Sidewalk Improvements,255,Street And Thoroughfare,Rosewood Ave.,,,178650,178650,0,0,0,0
2007,Street Resurfacing,255,Street And Thoroughfare,Ross,,,631829,631829,0,0,0,0
2007,Barrier Free Ramps,255,Street And Thoroughfare,Ross at Summit,,,3809,3809,0,0,0,0
2007,Street Resurfacing,255,Street And Thoroughfare,Ross Ave.,,,0,782500,0,0,0,782500
2007,Street Resurfacing,255,Street And Thoroughfare,Rotan Ln.,,,131111,131111,0,0,0,0
2007,Street Resurfacing,255,Street And Thoroughfare,Round Table Dr.,,,233016,233016,0,0,0,0
2007,Alley Reconstruction,256,Street And Thoroughfare,Roundrock and Briaridge,,,221295,221295,0,0,0,0
2007,Alley Reconstruction,256,Street And Thoroughfare,Roundrock and Woodstone,,,278207,278207,0,0,0,0
2007,Intergovernmental Partnership Projects,256,Street And Thoroughfare,Routh,2008,2010,4558841,7374547,422356,0,2393350,0
2007,Thoroughfares,256,Street And Thoroughfare,Routh St.,2008,2010,0,1760679,264102,0,1496577,0
2007,Streetscape/Urban Design,256,Street And Thoroughfare,Royal Lane at Denton,2009,2009,0,496249,0,496249,0,0
2007,Street Reconstruction,256,Street And Thoroughfare,Royal Lane E. of Greenville Ave.,,,26110,26110,0,0,0,0
2007,Street Resurfacing,256,Street And Thoroughfare,Royal Ln.,2009,2009,828051,1285732,0,457681,0,0
2007,Alley Reconstruction,257,Street And Thoroughfare,Royal Ln. and Regent,,,344256,344256,0,0,0,0
2007,Alley Reconstruction,257,Street And Thoroughfare,Royal Ln. and Vancouver,,,272795,272795,0,0,0,0
2007,Intergovernmental Partnership Projects,257,Street And Thoroughfare,Royal Ln. at Denton Dr.,,,35000,35000,0,0,0,0
2007,Transportation Systems Management,257,Street And Thoroughfare,Royal Ln. near Skillman,,,16000,16000,0,0,0,0
2007,Street Resurfacing,257,Street And Thoroughfare,Royal Ln. (WB),2010,2010,0,333497,0,0,333497,0
2007,Alley Reconstruction,257,Street And Thoroughfare,Royal Palms Ct. and Crown Shore,,,131454,131454,0,0,0,0
2007,Alley Reconstruction,257,Street And Thoroughfare,Royalton 6123 (Top of 'T'),,,77947,77947,0,0,0,0
2007,Street Resurfacing,257,Street And Thoroughfare,Rugged Dr.,,,509045,509045,0,0,0,0
2007,Street Petitions,257,Street And Thoroughfare,Rural Ave.,,,426646,426646,0,0,0,0
2007,Street Resurfacing,257,Street And Thoroughfare,Ruth Ann Dr.,,,158232,158232,0,0,0,0
2007,Bridge Repair and Modification,257,Street And Thoroughfare,S. Central (Phase 1) Linfield and RR Overpass,,,5565431,5565431,0,0,0,0
2007,Barrier Free Ramps,258,Street And Thoroughfare,Salado at Carte Valley,,,7617,7617,0,0,0,0
2007,Participation With Other Government Agencies - Thoroughfares,258,Street And Thoroughfare,Samuell Blvd.,2008,2009,3822983,5427292,240646,1363663,0,0
2007,Participation With Other Government Agencies - Intersections,258,Street And Thoroughfare,Samuell Blvd. at Ferguson,,,30000,30000,0,0,0,0
2007,Street Resurfacing,258,Street And Thoroughfare,San Fernando Way,,,112428,112428,0,0,0,0
2007,Sidewalk Safety,258,Street And Thoroughfare,San Jacinto St.,,,13128,13128,0,0,0,0
2007,Street Resurfacing,258,Street And Thoroughfare,San Jancinto St.,2010,2010,0,16847,0,0,16847,0
2007,Street Petitions,258,Street And Thoroughfare,San Jose Ave.,,,696733,696733,0,0,0,0
2007,Street Petitions,258,Street And Thoroughfare,San Leon Ave.,2009,2009,0,550780,0,82617,0,468163
2007,Street Resurfacing,258,Street And Thoroughfare,San Lucas Ave.,2010,2010,0,59986,0,0,59986,0
2007,Street Resurfacing,258,Street And Thoroughfare,San Paula Ave.,2010,2010,0,295336,0,0,295336,0
2007,Street Resurfacing,259,Street And Thoroughfare,Sanden Dr.,,,0,205101,0,0,0,205101
2007,Street Resurfacing,259,Street And Thoroughfare,Saner Ave. (W),,,227715,227715,0,0,0,0
2007,Participation With Other Government Agencies - Alternate Modes,259,Street And Thoroughfare,Santa Fe Bridge Fair Park and Marsalis Hike and Bike Trl.,,,297750,297750,0,0,0,0
2007,Alley Reconstruction,259,Street And Thoroughfare,Satsuma Dr. and Silverton Dr.,,,202067,202067,0,0,0,0
2007,Warranted Signals and School Flashers,259,Street And Thoroughfare,School Flasher Upgrades - Citywide,2008,2010,250000,2300000,250000,600000,600000,600000
2007,Warranted Signals and School Flashers,259,Street And Thoroughfare,School Flashers,,,364438,364438,0,0,0,0
2007,Street Petitions,259,Street And Thoroughfare,Scotland Dr.,,,351885,351885,0,0,0,0
2007,Street Resurfacing,259,Street And Thoroughfare,Scyene Rd.,,,133500,133500,0,0,0,0
2007,Street Resurfacing,259,Street And Thoroughfare,Seco Blvd.,,,60288,60288,0,0,0,0
2007,Street Resurfacing,259,Street And Thoroughfare,Second Ave. (N),,,467160,467160,0,0,0,0
2007,Street Resurfacing,260,Street And Thoroughfare,Security Dr.,2010,2010,0,100572,0,0,100572,0
2007,Street Resurfacing,260,Street And Thoroughfare,Sedalia St.,,,0,72366,0,0,0,72366
2007,Alley Reconstruction,260,Street And Thoroughfare,Seguin Dr. and Valley Ridge,,,241801,241801,0,0,0,0
2007,Street Resurfacing,260,Street And Thoroughfare,Senate St.,2009,2009,0,241731,0,241731,0,0
2007,Street Resurfacing,260,Street And Thoroughfare,September Ln.,,,64000,64000,0,0,0,0
2007,Intergovernmental Partnership Projects,260,Street And Thoroughfare,SH 183,,,750000,750000,0,0,0,0
2007,Intergovernmental Partnership Projects,260,Street And Thoroughfare,SH 78,2008,2008,210000,401445,191445,0,0,0
2007,Street Resurfacing,260,Street And Thoroughfare,Sharon St.,,,159000,159000,0,0,0,0
2007,Street Resurfacing,260,Street And Thoroughfare,Sharp St.,2008,2008,0,292656,292656,0,0,0
2007,Street Resurfacing,260,Street And Thoroughfare,Sheila Ln.,,,0,158006,0,0,0,158006
2007,Street Petitions,261,Street And Thoroughfare,Shell Flower Ln.,,,865870,865870,0,0,0,0
2007,Street Resurfacing,261,Street And Thoroughfare,Shilling Way,,,349000,349000,0,0,0,0
2007,Street Reconstruction,261,Street And Thoroughfare,Shiloh Rd.,2010,2010,423356,751493,0,0,328137,0
2007,Alley Reconstruction,261,Street And Thoroughfare,Shirestone and Bachman Creek-Willow to Bachman Creek,,,305625,305625,0,0,0,0
2007,Street Resurfacing,261,Street And Thoroughfare,Shorecrest Dr.,,,0,758250,0,0,0,758250
2007,Street Resurfacing,261,Street And Thoroughfare,Shorelark Dr.,,,0,48627,0,0,0,48627
2007,Sidewalk Improvements,261,Street And Thoroughfare,Sidewalk Improvements,,,958720,958720,0,0,0,0
2007,Sidewalk Improvements,261,Street And Thoroughfare,Sidewalk Improvements along Arterial St. (Locations to be determined),2008,2010,1488750,4001323,99250,99250,2214823,99250
2007,Sidewalk Improvements,261,Street And Thoroughfare,Sidewalk Improvements and Barrier Free Ramps,2008,2008,0,700000,700000,0,0,0
2007,Sidewalk Improvements,261,Street And Thoroughfare,Sidewalk Replacements,,,1826245,1826245,0,0,0,0
2007,Sidewalk Safety,262,Street And Thoroughfare,Sidewalk Safety Projects,,,5142450,5142450,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,262,Street And Thoroughfare,Signal Improvements,,,1856616,1856616,0,0,0,0
2007,Traffic Intersection Capacity and Safety Improvement,262,Street And Thoroughfare,Signal modifications at Live Oak/Good Latimer,2010,2010,0,99999,0,0,99999,0
2007,Street Resurfacing,262,Street And Thoroughfare,Silverwood Ln.,,,112207,112207,0,0,0,0
2007,Street Resurfacing,262,Street And Thoroughfare,Simpson Stuart Rd.,2008,2008,0,348175,348175,0,0,0
2007,Barrier Free Ramps,262,Street And Thoroughfare,Simpson Stuart Rd. at Bonnie View Rd.,,,1904,1904,0,0,0,0
2007,Bridge Repair and Modification,262,Street And Thoroughfare,Simpson Stuart Rd. over Fivemile Creek,2008,2008,23931,159538,135607,0,0,0
2007,Participation With Other Government Agencies - Thoroughfares,263,Street And Thoroughfare,Singleton,,,6328292,6328292,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,263,Street And Thoroughfare,Singleton at Sylvan,,,18493,18493,0,0,0,0
2007,Intelligent Transportation Systems,263,Street And Thoroughfare,Singleton at Walton Walker,,,20000,20000,0,0,0,0
2007,Intelligent Transportation Systems,263,Street And Thoroughfare,Singleton at Westmoreland- Roadside Cameras,,,10000,10000,0,0,0,0
2007,Streetscape/Urban Design,263,Street And Thoroughfare,Singleton Blvd. Revitalization,2008,2009,0,496251,74438,421813,0,0
2007,Street Resurfacing,263,Street And Thoroughfare,Skillman,,,1447609,1447609,0,0,0,0
2007,Intergovernmental Partnership Projects,263,Street And Thoroughfare,Skillman - Audelia,,,989523,989523,0,0,0,0
2007,Sidewalk Safety,264,Street And Thoroughfare,Skillman (E),,,351163,351163,0,0,0,0
2007,Barrier Free Ramps,264,Street And Thoroughfare,Skillman at Ellsworth,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,264,Street And Thoroughfare,Skillman at Kenwood,,,7618,7618,0,0,0,0
2007,Street Resurfacing,264,Street And Thoroughfare,Skillman St.,2010,2010,0,86533,0,0,86533,0
2007,Street Resurfacing,264,Street And Thoroughfare,Slocum,2008,2008,0,299803,299803,0,0,0
2007,Street Resurfacing,264,Street And Thoroughfare,Smokefeather Ln.,,,71439,71439,0,0,0,0
2007,Public Private Partnership,264,Street And Thoroughfare,Solar Ln.,,,70912,70912,0,0,0,0
2007,Street Resurfacing,264,Street And Thoroughfare,Somerville Ave.,,,87819,87819,0,0,0,0
2007,Street Resurfacing,264,Street And Thoroughfare,Sonnet Dr.,2010,2010,0,146519,0,0,146519,0
2007,Street Resurfacing,264,Street And Thoroughfare,South Blvd.,2008,2008,0,128523,128523,0,0,0
2007,Target Neighborhood,264,Street And Thoroughfare,South Central Addition- Improvement Study and Engineering,,,651193,651193,0,0,0,0
2007,Intergovernmental Partnership Projects,264,Street And Thoroughfare,South Central N. of Grand,,,57499,57499,0,0,0,0
2007,PID/TIF Development,265,Street And Thoroughfare,Southern Dallas Industrial Parks Redevelopment,,,1460000,1460000,0,0,0,0
2007,Street Resurfacing,265,Street And Thoroughfare,Southern Oaks Blvd.,,,284461,284461,0,0,0,0
2007,PID/TIF Development,265,Street And Thoroughfare,Southport Industrial Park,,,753340,753340,0,0,0,0
2007,Bridge Repair and Modification,265,Street And Thoroughfare,Southshore Dr. at Cedar Creek Tributary,,,106875,106875,0,0,0,0
2007,Street Reconstruction,265,Street And Thoroughfare,Southwell Rd.,2010,2010,0,984027,0,0,147604,836423
