cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2020,year_2021,year_2022,project_total,start_year,end_year
2019,156,Street & Transportation,Viceroy Dr from King George Dr to Regal Row V617,,-Street Resurfacing,2017 General Obligation Bond Program,2,9/30/21,0,0,0,0,284150,0,284150,2021,2021
2019,156,Street & Transportation,Vickery Blvd from Laneri Ave to Glencoe St,V383,Street Resurfacing,2017 General Obligation Bond Program,14,9/30/19,129380,129380,0,0,0,0,129380,,
2019,157,Street & Transportation,Vinecrest Dr from Cox Ln to End of Pavement,V384,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/19,231525,231525,0,0,0,0,231525,,
2019,157,Street & Transportation,Vinemont St from Forest Grove Dr to Easton Rd,V761,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,99850,0,99850,2021,2021
2019,157,Street & Transportation,W 12th St from Briscoe Blvd to Hampton Rd,V192,Street Reconstruction,2017 General Obligation Bond Program,1,6/19/22,60199,46682,13517,541791,0,0,601990,2020,2020
2019,157,Street & Transportation,W Amherst Ave from Huron Dr to Thurston Dr,V332,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/19,189,0,189,0,0,0,189,,
2019,157,Street & Transportation,W Bay Cir from W Lawther Dr to Branchfield Dr,V786,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,249650,0,249650,2021,2021
2019,157,Street & Transportation,W Clarendon from S Waverly Dr to S Edgefield Ave,V860,Street Resurfacing,2017 General Obligation Bond Program,1,9/30/20,0,0,0,272225,0,0,272225,2020,2020
2019,157,Street & Transportation,W Colorado Blvd from Leander Dr to N Hampton Rd,V489,Street Resurfacing,2017 General Obligation Bond Program,1,9/30/19,281260,204375,76885,0,0,0,281260,,
2019,157,Street & Transportation,W Commerce St from N Hampton Rd to Postal Way,V932,Street Resurfacing,2017 General Obligation Bond Program,6,9/30/20,0,0,0,465800,0,0,465800,2020,2020
2019,157,Street & Transportation,W Greenbriar Ln from Stemmons Ave to N Beckley Ave,V788,Street Resurfacing,2017 General Obligation Bond Program,1,9/30/18,222006,221981,25,0,0,0,222006,,
2019,157,Street & Transportation,W Grover C Washington Ave from Orial Ave to Toluca Ave,V821,Street Resurfacing,2017 General Obligation Bond Program,4,9/30/19,67575,67575,0,0,0,0,67575,,
2019,157,Street & Transportation,W Jefferson Blvd [S Side]- N Westmoreland Rd To N. Plymouth,V153,Sidewalk Improvements,2017 General Obligation Bond Program,1,1/28/24,363482,363309,173,0,0,0,363482,,
2019,157,Street & Transportation,W Lovers Ln from Menier St to Preston Park Dr,V940,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/19,317995,317995,0,0,0,0,317995,,
2019,157,Street & Transportation,W Mockingbird Ln from N Stemmons Serv E to Brookriver Dr,V868,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/18,209409,209409,0,0,0,0,209409,,
2019,157,Street & Transportation,W Mockingbird Ln from W John Carpenter Fwy to N Stemmons Serv E,V887,Street Resurfacing,2017 General Obligation Bond Program,6,9/30/20,0,0,0,296425,0,0,296425,2020,2020
2019,157,Street & Transportation,W Pentagon Pkwy from Spruce Valley Ln to Coombs Creek Dr,V577,Street Resurfacing,2017 General Obligation Bond Program,3,9/30/18,233391,233391,0,0,0,0,233391,,
2019,157,Street & Transportation,W University Blvd from Inwood Rd to Eastern Ave,V935,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/22,0,0,0,0,0,801611,801611,2022,2022
2019,157,Street & Transportation,W University Blvd from Robin Rd to Inwood Rd,V938,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/21,0,0,0,0,73325,0,73325,2021,2021
2019,158,Street & Transportation,W University Blvd From Roper St To Kenwell St,V157,Sidewalk Improvements,2017 General Obligation Bond Program,2,8/31/21,94833,0,94833,0,0,0,94833,,
2019,158,Street & Transportation,Wake Forrest Dr from Lehigh Dr to Trammel Dr,V670,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,38275,0,38275,2021,2021
2019,158,Street & Transportation,Waldorf Dr from Cromwell Dr to Lathrop Dr,V491,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/20,0,0,0,183800,0,0,183800,2020,2020
2019,158,Street & Transportation,Walnut Hill From Marsh To Midway Resurfacing Project,V980,Street Resurfacing,2017 General Obligation Bond Program,"6, 13",9/30/18,2035364,2035364,0,0,0,0,2035364,,
2019,158,Street & Transportation,Walnut Hill Ln from Chireno St to Marsh Ln,V871,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/19,563742,563742,0,0,0,0,563742,,
2019,158,Street & Transportation,Walnut Hill Ln from Midway Rd to Crestline Ave,V945,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/19,441863,441863,0,0,0,0,441863,,
2019,158,Street & Transportation,Walnut Hill Ln from Thackery St to Hillcrest Rd,V927,Street Resurfacing,2017 General Obligation Bond Program,13,2/15/19,662426,662426,0,0,0,0,662426,,
2019,158,Street & Transportation,Waneta Dr From Robin Rd To Inwood Rd,V244,Street Reconstruction,2017 General Obligation Bond Program,2,8/30/21,31010,31010,0,0,335461,0,366471,2021,2021
2019,158,Street & Transportation,Warranted Signals and School Flashers - On- Demand,U811,Traffic Signals,2006 General Obligation Bond Program,Citywide,9/30/19,3708633,3762239,-53607,0,0,0,3708633,,
2019,158,Street & Transportation,Waterview Rd from Bondstone Dr to Classen Dr,V704,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,40875,0,40875,2021,2021
2019,158,Street & Transportation,Webb Chapel Ext from Hargrove Dr to Larga Dr,V538,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/19,176183,176183,0,0,0,0,176183,,
2019,158,Street & Transportation,Webb Chapel Ext from Larga Dr to Webb Chapel Rd,V920,Street Resurfacing,2017 General Obligation Bond Program,6,9/30/20,0,0,0,353425,0,0,353425,2020,2020
2019,158,Street & Transportation,Webb Chapel Rd from Forest Ln to LBJ Service S,V936,Street Resurfacing,2017 General Obligation Bond Program,6,9/30/20,0,0,0,284375,0,0,284375,2020,2020
2019,158,Street & Transportation,Webb Chapel Rd From Silverton Dr To Northaven Rd,V313,Thoroughfares,2017 General Obligation Bond Program,13,7/17/22,290932,289886,1046,0,2727900,0,3018832,2021,2021
2019,158,Street & Transportation,Weeburn Dr from Marsh Ln to Cox Ln,V694,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/21,0,0,0,0,269700,0,269700,2021,2021
2019,158,Street & Transportation,Wendelkin St From Pennsylvania Ave To Driskell St,V168,Sidewalk Improvements,2017 General Obligation Bond Program,7,3/27/21,119945,119945,0,0,0,0,119945,,
2019,158,Street & Transportation,West Shore Dr From Tokalon Dr To Meadow Lake Ave,S574,Street Reconstruction,2012 General Obligation Bond Program,9,9/30/18,310203,36554,273649,0,0,0,310203,,
2019,158,Street & Transportation,Westfield Dr From Gladwood Ln To Clearwater Dr,V272,Street Reconstruction,2017 General Obligation Bond Program,10,8/3/22,53499,47311,6188,0,481489,0,534988,2021,2021
2019,159,Street & Transportation,Westfield Dr from Woodbrook Dr to Gladwood Ln,V221,Street Reconstruction,2017 General Obligation Bond Program,10,8/3/22,57418,40273,17145,0,516764,0,574182,2021,2021
2019,159,Street & Transportation,Westlake Ave from Velasco Ave to Wendover Rd,V341,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/19,83244,83244,0,0,0,0,83244,,
2019,159,Street & Transportation,Westover Dr from Arborside Dr to Ridgemar Dr,V371,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,156923,156923,0,0,0,0,156923,,
2019,159,Street & Transportation,Westshore - Santa Fe Tr - Alley N Of Coronado [Rw-Dng - Sw],VA07,Target Neighborhood,2017 General Obligation Bond Program,14,11/4/22,76878,74487,2391,0,0,827409,904287,2022,2022
2019,159,Street & Transportation,Wheatland - Lancaster CL to Lancaster Rd Plaza,U803,Thoroughfares,2003 General Obligation Bond Program / 2006 General Obligation Bond Program,8,7/4/19,5610595,5286027,324567,0,0,0,5610595,,
2019,159,Street & Transportation,Wheatland Road From City Limits To University Hills,V145,Intergovernmental Partnership Projects,2017 General Obligation Bond Program,8,6/19/22,65000,65000,0,0,1735000,0,1800000,2021,2021
2019,159,Street & Transportation,Whittier Ave from San Benito Way to San Leandro Dr,V767,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,58475,0,58475,2021,2021
2019,159,Street & Transportation,Whittier Ave from Santa Clara Dr to San Benito Way,V630,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,248175,0,248175,2021,2021
2019,159,Street & Transportation,Wickersham Rd from McCree Rd to Wallbrook Dr,V495,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/18,268371,268370,1,0,0,0,268371,,
2019,159,Street & Transportation,Wightman Pl from Baseline Dr to Chimney Hill Ln,V351,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,52033,52033,0,0,0,0,52033,,
2019,159,Street & Transportation,Wild Honey Dr From Tioga St To A11316,V428,Street Resurfacing,2017 General Obligation Bond Program,8,9/30/18,27028,0,27028,0,0,0,27028,,
2019,159,Street & Transportation,Willis Ave from McMillan Ave to Worcola St,V235,Street Reconstruction,2017 General Obligation Bond Program,14,10/18/22,62699,62699,0,0,551338,0,614037,2021,2021
2019,159,Street & Transportation,Willis Ave from Worcola St to Greenville Ave,V394,Street Resurfacing,2017 General Obligation Bond Program,14,9/30/20,0,0,0,80275,0,0,80275,2020,2020
2019,159,Street & Transportation,Willow Ln [North Side] From Preston Rd To Hillcrest Rd,V170,Sidewalk Improvements,2017 General Obligation Bond Program,11,10/2/19,1409995,1403995,6000,0,0,0,1409995,,
2019,159,Street & Transportation,Willowdell Dr from Caulan Dr to Towns St,V699,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/20,0,0,0,283300,0,0,283300,2020,2020
2019,159,Street & Transportation,Winding Ridge from 9800 Winding Ridge Dr to Church Rd,V665,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/20,0,0,0,128200,0,0,128200,2020,2020
2019,159,Street & Transportation,Winedale Dr from Walnut Hill Ln to Lacrosse Dr,V387,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/19,136742,136742,0,0,0,0,136742,,
2019,160,Street & Transportation,Winsted Dr from Lakeforest Ct to Pasadena Pl,V588,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,174450,0,174450,2021,2021
2019,160,Street & Transportation,Winsted Dr from Lakewood Blvd to Westlake Ave,V719,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,48625,0,48625,2021,2021
2019,160,Street & Transportation,Winsted Dr from Pasadena Pl to White Rock Rd,V635,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,39775,0,39775,2021,2021
2019,160,Street & Transportation,Winsted Dr from Westlake Ave to Meadow Lake Ave,V753,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,45925,0,45925,2021,2021
2019,160,Street & Transportation,Winsted Dr from White Rock Rd to Tokalon Dr,V362,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/19,136891,0,136891,0,0,0,136891,,
2019,160,Street & Transportation,Winters St from S Ewing St to Harlandale Ave,V678,Street Resurfacing,2017 General Obligation Bond Program,4,9/30/19,44800,44800,0,0,0,0,44800,,
2019,160,Street & Transportation,Woodbrook Dr from Ashcroft Ave to Stillwater Dr,V593,Street Resurfacing,2017 General Obligation Bond Program,10,9/30/18,73642,0,73642,0,0,0,73642,,
2019,160,Street & Transportation,Woodbrook Dr From Clearwater Dr To Graywood Dr,V274,Street Reconstruction,2017 General Obligation Bond Program,10,8/3/22,25567,21878,3689,0,230103,0,255670,2021,2021
2019,160,Street & Transportation,Woodbrook Dr From Graywood Dr To Westfield Dr,V273,Street Reconstruction,2017 General Obligation Bond Program,10,8/3/22,25732,20683,5049,0,231592,0,257324,2021,2021
2019,160,Street & Transportation,Woodleigh Dr from Timber Trail Dr to Marsh Ln,V346,Street Resurfacing,2017 General Obligation Bond Program,13,9/30/19,237287,237287,0,0,0,0,237287,,
2019,160,Street & Transportation,Woodmeadow From La Prada West To The End Of Divided Roadway,S320,Street Reconstruction,2012 General Obligation Bond Program,9,1/16/22,1714781,311385,1403397,0,0,0,1714781,,
2019,160,Street & Transportation,Woodmeadow Parkway over Long Branch,P861,Bridge Repair and Modification,2012 General Obligation Bond Program,9,9/20/18,12410,13231,-821,0,0,0,12410,,
2019,160,Street & Transportation,Woodmont Dr from Elam Rd to Lucy St,V340,Street Resurfacing,2017 General Obligation Bond Program,5,9/30/18,273726,273726,0,0,0,0,273726,,
2019,160,Street & Transportation,Woodshire Dr from Kirnwood Dr to Cleardale Dr,V762,Street Resurfacing,2017 General Obligation Bond Program,8,9/30/20,0,0,0,170250,0,0,170250,2020,2020
2019,160,Street & Transportation,Woodspan Dr from Emberwood Dr to Fairwood Dr,V509,Street Resurfacing,2017 General Obligation Bond Program,8,9/30/19,34363,0,34363,0,0,0,34363,,
2019,160,Street & Transportation,Woodthrush Dr from Boedeker St to Stone Canyon Rd,V352,Street Resurfacing,2017 General Obligation Bond Program,11,9/30/19,141007,244,140763,0,0,0,141007,,
2019,160,Street & Transportation,Woodwick Dr From W Camp Wisdom Ed To Clearwood Dr,V266,Street Reconstruction,2017 General Obligation Bond Program,8,5/19/21,48691,48691,0,0,357635,0,406326,2021,2021
2019,160,Street & Transportation,Worth St from N Haskell Ave to N Peak St,V599,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/20,0,0,0,117525,0,0,117525,2020,2020
2019,161,Street & Transportation,Wright Street From S. Oak Cliff To Edgefield,V154,Sidewalk Improvements,2017 General Obligation Bond Program,1,7/30/21,128555,47635,80920,0,318570,0,447125,2021,2021
2019,161,Street & Transportation,Wyatt St from Maplegrove Ln to Wyatt Cir,V624,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/20,0,0,0,38775,0,0,38775,2020,2020
2019,161,Street & Transportation,Wycliff Ave from Holland Ave to Gilbert Ave,V867,Street Resurfacing,2017 General Obligation Bond Program,14,9/30/19,77175,77175,0,0,0,0,77175,,
2019,161,Street & Transportation,Yancy S from Carbondale St to Saipan St,S610,Target Neighborhood,2012 General Obligation Bond Program,7,1/16/22,501670,115925,385745,0,0,0,501670,,
2019,161,Street & Transportation,Yellowstone Rd from Sleepy Hollow Dr to Record Crossing Rd,V487,Street Resurfacing,2017 General Obligation Bond Program,2,9/30/19,117704,117704,0,0,0,0,117704,,
2019,161,Street & Transportation,Yorkmont Cir from End of Pavement to Evangeline Way,V510,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/18,157231,157231,0,0,0,0,157231,,
2019,161,Street & Transportation,Yorksprings Dr from Meadowspring Ln to Yorksprings Pl,V695,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,85800,0,85800,2021,2021
2019,161,Street & Transportation,Yorksprings Dr from Valley Spring Dr to Meadowspring Ln,V717,Street Resurfacing,2017 General Obligation Bond Program,9,9/30/21,0,0,0,0,145275,0,145275,2021,2021
2019,167,Water Utilities Facilities,Bachman Water Tr Pl - Facil1,CW30,Water Treatment Plants and Associated Facilities,Water Capital Program,6,9/30/23,16875554,16052738,822816,19000000,0,0,35875554,2020,2020
2019,167,Water Utilities Facilities,Bachman Water Tr Pl - Facil1,PW30,Water Treatment Plants and Associated Facilities,Water Capital Program,6,9/30/23,200350831,189686609,10664222,9000000,0,0,209350831,2020,2020
2019,167,Water Utilities Facilities,Central Ww Treat Pl - Facil,PS30,Wastewater Treatment Plants and Associated Facilities,Sewer Capital Program,Citywide,9/30/23,474158485,410271896,63886589,36430000,2800000,37000000,550388485,2020,2022
2019,167,Water Utilities Facilities,Central Ww Treat Pl- Facil,CS30,Wastewater Treatment Plants and Associated Facilities,Sewer Capital Program,4,9/30/23,59622504,51041858,8580646,0,0,2000000,61622504,2022,2022
2019,167,Water Utilities Facilities,East Side Water Tr Pl - Facil3,CW32,Water Treatment Plants and Associated Facilities,Water Capital Program,Outside City,9/30/23,47479438,40564135,6915303,0,0,7000000,54479438,2022,2022
2019,167,Water Utilities Facilities,East Side Water Tr Pl - Facil3,PW32,Water Treatment Plants and Associated Facilities,Water Capital Program,Outside City,9/30/23,579909298,497881926,82027371,17700000,25000000,40000000,662609298,2020,2022
2019,167,Water Utilities Facilities,Elm Fork Water Tr Pl - Facil2,CW31,Water Treatment Plants and Associated Facilities,Water Capital Program,Outside City,9/30/23,47221605,45203468,2018137,0,6000000,0,53221605,2021,2021
2019,167,Water Utilities Facilities,Elm Fork Water Tr Pl - Facil2,PW31,Water Treatment Plants and Associated Facilities,Water Capital Program,Outside City,9/30/23,376334704,348773690,27561014,12000000,130000000,32000000,550334704,2020,2022
2019,167,Water Utilities Facilities,Future Development Initiatives - Wastewater,CS97,Homeowner Extensions and Unserved Areas,Sewer Capital Program,Citywide,9/30/23,8500000,0,8500000,0,0,0,8500000,,
2019,167,Water Utilities Facilities,Future Development Initiatives - Water,CW97,Homeowner Extensions and Unserved Areas,Water Capital Program,Citywide,9/30/23,8500000,0,8500000,0,0,0,8500000,,
2019,167,Water Utilities Facilities,Home-Unserv Exten - Improv,PW41,Homeowner Extensions and Unserved Areas,Water Capital Program,Citywide,9/30/23,1260770,760770,500000,0,0,0,1260770,,
2019,167,Water Utilities Facilities,Home-Unserv Exten - Improv2,CS41,Homeowner Extensions and Unserved Areas,Sewer Capital Program,Citywide,9/30/23,39151984,28689025,10462959,1250000,1250000,1250000,42901984,2020,2022
2019,167,Water Utilities Facilities,Home-Unserv Exten - Improv3,CW41,Homeowner Extensions and Unserved Areas,Water Capital Program,Citywide,9/30/23,94603012,95007307,-404295,1900000,1900000,1900000,100303012,2020,2022
2019,167,Water Utilities Facilities,Mains Intercept - Lift Sta,PS40,"Mains, Pump Stations, and Associated Facilities",Sewer Capital Program,Citywide,9/30/23,654213388,571678676,82534712,36500000,16000000,13000000,719713388,2020,2022
2019,167,Water Utilities Facilities,Mains Interecpt - Lift Sta,CS40,"Mains, Pump Stations, and Associated Facilities",Sewer Capital Program,Citywide,9/30/23,151146514,134662368,16484146,6200000,8200000,8200000,173746514,2020,2022
