cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2022,2023,2024
2022,Stormwater Drainage Management,85,Other GO CIP - Non-Debt,Meadowknoll 8911 - W765,W765.1,,,0,26400,0,0,0
2022,Erosion Control,85,2017 Bonds,Meandering Way 16209 - VD81,VD81.1,2022,2022,4000,65848,61848,0,0
2022,Stormwater Drainage Management,86,2017 Bonds,Meandering Way 16209 - VD81,VD81.2,2022,2022,8152,5168,(2984),0,0
2022,Stormwater Drainage Management,86,Other GO CIP - Non-Debt,Meandering Way 17490 Site A (1901) - W626,W626.1,,,1442984,1442984,0,0,0
2022,Stormwater Drainage Management,86,Other GO CIP - Non-Debt,Medical District Drive Drainage Relief System Phase II - W863,W863.1,,,0,1554000,0,0,0
2022,Stormwater Drainage Management,86,Other GO CIP - Non-Debt,Melody Lane 6262 Site 1&2 - W766,W766.1,2023,2023,0,1689000,0,"253,350",0
2022,Stormwater Drainage Management,86,Other GO CIP - Non-Debt,"Mercer Place, 9056 - W790",W790.1,2022,2023,0,160000,24000,"136,000",0
2022,Flood Management,86,2006 Bonds,Mill Creek Drainage Relief System - Phase I - T525,T525.1,2022,2022,151744,153470,1726,0,0
2022,Stormwater Drainage Management,86,2006 Bonds,Mill Creek Drainage Relief System - Phase I - T525,T525.2,2022,2022,48897290,82840376,33943087,0,0
2022,Stormwater Drainage Management,86,Other GO CIP - Non-Debt,Mill Creek Drainage Relief System - Phase I - T525,T525.3,2022,2022,0,4700000,4700000,0,0
2022,Flood Management,86,2012 Bonds,"Mill Creek, Peaks Branch and State Thomas - S769",S769.1,2022,2022,204573549,218600000,14026451,0,0
2022,Stormwater Drainage Management,86,2017 Bonds,Milverton @ Palisade - VD73,VD73.1,2022,2023,91760,870000,58240,"720,000",0
2022,Stormwater Drainage Management,86,Other GO CIP - Non-Debt,Monte Carlo 1600 and 3400 block - W274,W274.1,2022,2022,70325,200000,129675,0,0
2022,Erosion Control,86,2017 Bonds,Morning Dew Circle 3844 (RL Area 39) - VD55,VD55.1,2022,2022,4000,189141,185141,0,0
2022,Stormwater Drainage Management,87,2017 Bonds,Morning Dew Circle 3844 (RL Area 39) - VD55,VD55.2,2022,2022,17800,21800,4000,0,0
2022,Erosion Control,87,2017 Bonds,"Munger, 1300, 1301 - VD40",VD40.1,2022,2022,13713,82333,68620,0,0
2022,Stormwater Drainage Management,87,Other GO CIP - Non-Debt,N. Winnetka Ave. @ McBroom Street Drainage Relief - W767,W767.1,,,0,34500,0,0,0
2022,Stormwater Drainage Management,87,2017 Bonds,Nandina - Pine Trail Area - VD63,VD63.1,2022,2022,103707,107207,3500,0,0
2022,Stormwater Drainage Management,87,2017 Bonds,Nandina - Pine Trail Area - VD63,VD63.2,2022,2022,89310,806293,716983,0,0
2022,Erosion Control,87,2017 Bonds,"Nedra Way, 15821, 15827 - VD25",VD25.1,,,335002,335002,0,0,0
2022,Stormwater Drainage Management,87,Other GO CIP - Non-Debt,Northclif Drive 9804 - W768,W768.1,2024,2024,0,490000,0,0,"73,500"
2022,Stormwater Drainage Management,87,Other GO CIP - Non-Debt,Northwest Highway @ Tulane - W769,W769.1,,,0,9775000,0,0,0
2022,Erosion Control,87,2017 Bonds,Oates Drive 1407 - VD19,VD19.1,,,439960,439960,0,0,0
2022,Stormwater Drainage Management,87,Other GO CIP - Non-Debt,Ohio W. 412 416 - W236,W236.1,2022,2022,1000,23375,22375,0,0
2022,Stormwater Drainage Management,87,Other GO CIP - Non-Debt,"Pandora Circle, 13344 - W419",W419.1,2022,2023,0,320000,48000,"272,000",0
2022,Erosion Control,87,2017 Bonds,Parkdale Bridge - White Rock Creek Tributary - VD08,VD08.1,2023,2023,0,97000,0,"97,000",0
2022,Stormwater Drainage Management,87,Other GO CIP - Non-Debt,Parkhurst - Brookhurst (Lake Highlands Baptist) Relief System - W867,W867.1,,,0,378000,0,0,0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Parrish Branch Culvert @ Wheatland Rd. - W237,W237.1,2022,2023,114036,562536,(68036),"516,536",0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,"Paul Quinn College, 3837 Simpson Stewar - W238",W238.1,2022,2022,57634,368250,310616,0,0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Peaks Branch Upper Basin Relief System (RL Area 13) - W868,W868.1,,,0,21500000,0,0,0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Pensive Drive Channel/ Walnut Hill Relief System - W212,W212.1,2022,2022,1116051,11025000,9908949,0,0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Plano Pkwy. 8800 - W770,W770.1,,,0,103500,0,0,0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Pleasant Branch - Tonawanda to Bruton - W261,W261.1,,,472458,472458,0,0,0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Pleasant Branch Tonawanda to Bruton - W279,W279.1,2022,2022,0,4686151,4686151,0,0
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Plymouth Road Drainage Relief (Avon to Bahama) - W869,W869.1,2024,2024,0,400000,0,0,"48,000"
2022,Stormwater Drainage Management,88,Other GO CIP - Non-Debt,Polk Street 3425 (RL Area 38) - W272,W272.1,2022,2022,0,1100000,440000,0,0
2022,Flood Management,88,2017 Bonds,Prairie Creek Channel & Bridge Improvement @ 175 - VD70,VD70.1,2022,2023,69901,1217000,230099,"917,000",0
2022,Stormwater Drainage Management,88,2017 Bonds,Prairie Oak Drive 9321 (RL Area 33) - VD66,VD66.1,2022,2023,70737,425000,54263,"300,000",0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,Pratt St @ Mayrant Dr. Erosion Control - W870,W870.1,2024,2024,0,350000,0,0,"42,000"
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,"Preston Bend Drive, 17110 - W420",W420.1,2022,2023,0,640000,76800,"563,200",0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,Preston Creek Place 6166 - W771,W771.1,,,0,22500,0,0,0
2022,Flood Management,89,2017 Bonds,"Preston Hollow Channel, Phases 1& 2, Desco - VD51",VD51.1,2022,2023,208076,1854000,36924,"1,609,000",0
2022,Flood Management,89,2017 Bonds,Pruitt Branch Tributary Culvert Improvements @ Kingsfield - VD64,VD64.1,2022,2022,66410,307975,241565,0,0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,Pyka 3918 - W239,W239.1,2022,2022,40077,519617,479540,0,0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,"Ravinia South,123 - W773",W773.1,,,0,250000,0,0,0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,Rawlings-Douglas to Knight Drainage Relief - W197,W197.1,2022,2022,1077102,1820318,743216,0,0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,Red Bird Branch Culvert @ Red Bird Lane - W421,W421.1,2022,2023,0,2700000,270000,"2,430,000",0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,Rembrandt Terrace 18731 - W240,W240.1,,,203079,203079,0,0,0
2022,Stormwater Drainage Management,89,Other GO CIP - Non-Debt,Repetitive Loss Properties - W872,W872.1,2023,2024,0,5677397,0,"750,000","1,827,397"
2022,Storm Drainage Relief System,89,2017 Bonds,Rexford Dr @ Shorecrest Dr - VD53,VD53.1,2022,2022,20477,149523,129046,0,0
2022,Stormwater Drainage Management,90,Other GO CIP - Non-Debt,Richwood - W241,W241.1,2022,2022,1323370,1911306,587936,0,0
2022,Erosion Control,90,2017 Bonds,"Riverhill Drive, 17418 - VD22",VD22.1,2022,2022,228150,228195,45,0,0
2022,Stormwater Drainage Management,90,Other GO CIP - Non-Debt,Roof & HVAC Replacements - W873,W873.1,2023,2024,0,2100000,0,"250,000","500,000"
2022,Stormwater Drainage Management,90,2017 Bonds,"Royal Lane, 3162 (RL Area 7) - VD52",VD52.1,2022,2023,45466,220000,52534,"122,000",0
2022,Stormwater Drainage Management,90,2017 Bonds,"Royal Lane, 7012 - VD50",VD50.1,2022,2023,114269,1050000,30731,"905,000",0
2022,Stormwater Drainage Management,90,2006 Bonds,Rush Creek - Relief/Diversion System - T533,T533.1,2022,2022,495018,495017,(1),0,0
2022,Stormwater Drainage Management,90,Other GO CIP - Non-Debt,Sage Valley-Wisteria Area - W776,W776.1,,,0,26472,0,0,0
2022,Stormwater Drainage Management,90,Other GO CIP - Non-Debt,San Gabriel Drive 4300 Blk - W622,W622.2,2023,2023,0,4245000,0,"1,086,750",0
2022,Stormwater Drainage Management,90,Other GO CIP - Non-Debt,Sanford Ave Relief System - W199,W199.1,2022,2022,408860,323760,(85100),0,0
2022,Erosion Control,90,2017 Bonds,"Shady Hollow Ct, 3300 Block & Boulder Drive - VD16",VD16.1,,,214337,214337,0,0,0
2022,Stormwater Drainage Management,90,Other GO CIP - Non-Debt,"Sinclair, 10514 - W423",W423.1,2022,2023,0,160000,24000,"136,000",0
2022,Stormwater Drainage Management,90,Other GO CIP - Non-Debt,Sonnet Drive Drainage Relief System - W877,W877.1,2023,2023,0,3100000,0,"372,000",0
2022,Flood Management,90,2017 Bonds,Sorcey Road @ White Ash - VD41,VD41.1,2022,2022,34975,246767,211792,0,0
2022,Stormwater Drainage Management,91,Other GO CIP - Non-Debt,"South Lamar Ph. 2 - Pear, Mooney, Bannock Area - W424",W424.1,2022,2024,0,4000000,400000,0,"3,600,000"
2022,Erosion Control,91,2012 Bonds,Spring Grove 13316 - S751,S751.1,2022,2022,208252,208831,580,0,0
2022,Erosion Control,91,2012 Bonds,Squaw Valley 17628 - S754,S754.1,2022,2022,35417,41299,5882,0,0
2022,Stormwater Drainage Management,91,Other GO CIP - Non-Debt,Squaw Valley 17628 - S754,S754.2,,,215203,215203,0,0,0
2022,Stormwater Drainage Management,91,Other GO CIP - Non-Debt,"Squaw Valley, 17612,17614 & 17630 - W425",W425.1,2022,2023,85100,1001600,35092,"881,408",0
2022,Stormwater Drainage Management,91,2006 Bonds,State-Thomas - Antique District (Fairmou - T534,T534.1,,,28041,28041,0,0,0
2022,Stormwater Drainage Management,91,2017 Bonds,State-Thomas - Flora/Boll to Fairmont - VD45,VD45.1,2022,2022,102500,495000,392500,0,0
2022,Stormwater Drainage Management,91,2017 Bonds,State-Thomas - Hallsville/ Worthington - VD44,VD44.1,2022,2022,99588,636000,536412,0,0
2022,Stormwater Drainage Management,91,2006 Bonds,State-Thomas - McKinney Ave. - T535,T535.1,,,2787883,2787883,0,0,0
2022,Stormwater Drainage Management,91,2006 Bonds,State-Thomas @ Woodall Rodgers - T536,T536.1,,,6517202,6517202,0,0,0
2022,Erosion Control,91,2017 Bonds,Stedman Cir 17309 & 17315 - VD21,VD21.1,,,43954,43954,0,0,0
2022,Stormwater Drainage Management,91,Other GO CIP - Non-Debt,Stedman Cir 17309 & 17315 - VD21,VD21.2,,,306960,306960,0,0,0
2022,Stormwater Drainage Management,92,Other GO CIP - Non-Debt,Storm Water Operations Facility - W879,W879.1,2024,2024,0,8000000,0,0,"8,000,000"
2022,Stormwater Drainage Management,92,Other GO CIP - Non-Debt,"Summer Creek Circle 6145, 6153, 6155, 6157 - W426",W426.1,2022,2023,0,1920000,230400,"1,689,600",0
2022,Erosion Control,92,2012 Bonds,"Tamarack 1745, 1739, 1751 - S757",S757.1,2022,2022,68205,0,(68205),0,0
2022,Erosion Control,92,2017 Bonds,Teakwood Elmridge Drainage Relief - VD49,VD49.1,2022,2023,64089,617500,3411,"550,000",0
2022,Stormwater Drainage Management,92,Other GO CIP - Non-Debt,Throckmorton- Reagan-Drainage Improvements - W198,W198.1,2022,2023,530768,6553018,3273133,"2,749,117",0
2022,Stormwater Drainage Management,92,Other GO CIP - Non-Debt,Timber Trail Dr. 10245 - W243,W243.1,2022,2022,149600,43625,(105975),0,0
2022,Stormwater Drainage Management,92,Other GO CIP - Non-Debt,"Trammel Drive, 6561 - W427",W427.1,2022,2023,0,160000,24000,"136,000",0
2022,Stormwater Drainage Management,92,2017 Bonds,"Tree Shadow Trail, 5910 - VD79",VD79.1,2022,2022,5000,813217,808217,0,0
2022,Stormwater Drainage Management,92,Other GO CIP - Non-Debt,Trinity River - Lower East @ Bellevue Pressure Sewer - W880,W880.1,,,0,192000,0,0,0
2022,Stormwater Drainage Management,92,Other GO CIP - Non-Debt,Trinity River - Lower East @ RR / Courts Building - W882,W882.1,,,0,192000,0,0,0
2022,Stormwater Drainage Management,93,Other GO CIP - Non-Debt,Trinity River - Lower West @ Margaret Hunt Hill / Ron Kirk Pedestrian Bridge - W881,W881.1,,,0,300000,0,0,0
2022,Erosion Control,93,2017 Bonds,Turnpike Distribution IV IH30- Commerce - VD36,VD36.1,2022,2022,36607,224000,187393,0,0
2022,Flood Management,93,2017 Bonds,Turtle Creek - Trib 1 Culvert - VD46,VD46.1,2022,2022,0,250000,250000,0,0
2022,Stormwater Drainage Management,93,Other GO CIP - Non-Debt,Turtle Creek @ Bowen Area - Storm Drainage Relief - W428,W428.1,2022,2024,0,320000,48000,0,"272,000"
2022,Erosion Control,93,1995 Bonds,Twin Creek 9726 - S760,S760.1,,,1054,1054,0,0,0
2022,Stormwater Drainage Management,93,Other GO CIP - Non-Debt,"Twin Lakes, Dredging - W429",W429.1,2022,2022,81603,619603,538000,0,0
2022,Stormwater Drainage Management,93,Other GO CIP - Non-Debt,Tyler (S) - Berkley - W884,W884.1,,,0,490500,0,0,0
2022,Stormwater Drainage Management,93,Other GO CIP - Non-Debt,University Hills (Houston School St) Bridge@ Ricketts Branch - W783,W783.1,2023,2023,0,1000000,0,"150,000",0
2022,Trinity River Corridor Projects,93,1998 Bonds,USACE Partnership Funds - W397,W397.1,2022,2022,18713304,18713304,(0),0,0
2022,Trinity River Corridor Projects,93,2006 Bonds,USACE Partnership Funds - W397,W397.2,2022,2022,2026336,2029336,3000,0,0
2022,Stormwater Drainage Management,93,Other GO CIP - Non-Debt,Van Buren (N)- Cedar Hill Area - W784,W784.1,,,0,180000,0,0,0
2022,Stormwater Drainage Management,94,2017 Bonds,"Versailles, 3500 - VD83",VD83.1,2022,2022,6000,183209,177209,0,0
2022,Flood Management,94,2017 Bonds,"Vinemont Channel, Drainage Diversion - VD29",VD29.1,2022,2023,585288,7486566,943283,"5,957,995",0
2022,Stormwater Drainage Management,94,Other GO CIP - Non-Debt,Vinewood Drive 8725 - W244,W244.1,,,249014,249014,0,0,0
2022,Stormwater Drainage Management,94,Other GO CIP - Non-Debt,Welch 11811 - W785,W785.1,,,0,22500,0,0,0
2022,Stormwater Drainage Management,94,2006 Bonds,West Dallas - Eagle Ford Sump Basin - T541,T541.1,2022,2022,334072,421950,87878,0,0
2022,Stormwater Drainage Management,94,Other GO CIP - Non-Debt,West Fork of Joes Creek Channel Repair-Brockbank Dr @ Channel Dr. - W786,W786.1,,,0,150000,0,0,0
2022,Stormwater Drainage Management,94,Other GO CIP - Non-Debt,White Rock Creek Drainage Study update of 1989 FPMS Study - W269,W269.1,2022,2022,0,275000,275000,0,0
2022,Erosion Control,94,2012 Bonds,Whitehurst 9727 (Jackson Branch - E Branch) - S762,S762.1,2022,2022,380830,3000,(377830),0,0
2022,Stormwater Drainage Management,94,Other GO CIP - Non-Debt,Williamson Branch FPMS Alt 2 - W278,W278.1,2023,2023,0,13700000,0,"2,055,000",0
2022,Stormwater Drainage Management,94,Other GO CIP - Non-Debt,Winslow-Henderson- Beeman Area Relief - W888,W888.1,,,0,3703080,0,0,0
2022,Stormwater Drainage Management,95,Other GO CIP - Non-Debt,"Woodlark Trail, 306 - W788",W788.1,,,0,51000,0,0,0
2022,Stormwater Drainage Management,95,Other GO CIP - Non-Debt,Woody Branch @ S Polk St - W430,W430.1,2023,2024,0,6595000,0,"659,500","5,935,500"
2022,Stormwater Drainage Management,95,Other GO CIP - Non-Debt,Woody Branch Floodplain Management Study - W271,W271.1,2023,2023,0,200000,0,"200,000",0
2022,Stormwater Drainage Management,95,Other GO CIP - Non-Debt,Yosemite 6664 - W789,W789.1,,,0,42000,0,0,0
2022,Park Land Acquisition,102,Other GO CIP - Non-Debt,5580 Peterson - W690,W690.1,2022,2024,195108,1643454,(107108),"777,727","777,727"
2022,"Code Compliance, Safety and Security",102,2017 Bonds,ADA/Code Allowance - VB14,VB14.1,2022,2022,138000,275000,137000,0,0
2022,"Code Compliance, Safety and Security",102,2017 Bonds,Anderson Bonner - Creek Bank Stabilization - VK45,VK45.1,2022,2023,91072,500000,(21072),"430,000",0
2022,"Code Compliance, Safety and Security",102,2017 Bonds,Anderson Bonner - Playground - New - VK46,VK46.1,2022,2023,24415,219550,5135,"190,000",0
2022,"Code Compliance, Safety and Security",102,2017 Bonds,Anderson Bonner - Renovate Soccer Field #3 with Lights and Bleachers - VK47,VK47.1,2022,2023,70129,498950,(1179),"430,000",0
2022,Aquatic Facilities,102,2017 Bonds,Bachman Lake Park - Regional Family Aquatic Center - Phase 1 - VB83,VB83.1,2022,2022,3894871,4035545,140674,0,0
2022,Site Development,102,2017 Bonds,Bachman Lake Skatepark - VB11,VB11.1,2022,2022,356372,3985900,3629528,0,0
2022,Aquatic Facilities,103,2017 Bonds,Bachman Regional Family Aquatic Center - Phase 1 (with CD 6) - VB48,VB48.1,2022,2022,2869941,2915600,45659,0,0
2022,"Code Compliance, Safety and Security",103,2017 Bonds,"Barry Barker Park - pavilion, park furnishings, ADA drinking fountain - VK71",VK71.1,2022,2023,0,648467,59013,"589,454",0
2022,"Code Compliance, Safety and Security",103,2017 Bonds,Bentwood Park - tennis - add player benches; park furnishings - VK64,VK64.1,2022,2022,42758,49250,6493,0,0
2022,Neighborhood Park Facilities,103,2017 Bonds,"Bisbee Park - Parking lot, clearing/grubbing, and signage - VB68",VB68.1,2022,2022,30571,147750,117179,0,0
2022,Neighborhood Park Facilities,103,2017 Bonds,Bishop Flores Park - Connecting walkway to neighborhood - VB86,VB86.1,2022,2023,0,772750,297750,"475,000",0
2022,Erosion Control,103,2017 Bonds,Bitter Creek Park - Creek bank stabilization - VB67,VB67.1,2022,2023,0,273000,73000,"200,000",0
2022,Playground Improvement,103,2017 Bonds,Bonnie View Park - Playground expansion - VB55,VB55.1,2022,2022,6682,6582,(100),0,0
2022,Erosion Control,103,2017 Bonds,Brownwood - Erosion Control - VB73,VB73.1,2022,2022,460178,400000,(60178),0,0
2022,Community Parks,103,2017 Bonds,Brownwood Park - Soccer Field - VB74,VB74.1,2022,2022,44726,197000,152274,0,0
2022,Site Development,103,2017 Bonds,Cadillac Heights Park - VK94,VK94.1,2022,2022,290752,1209670,918918,0,0
2022,"Code Compliance, Safety and Security",104,2017 Bonds,Campbell Green Park - Site Improvements - VK61,VK61.1,2022,2023,437288,931113,(1912),"495,737",0
2022,"Code Compliance, Safety and Security",104,2017 Bonds,Casa Linda Park - Basketball - VK18,VK18.1,2022,2022,10680,34475,23795,0,0
2022,"Code Compliance, Safety and Security",104,2017 Bonds,Casa Linda Park Picnic Pavilion - VK17,VK17.1,2022,2022,3396,418625,415229,0,0
2022,"Code Compliance, Safety and Security",104,2017 Bonds,Casa view Park - Walking Trail - VK19,VK19.1,2022,2022,16597,399550,382953,0,0
2022,"Code Compliance, Safety and Security",104,2017 Bonds,Centennial Building - VC08,VC08.1,2022,2023,518329,4400000,231671,"3,650,000",0
2022,Playground Improvement,104,2017 Bonds,Central Square - playground replacement - VK90,VK90.1,2022,2022,105291,220000,114709,0,0
2022,Park Land Acquisition,104,2006 Bonds,Chalk Hill Trail land acq - T038,T038.1,2022,2022,1810546,2797977,987430,0,0
2022,Community Parks,104,2017 Bonds,Cherry Wood Park - VK96,VK96.1,2022,2022,16500,150000,133500,0,0
2022,"Code Compliance, Safety and Security",104,2017 Bonds,"Churchill Recreation Center - Major Maintenance, HVAC - VK48",VK48.1,2022,2022,147595,250000,102405,0,0
2022,Hike and Bike Trails,104,2017 Bonds,Circuit Trail - The LOOP (Match) - VB05,VB05.1,2022,2023,6035115,19854125,13269010,"550,000",0
2022,Major Maintenance,104,Other GO CIP - Non-Debt,City Facilities - Fair Park and Other Park Facility Repairs - W020,W020.1,2022,2022,675855,1000000,324145,0,0
2022,"Code Compliance, Safety and Security",105,2006 Bonds,Citywide Security Lighting - T044,T044.1,2022,2022,372039,400000,27961,0,0
2022,"Code Compliance, Safety and Security",105,2017 Bonds,Coliseum - VC06,VC06.1,2022,2022,8128081,9425516,1297435,0,0
2022,Aquatic Facilities,105,2006 Bonds,Community Pool Conversion Projects - W645,W645.1,2022,2022,0,1500000,1500000,0,0
2022,Hike and Bike Trails,105,2017 Bonds,Coombs Creek Trail - from Hampton/ Davis to Moss Park - VB36,VB36.1,2022,2022,471720,1955331,1483610,0,0
2022,"Code Compliance, Safety and Security",105,2017 Bonds,Cottonwood Park - Playground - Add Equipment - VK49,VK49.1,2023,2023,0,100000,0,"100,000",0
2022,Playground Improvement,105,2017 Bonds,Craddock Park - playground expansion - VK87,VK87.1,2022,2022,138414,197000,58586,0,0
2022,Studies and Master Plans,105,2006 Bonds,Crawford Memorial master plan and design - T055,T055.1,2022,2022,765208,1265494,500286,0,0
2022,Site Development,105,2017 Bonds,Crawford Memorial Park - Phase 1 - VB15,VB15.1,2022,2023,58041,7698949,4411986,"3,228,922",0
2022,Community Parks,105,2017 Bonds,Crockett Park- Site Improvements - W376,W376.1,2022,2022,0,100000,100000,0,0
2022,Dallas Arboretum,105,2017 Bonds,Dallas Arboretum (Match) - VB09,VB09.1,2022,2022,859949,985000,125051,0,0
2022,Major Park Facilities,105,2017 Bonds,Dallas Water Gardens (Match) - VB31,VB31.1,2022,2023,29436,7499550,7207441,"262,673",0
