cip_year,project_type,source_page,department,project_name,council_district,start_year,end_year,previous_appropriations,project_total,year_2019,year_2020,year_2021,year_2022,year_2023
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Claybrook Dr from Cliffrose Ln to Walnut Hill Ln,10,2021,2021,0,165189,0,0,165189,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Clearbrook Ln from Duxbury Dr to Cheswick St,9,2019,2019,0,238316,238316,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Clearsprings Rd from Sapling Way to Waterfall Way,11,2020,2020,0,163851,0,163851,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Clearsprings Rd from Waterfall Way to Maham Rd,11,2020,2020,0,171603,0,171603,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Clearwater Dr from Angleton Pl to Westfield Dr,10,2019,2019,0,156064,156064,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Clearwater Dr from Westfield Dr to Stults Rd,10,2019,2019,0,207480,207480,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Clearwater Dr from Woodbrook Dr to Angleton Pl,10,2019,2019,0,101013,101013,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Cliff Creek Crossing Dr from Kirnwood Dr to Marvin D Love Serv E,8,2019,2019,0,443979,443979,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Club Glen Dr from Whitehurst Dr to Arbor Trail Dr,10,2019,2019,0,155551,155551,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Club Manor Dr from S Hampton Rd to Club Wood Dr,3,,,346328,346328,0,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Club Terrace Dr S Hampton Rd to Club Wood Dr,3,,,360039,360039,0,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Cochran Chapel Cir from Midway Rd to Cochran Chapel Cir,13,,,140000,140000,0,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Cockrell Hill from Bronze Way to Bass Way,3,2020,2020,0,427893,0,427893,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Cole St from N Riverfront Blvd to Slocum St,6,2019,2019,0,245794,245794,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Coleridge St from Easton Dd to Sasanqua Ln,9,2022,2022,0,30664,0,0,0,30664,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Commerce St from East Side Ave to Benson St,2,2020,2020,0,68874,0,68874,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Concho St from McCommas Blvd to Martel Ave,14,2019,2019,0,104546,104546,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Concho St from Monticello Ave to Mercedes Ave,14,2021,2021,0,58790,0,0,58790,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Congress Ave from Reagan St to Throckmorton St,2,,,71344,71344,0,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Corinth St from S Hardwood St to S Cesar Chavez Blvd,2,2019,2019,0,89647,89647,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Cortez Dr from Larga Dr to El Centro Dr,2,2019,2019,0,158891,158891,0,0,0,0
2018,Churchill Way From Whitley To Preston / S479 / 4U22 / 11,162,Public Works,Cortez Dr from Mixon Dr to Lenel Pl,2,2019,2019,0,187887,187887,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Dr,10,2021,2021,0,150321,0,0,150321,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Cotillion Dr from Ferguson Rd to Puerto Rico Dr,9,2021,2021,0,99642,0,0,99642,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Covey Ct from Quail Run to End of Pavement,10,,,100000,100000,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Cragmont Ave from Abbott Ave to Glenwood Ave,14,2019,2019,80452,141145,60693,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Creek Cove Dr from Great Trinity Forest Way to Ezekial Ave,8,2020,2020,0,197602,0,197602,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Creel Creek Cir from Creel Creek to End of Pavement,9,2020,2020,0,60745,0,60745,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Creel Creek Dr from Creel Creek Cir to Springwater Dr,9,2020,2020,0,49152,0,49152,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Creel Creek Dr from Mercer Dr to Creel Creek Cir,9,2020,2020,0,161313,0,161313,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Cricket Dr from S Trego St to S Pleasant Woods Dr,5,,,175479,175479,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Cromwell Dr from Whirlaway Rd to Flaxley Dr,13,2021,2021,0,364609,0,0,364609,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Crossman Ave From Pueblo St To Nomas St,6,,,57590,57590,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Cypress Hills Dr. from Black Berry Ln to La Cosa Dr.,11,,,66371,66371,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Cypress Hills Dr from Fox Trl to Black Berry Ln,11,2019,2019,0,201170,201170,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Dale Glade Dr from E Shore Dr to N St Augustine Dr,5,2019,2019,0,233240,233240,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Danville Dr from Holcomb Rd to Oak Hill Cir,5,,,157094,157094,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Dart Ave from Woodmont Dr to Bissonet Ave,8,2019,2019,0,179698,179698,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Dawn Dr from Gus Thomasson Rd to Thale Dr,9,2020,2020,0,174827,0,174827,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Daytonia Ave from Sanford Ave to Tavaros Ave,9,2019,2019,0,113842,113842,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Debbe Dr from Briarnoll Dr to Carrollwood Dr,12,,,144746,144746,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Debbe Dr from Judi St to Meandering Way,12,,,137646,137646,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Debbe Dr from Meandering Way to Briarnoll Dr,12,,,143889,143889,0,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Deepwood St from Carter Rd to Western Hills Dr,8,2020,2020,0,250973,0,250973,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Deermont Trl from Brentridge Dr to Whispering Hills Dr,10,2019,2019,0,146735,146735,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Delano Pl from N Haskell Ave to N Peak St,2,2020,2020,0,119741,0,119741,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Desdemona Dr from Barnes Bridge Rd to Housley Dr,9,2021,2021,0,103517,0,0,103517,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Diceman Dr from Sanford Ave to Tavaros Ave,9,2021,2021,0,117375,0,0,117375,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Dixie Ln from Ash Creek Dr to Mariposa Dr,9,2022,2022,0,182750,0,0,0,182750,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Dolores way from McKissick Ln to Indian Ridge Trl,8,2019,2019,0,132741,132741,0,0,0,0
2018,Cosgrove Dr from Merriman Pkwy to Tabor,163,Public Works,Dorrington Dr from Ferguson Rd to Telegraph Ave,7,2019,2019,0,319573,319573,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Ave,14,2021,2021,0,70555,0,0,70555,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Douglas Ave from Luther Ln to W Northwest Hwy,13,2019,2019,0,267403,267403,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Douglas Ave from Newton Ave to Wycliff Ave,14,2021,2021,0,57727,0,0,57727,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Douglas Ave from Wycliff Ave to Herschel Ave,14,2021,2021,0,70144,0,0,70144,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Dove Brook Cir from Stone Canyon Rd to End of Pavement,11,2020,2020,0,87911,0,87911,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Dove Meadow Dr from Whitehurst Dr to Middle Glen Dr,10,2019,2019,0,192732,192732,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E 7Th St From N Beckley Ave To N Crawford St,1,,,58859,58859,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E Colorado Blvd from Zang to N Marsalis Ave,1,,,585244,585244,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E Jerden Ln from Rockwood St to Cumberland St,4,,,55052,55052,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E Kiest Blvd from Kellogg Ave to Bonnie View Rd,4,2019,2019,2051544,2056915,5371,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E Mockingbird Ln from Hillside Dr to Yosemite Ln,9,,,217119,217119,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E Mockingbird Ln from Yosemite Ln to Williamson Rd,9,2019,2019,0,431494,431494,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E Oakenwald St to Plowman Ave to N Zang Blvd,1,2019,2019,0,135862,135862,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,E Pentagon Pkwy from Veterans Dr to End of Pavement,8,,,379358,379358,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,East Side Ave from S Haskell Ave to S Peak St,2,2020,2020,0,140699,0,140699,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Easton Rd from Garland Rd to San Felipe Dr,9,2020,2020,0,191394,0,191394,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Easton Rd from Hermosa Dr to Gus Thomasson Rd,9,2020,2020,0,107565,0,107565,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Easton Rd from Losa Dr to Hermosa Dr,9,2020,2020,0,203851,0,203851,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Easton Rd from San Felipe Dr to Losa Dr,9,2020,2020,0,137200,0,137200,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Echo Valley Dr from Loma Vista Dr to Raeford Dr,10,2019,2019,0,50833,50833,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Echo Valley Dr from Raeford Dr to Whitehurst Dr,10,,,168893,168893,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Edgedale Dr From Silverdale Dr To Racine Dr,8,,,53542,53542,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Edison St from Slocum St to Hi Line Dr,6,2019,2019,0,208853,208853,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Edwards Cir from S Polk St to Savoy St,4,,,158603,158603,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Egyptian Dr from McKissick Ln to Indian Ridge Trl,8,2019,2019,0,114528,114528,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Elderleaf Dr from End of Pavement to Elder Oaks Ln,3,,,257717,257717,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Elderoaks from W. Camp Wisdom Rd to S. Hampton Rd,3,2019,2019,108474,307225,198751,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Elderoaks Pl from End of Pavement to Elderoaks Lane,3,,,218392,218392,0,0,0,0,0
2018,Douglas Ave from Herschel Ave to Prescott,164,Public Works,Eldorado Ave from Elsbeth Ave to N Beckley Ave,1,,,171500,171500,0,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Jr Blvd,7,2019,2019,0,122005,122005,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Ella Ave from Ezekial Ave to Alcorn Ave,8,,,331407,331407,0,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Elsie Faye Heggins St from S Central Expy to S Malcolm X Blvd.,7,,,2114561,2114561,0,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Elsie Faye Heggins St from S Malcolm X Blvd to Meadow St,7,,,725794,725794,0,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Emmett St from S Westmoreland Rd to S Ravinia Rd,1,2019,2019,0,288529,288529,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Enchanted Ln from Breakwood Dr to Urban Crest Rd,7,2020,2020,0,326149,0,326149,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Enderly Pl from Banting Way to Samuell Blvd,7,2021,2021,0,108765,0,0,108765,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Engle Ave from S Waverly Dr to Clearview Cir,4,,,84275,84275,0,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Esmalda Dr from Toronto St to Nomas St,6,2019,2019,0,120599,120599,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Estacado Dr from Coldwater Cir to Ash Creek Dr,9,2021,2021,0,209607,0,0,209607,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Exeter Ave from Sunnyvale St to Tacoma St,4,2019,2019,0,190537,190537,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fabrication St from Topeka Ave to Sylvan Ave,6,2019,2019,0,51313,51313,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Faircrest Dr from A11639 to Ferndale Rd,10,2021,2021,0,118232,0,0,118232,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fairhaven Ln from McCutcheon Ln to Blanton St,5,2019,2019,0,480577,480577,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fairmount St from Shelby Ave to Reagan St,2,,,70555,70555,0,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fallon Pl from Hazelhurst Ln to Hazelhurst Ln,7,2021,2021,0,193726,0,0,193726,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Falls Dr from S Cockrell Hill Rd to Andrews St,1,2019,2019,0,169259,169259,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fenchurch Rd from Buxhill Dr to Lanshire Dr,10,2019,2019,0,118061,118061,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fenchurch Rd from Fitzroy Dr to Shadydale Ln,10,2019,2019,0,52205,52205,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fenchurch Rd from Shadydale Ln to Buxhill Dr,10,2019,2019,0,58962,58962,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fernald Ave from Dixfield Dr to Lochwood Blvd,9,2021,2021,0,350032,0,0,350032,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fernald Ave from Yeager Dr to Holt Dr,9,2021,2021,0,209093,0,0,209093,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Ferndale Ave from S Edgefield Ave to S Clinton Ave,1,2019,2019,0,149205,149205,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Ferris Branch Blvd from Whitehurst Dr to W Ferris Branch Blvd,10,2019,2019,0,175582,175582,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Ferris Creek Ln from Chimney Hill Ln to End of Pavement,10,2019,2019,0,145809,145809,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Firebird Dr from Postglen Dr to Troyglen Dr,8,2019,2019,0,145604,145604,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Fitzroy Dr from Audelia Rd to Fenchurch Rd,10,2019,2019,0,98510,98510,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Flanary Ln from Garlinghouse Ln to Amador Ave,12,2019,2019,0,163165,163165,0,0,0,0
2018,Elihu St from End of Pavement to JB Jackson,165,Public Works,Forest Ct from End of Pavement to Forest Ln,11,2020,2020,0,121868,0,121868,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Resurfacing Project,14,,,1100000,1100000,0,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Forest Ln from Grissom Ln to Josey Ln,6,2019,2019,0,654856,654856,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Fort Worth Ave from Bahama Dr to W Colorado Blvd,1,2020,2020,0,844638,0,844638,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Frankford Rd from Hillcrest Rd to Coit Rd,12,2021,2021,0,2212007,0,0,2212007,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Frankford Rd from Preston Rd to Hillcrest Rd,12,2021,2021,0,1754016,0,0,1754016,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,French Settlement Rd from La Reunion Pkwy to Norwich St,6,2019,2019,0,512408,512408,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Galena St from Norwood Dr to Fenwick Dr,9,2021,2021,0,177331,0,0,177331,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gardenia Pl from Gardenia Dr to Gardenia Dr,9,2021,2021,0,59442,0,0,59442,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gaston Pkwy from Old Gate Ln to Knob Oak Dr,9,2022,2022,0,121456,0,0,0,121456,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gatewood Pl from End of Pavement to Jupiter Rd,9,2022,2022,0,168173,0,0,0,168173,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gilbert Ave from Knight St to Douglas Ave,14,2021,2021,0,88082,0,0,88082,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gladeside Ct from Gladeside Ct to Preston Trail Dr,11,2020,2020,0,109932,0,109932,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Glen Springs Cir from End of Pavement to Glen Springs Dr,10,,,55840,55840,0,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Glen Springs Dr from Glen Springs Cir to Whitehurst Dr,10,,,71310,71310,0,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Glen Springs Dr from Robin Meadow Dr to Glen Springs Cir,10,,,82251,82251,0,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Golden Hills Dr from Bellcrest Dr to Bishop College Dr,8,2019,2019,0,226826,226826,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gooding Dr from Killion Dr to Merrell Rd,13,2021,2021,0,261332,0,0,261332,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gould St from McKee St to Beaumont St,2,2020,2020,0,64897,0,64897,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Grandview Ave from Lindsley Ave to Santa Fe Ave,2,,,234135,234135,0,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Green Oaks Cir from Greenville Ave to End of Pavement,10,2019,2019,0,163268,163268,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Greenhaven Dr from Antoinette St to CF Hawn Serv S,8,,,220240,220240,0,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Greenspan Ave from W Millet Dr to W Camp Wisdom Rd,3,2019,2019,3000,722898,719898,0,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Greentree Ln from Greenbrook Ln to W Circle Dr,9,2022,2022,0,212660,0,0,0,212660,0
2018,Forest Lane From Cromwell To March,166,Public Works,Greenwich Ln from Hampstead Ln to Forest Ln,11,2020,2020,0,162136,0,162136,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Grissom Ln from Royal Ln to Nova Dr,6,2021,2021,0,896633,0,0,896633,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gross Rd from N Buckner Blvd to Peavy Rd,7,2021,2021,0,330275,0,0,330275,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Groveway Dr from Kirnwood Dr to Cleardale Dr,8,2020,2020,0,136343,0,136343,0,0,0
2018,Forest Lane From Cromwell To March,166,Public Works,Gus Thomasson Rd from Dawn Dr to Desdemona Dr,9,2020,2020,0,90552,0,90552,0,0,0
