cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021
2015,Water - Distribution Sys - Transmission,365,Public Utilities,Corrosion Control,,,Council District: Citywide; Community Plan: Citywide,498942,498943,This annual allocation provides for renovating or replacing deteriorating corrosion control and monitoring systems throughout the City.,Deteriorating corrosion control and monitoring systems are in need of rehabilitation. This annual allocation provides for an ongoing program to rehabilitate over 600 existing corrosion protection sta- tions.,0,0,0,0,0,0,0
2015,Bldg - Water - Reservoirs/Dams,366,Public Utilities,Dams and Reservoirs,2016,2018,Council District: Citywide; Community Plan: Citywide,666355,8895404,"This annual allocation provides for rehabilitating and reconstructing improvement projects at reservoirs and dams. Projects include resurfacing access roads, reconstructing berms, installing lighting around dams, and sandblasting and shotcreting all exposed surfaces of the dams.","The rehabilitation and reconstruction of access roads and the upgrading of berms, lighting, and all exposed surfaces of the dams are necessary to maintain access to and safety in the dam area. The State required improvements will also serve to satisfy a portion of the Division of Safety of Dams.",0,5500000,2363200,365849,0,0,0
2015,Water - Distribution Sys - Transmission,367,Public Utilities,Del Mar Heights East Segment,2016,2016,Council District: 1; Community Plan: Del Mar Mesa,50000,0,"This project provides for the installation of 2,800 feet of 36-inch pipe segments and 3,668 feet of parallel pipeline between Mona Lane and Lopielia Meadows Place for redundancy.",This pipeline was built in 1961 and has experienced leaks. It is in poor condition and has no corrosion protection. The original pipe was a 30-inch Steel Cylinder Rod Wrapped (SCRW) pipeline. This size is too small to meet projected demand increases in the area.,0,-50000,0,0,0,0,0
2015,Water - Distribution Sys - Distribution,368,Public Utilities,Del Mar Heights Pipeline Relocation,2018,2019,Council District: 1; Community Plan: Del Mar Mesa,4350000,7950000,"This project will provide for the relocation and upsizing of an existing 36-inch pipeline in the ultimate right-of-way for Carmel Valley Road. The existing Del Mar Heights Pipeline will no longer follow the alignment of Carmel Valley Road, once Carmel Valley Road is improved to four lanes.","Future maintenance of this facility is enhanced when it is in an accessible and convenient loca- tion such as a public street right-of-way. This project will relocate the pipeline so that it can be easily main- tained, repaired, and serviced in the future.",0,0,0,900000,2700000,0,0
2015,Bldg - Other City Facility / Structures,369,Public Utilities,EAM ERP Implementation,2016,2017,Council District: Citywide; Community Plan: Citywide,9198000,29799304,"Asset Management is a comprehensive and continuous best business practice to effectively and sustainably manage assets at a desired level of service for the lowest life cycle cost. In order to accomplish Asset Management, a software tool or Enterprise Asset Management (EAM) system is critical. An EAM system will help staff to use information on assets, such as condition, to assess and measure the lifecycle costs of the City's assets; evaluate the pros and cons of infrastructure projects; and develop optimal maintenance and capital investment strategies.","A comprehensive EAM system is required to appropriately and effectively manage the large number of assets and complex asset infrastructure for the City of San Diego. The SAP EAM project is critical for replacing existing disparate, obsolete and ineffective maintenance management systems for several City departments, including Public Utilities, Transportation & Storm Water, Environmental Services Department, Department of Information Technology (DoIT), and Public Works. Additionally, this EAM solution will serve as the foundation for other departments to implement an EAM system in the future.",0,7077531,13523773,0,0,0,0
2015,Bldg - MWWD - Laboratories,370,Public Utilities,EMTS Boat Dock and Steam Line Relocation,,,Council District: 2; Community Plan: Peninsula,2018535,2018535,"The Environmental Monitoring and Technical Services (EMTS) Laboratory Boat Dock and Steam Line Project provides for the design and construction of a boat dock located in the channel adjacent to the EMTS laboratory, as well as the installation of an esplanade and undergrounding of approximately 600 feet of an above-ground steam line situated along the frontage of the boat channel. Approximately 34 percent of all Metro Sewer Utility Fund","As part of a Public Benefit Conveyance (PBC) from the federal government, MWWD designed and constructed a 40,000 square foot ocean monitoring laboratory which is now in operation. The design of this project included a boat dock to service the laboratory. Permits obtained as part of the construction required Metro to fund a portion of a future park esplanade located adjacent to the laboratory frontage. To gain future unobstructed access to the boat dock, and to provide unobstructed access to the future esplanade, the existing steam line must be undergrounded. Public Utilities currently leases boat dock space at Driscoll's Wharf and this project would eliminate this ongoing expense.",0,0,0,0,0,0,0
2015,Wastewater - Collection Sys - Trunk Swr,371,Public Utilities,East Mission Gorge Force Main Rehab,2016,2016,Council District: 7; Community Plan: Navajo,654640,441835,This project provides for the rehabilitation of the East Mission Gorge force main due to deterio- ration of the pipeline concrete lining from sulfuric acid build-up.,This project provides for the rehabilitation of the force main in order to prevent breakage of the force main and prevent potential sewage spills.,0,-212805,0,0,0,0,0
2015,Water - Distribution Sys - Distribution,372,Public Utilities,El Monte Pipeline No 2,,,Council District: 7; Community Plan: Navajo,2748000,2748000,"This project will perform a condition assessment on the existing 63,900 foot long 48-inch to 72- inch diameter pipeline between the Lakeside Pump Station and the Alvarado Water Treatment Plant.",This project is necessary to ensure that future water demands are met in the Alvarado service area.,0,0,0,0,0,0,0
2015,Water - Distribution Sys - Distribution,373,Public Utilities,Freeway Relocation,,,Council District: Citywide; Community Plan: Citywide,3528243,3528243,This annual allocation provides funding to relocate water lines in conflict with the State Depart- ment of Transportation highway construction zones.,Waterline relocation is required by the State Department of Transportation's effort to expand the State Highway System. Relocation projects are accomplished in conjunction with highway projects sched- uled by the State Department of Transportation.,0,0,0,0,0,0,0
2015,Bldg - Water - Wells,374,Public Utilities,Groundwater Asset Development Program,2017,2020,Council District: Citywide; Community Plan: Citywide,877605,3315041,"This annual allocation provides for investigation work related to legal, technical, regulatory, and water quality issues; and for the planning, design, and construction of groundwater facilities to increase the local water supply.","The City imports 90 percent of its water from the Colorado River and the State Water Project. The City has access to several under-utilized groundwater assets that could be developed to supply new yield, seasonal storage, or carryover storage.",0,0,123367,933746,1273474,106849,0
2015,Water - Distribution Sys - Transmission,375,Public Utilities,Harbor Drive Pipelines Replacement,,,Council District: 2; Community Plan: Peninsula,10836398,10836398,This project replaces 4.4 miles of 16-inch cast iron water pipeline from the Harbor Drive Bridge to the Point Loma Reservoir.,These improvements are necessary to prevent water pipe breaks and to ensure a continuous water supply to the Peninsula community planning area.,0,0,0,0,0,0,0
2015,Wastewater - Collection Sys - Trunk Swr,376,Public Utilities,Harbor Drive Trunk Sewer Replacement,,,Council District: 8; Community Plan: Barrio Logan,12398748,12398748,This project provides for upgrading and replacing existing portions of 39-inch Harbor Drive Trunk Sewer with 48-inch pipelines.,"The existing trunk sewer has a portion constructed of techite pipeline, which has been prone to structural failure.",0,0,0,0,0,0,0
2015,Water - Distribution Sys - Distribution,377,Public Utilities,Instrumentation and Control,2016,2020,Council District: Citywide; Community Plan: Citywide,500000,3000000,This Annual Allocation provides for replacement and upgrades of the existing Supervisory Con- trol and Data Acquisition (SCADA) equipment for the water distribution system.,The existing control system is outdated and exceeded its life cycle. This replacement will improve and enhance the control system capabilities as well as update the system to the current technology.,0,500000,500000,500000,500000,500000,0
2015,Water - Distribution Sys - Transmission,378,Public Utilities,La Jolla Scenic Drive 16inch Main,2016,2017,Council District: 1; Community Plan: La Jolla,1224089,9079098,"This project provides for replacement of 6-inch, 8-inch, and 12-inch pipelines with 15,635 lin- ear feet of 16-inch pipe from the Soledad Reservoir that travels south along La Jolla Scenic Drive South; contin- ues onto La Jolla Rancho Road, La Jolla Mesa Drive, Muirlands Drive, and El Camino Del Teatro; rejoins Muirlands Drive and Nautilus Street; and terminates at Fairway Road and the Muirlands Pump Station (PS). It will connect the Muirlands PS to the south Soledad Muirlands (725 Zone) to provide backup supply to the 725 Zone, and to solve fire flow deficiency and maintain peak pressures.","The current distribution grid has insufficient capacity to meet fire flow requirements, and is a bottleneck that leads to two isolated portions of the 725 Zone. If either of the pump/reservoir tandems that feed the zone go out of service, feed from the other tandem could not effectively be moved across the zone.",0,3927505,3927504,0,0,0,0
2015,Water - Distribution Sys - Distribution,379,Public Utilities,La Jolla View Reservoir,2016,2020,Council District: 1; Community Plan: La Jolla,1395000,16300000,"This project will provide for the construction of a new 3.11 MG prestressed concrete reservoir. Also, it will install 2,800 feet of 30-inch pipeline, and demolish the old La Jolla View Reservoir and the La Jolla Exchange Place Reservoir.","This project will replace the existing La Jolla View Reservoir which will improve water quality, set new reservoir to appropriate HGL, and improve fire flow capacity in the 610 Zone.",0,150000,0,0,6755000,8000000,0
2015,Water - Distribution Sys - Transmission,380,Public Utilities,Large Diameter Water Transmission PPL,2016,2020,Council District: Citywide; Community Plan: Citywide,3468645,35808243,This annual allocation allows for the replacement of 16-inch and larger diameter water pipelines at various locations throughout the City.,This annual allocation provides for the replacement of large diameter pipelines that are in a deteriorated condition or have reached the end of their service life.,0,10404555,9267218,5366006,5370921,1930898,0
2015,Water - Distribution Sys - Transmission,381,Public Utilities,"Lindbergh Field 16"" CI Main Replacement",,,"Council District: 2, 3; Community Plan: Midway - Pacific Highway",3357779,3357779,This project replaces 1.34 miles of pipeline and relocates the 16-inch cast iron transmission main from adjacent to the departure taxiway at Lindbergh Field to the public street which is more accessible for oper- ation and maintenance.,"In case of a pipe failure requiring Water Operations to perform emergency repair, the pipeline must be relocated to a location outside the secured Airport property that is more accessible for operation and maintenance. The 12-inch and 16-inch cast iron pipe was installed in the 1940s.",0,0,0,0,0,0,0
2015,Water - Distribution Sys - Transmission,382,Public Utilities,Little McGonigle Ranch Road Pipeline,2016,2021,"Council District: 1; Community Plan: Del Mar Mesa, Pacific Highlands Ranch",854968,5257000,"This project provides for the construction of approximately 15,800 linear feet of 30-inch diame- ter water transmission pipeline in Carmel Mountain Road and Little McGonigle Ranch Road within the Del Mar Mesa and Pacific Highlands Ranch communities to provide capacity for both Del Mar Mesa and Pacific Highlands Ranch. Project was divided in 5 Phases, Phase 1 (Carmel Valley Road within SR-56/Carmel Valley Road Interchange within Right-of-Way), Phase 2 (Carmel Valley Road from SR-56/Carmel Valley Road Inter- change to Del Mar Heights Road), Phase 3 (Little McGonigle Ranch Road from interchange to Del Mar Mesa Road), Phase 4 (Little McGonigle Ranch Road from Del Mar Mesa Road to Devino Court) and Phase 5 (Carmel Mountain Road from Devino Court to Del Mar Mesa Community Boundary).",The pipeline is required to provide capacity in the water system to adequately supply the demand resulting from the build-out of the Del Mar Mesa and Pacific Highlands Ranch communities.,0,1802032,0,0,0,0,2600000
2015,Bldg - Water - Reservoirs/Dams,383,Public Utilities,Lower Otay Outlet Tower,2017,2018,Council District: Non-city; Community Plan: Non City,300000,5555384,This project provides for the upgrade/replacement of the Lower Otay Outlet Tower.,Seismic analysis concluded that the tower's concrete has an overstress in flexural tension. Both the tower and the tower foundation are in danger of failure.,0,0,3113668,2141716,0,0,0
2015,Bldg - Water - Reservoirs/Dams,384,Public Utilities,Lower Otay Reservoir Emer Outlet Improve,2016,2016,Council District: Non-city; Community Plan: Non City,2300000,2600000,This project provides for the installation of two sluice gates on the auxiliary spillway to improve drawdown capacity.,The State Department of Safety of Dams requires an emergency draw-down capability of 10 percent of reservoir capacity in 10 days. Lower Otay Reservoir (backed up by Savage Dam) requires 56 days for 10 percent drawdown in order to prevent a risk of dam failure.,0,300000,0,0,0,0,0
2015,Bldg - MWWD - Treatment Plants,385,Public Utilities,MBC Biosolids Storage Silos,,,Council District: 6; Community Plan: Non City,9047838,9047838,This project provides for two additional biosolid storage silos (numbers 9 and 10). Approxi- mately 34 percent of all Metro Sewer Utility Fund,"When a silo is out of service, silo storage capacity is frequently exceeded. In order to accom- modate such events and to restore adequate silo capacity, it is essential to build two more storage silos.",0,0,0,0,0,0,0
2015,Bldg - MWWD - Treatment Plants,386,Public Utilities,MBC Dewatering Centrifuges Replacement,,,Council District: 6; Community Plan: Non City,12122443,12122443,This project provides for the replacement of six of the eight existing dewatering centrifuges with six larger capacity units to better handle biosolids flows during maintenance of the centrifuges and its associ- ated equipment and to handle larger future biosolids flows. The existing units are also near the end of their use- ful life. Approximately 34 percent of all Metro Sewer Utility Fund,"This project will increase the production capacity of the dewatering centrifuges to accommo- date plant shutdowns for maintenance and construction, to accommodate future flows, and to address diverse types of constraining operational factors that limit current capacity. To achieve the required capacity, the exist- ing dewatering centrifuge units must be replaced with larger units.",0,0,0,0,0,0,0
2015,Bldg - MWWD - Treatment Plants,387,Public Utilities,MBC Odor Control Facility Upgrades,2016,2016,Council District: 6; Community Plan: Non City,6200000,6615612,This project provides for upgrading the odor control system fans and ducting to reduce system headlosses and improve overall foul air collection efficiency at the various process areas. Access platforms will also be installed at monitoring instruments locations. Approximately 34 percent of all Metro Sewer Utility Fund,"Several areas at the Metro Biosolids Center (MBC) have been identified to cause significant odor problems due to foul air collection deficiencies because of insufficient fan capacity and high headlosses, including poorly located foul air collection registers. Installing access platforms at the monitoring instruments and air volume control dampers will provide safe and timely access for operation and maintenance needs.",0,415612,0,0,0,0,0
2015,Bldg - Other City Facility / Structures,388,Public Utilities,MOC Complex Solar Project,,,Council District: 6; Community Plan: Kearny Mesa,2675000,2675000,"This project includes the design, installation, and interconnection of 500 kilowatts (kw) worth of solar photovoltaics at various locations throughout the MOC Complex in Kearny Mesa.",Project complies with the City's Solar Implementation Plan and will provide solar electricity to offset energy used at the MOC Complex buildings when averaged over the year.,0,0,0,0,0,0,0
2015,Bldg - MWWD - Treatment Plants,389,Public Utilities,Metro Facilities Control Systems Upgrade,,,"Council District: 1, 2; Community Plan: University, Peninsula",3725175,3725175,"This project provides for replacement and upgrade of existing control systems at various Metro- politan Wastewater treatment and pump station facilities. These include Metro Biosolids Center (MBC), North City Water Reclamation Plant (NCWRP), and Point Loma Water Treatment Plant (PLWTP). Approximately 34 percent of all Metro Sewer Utility Fund",This project is needed to provide replacement of existing control systems at various facilities. The existing control systems are microprocessor/computer-based. The life cycle of these systems is seven to 10 years. Replacement will also provide an upgrade in technology. The change in technology will provide the facil- ities with greater control system capabilities and are essential for future facility expansion.,0,0,0,0,0,0,0
2015,Bldg - MWWD - Treatment Plants,390,Public Utilities,Metro Treatment Plants,2016,2020,"Council District: 2, 6, 7, 8; Community Plan: Peninsula, University, Tijuana River Valley",9425244,17577295,"This annual allocation provides for replacement or improvements of facilities at Metro Treat- ment Plants: Point Loma Wastewater Treatment Plant (PLWTP), North City Water Reclamation Plant (NCWRP), South Bay Water Reclamation Plant (SBWRP), and Metro Biosolids Center (MBC). Approxi- mately 34 percent of all Metro Sewer Utility Fund",Various facilities require replacement due to increasing wastewater flows and to be compliant with current regulatory requirements. This annual allocation will be considered an enhancement to the facility and does not include operation and maintenance.,0,3499945,1227680,1398306,1518475,507645,0
2015,Bldg - MWWD - Pump Stations,391,Public Utilities,Metropolitan System Pump Stations,2017,2021,Council District: Citywide; Community Plan: Citywide,10790123,16536785,"This annual allocation provides for comprehensive upgrades, design modifications, and renova- tions or replacement of equipment such as pumps, valves, tanks, controls, odor control systems, etc. at Metro- politan System Pump Stations 1, 2, Otay River and Grove Avenue. Approximately 34 percent of all Metro Sewer Utility Fund",These improvements will allow pump stations to run more efficiently and increase the reliabil- ity of the Metropolitan Wastewater System.,0,0,65000,240855,636645,1143699,3660463
2015,Wastewater - Collection Sys - Trunk Swr,392,Public Utilities,Metropolitan Waste Water Department Trunk Sewers,2017,2021,Council District: Citywide; Community Plan: Citywide,15344857,35310712,"This annual allocation provides for the replacement of trunk sewers at various locations, includ- ing canyons, within the City limits. Approximately 34 percent of all Metro Sewer Utility Fund","This annual allocation provides for the upgrading of trunk sewers, to improve the level of ser- vice to residents of the City of San Diego and to comply with regulatory agencies by reducing the possibility of sewer spills.",0,0,4309581,5160488,4321724,616174,5557888
2015,Bldg - Water - Standpipes,393,Public Utilities,Miramar Clearwell Improvements,2016,2021,Council District: 5; Community Plan: Scripps Miramar Ranch,6440000,111303000,"This project will construct two new clearwells, associated piping, and facilities for a total stor- age capacity of 58.3 million gallons (MG), demolish Clearwells Nos. 1 and 2, and associated piping and facili- ties, construct a new Chlorine Contact Chamber with an adjoining lift station for the maximum plant capacity of 215 million gallons per day (mgd), construct a new Maintenance Building, new guard shack, and install one Megawatt (MW) Photo Voltaic System on the roof of Clearwell No. 2.",The existing clearwells were determined to have significant structural issues. The lift station will improve filter performance and increase hydraulic grade line to 712 feet.,0,2192000,24844000,21951200,25623234,29094384,1158182
2015,Wastewater - Collection Sys - Trunk Swr,394,Public Utilities,Montezuma Trunk Sewer,,,"Council District: 7, 9; Community Plan: College Area",6272464,6272464,"This project provides for the replacement of approximately 6,769 feet of the existing 12-inch and 15-inch trunk sewer with 21-inch pipe.",This trunk sewer will be upgraded with a larger pipe to accommodate future flow capacity.,0,0,0,0,0,0,0
2015,Water - Distribution Sys - Distribution,395,Public Utilities,Montezuma,2017,2020,"Council District: 7, 9; Community Plan: College Area, Eastern Area (Mid-City), Navajo",4518200,30535000,"This project will construct a new 66-inch pipeline from the Alvarado Water Treatment Plant Clearwells to the existing 48-inch Mid-City Pipeline, which crosses Highway 8. Approximate pipeline length is 6,505 linear feet.","This project will give complete redundancy to the Trojan Pipeline and will add transmission capacity to all of San Diego, south of Highway 8. The project will provide a back-up supply for the aging 54- inch Trojan Pipeline that currently supplies the Mid-City Pipeline west of the 63rd Street inter-tie, a second sup- ply line to the largest region of the Alvarado Water Treatment Plant service area, and a back-up service that will allow the Trojan Pipeline to be removed from service for inspection. In addition, the project provides connec- tions for a new 69th and Mohawk Pump Station to become the lead supply to the Redwood Village (645 Zone).",0,0,5500000,9000000,9500000,2016800,0
2015,Bldg - Water - Reservoirs/Dams,396,Public Utilities,Morena Reservoir Outlet Tower Upgrade,2017,2018,Council District: Non-city; Community Plan: Non City,2680000,16200000,"This project replaces the existing outlet tower to meet seismic requirements. It will add a 100- foot long, 6-foot wide pedestrian bridge from the dam to the outlet tower, new outlet pipe, valve and raise the parapet wall.","The aging outlet tower components are in need of replacement for safety and ease of operation. Furthermore, the electrical system needs to be upgraded to meet current standards, provide better control, and provide safety and better accessibility. The tower is 100 years old and seismically inadequate. This project is required by the California Division of Safety of Dams.",0,0,6520000,7000000,0,0,0
2015,Bldg - MWWD - Pump Stations,397,Public Utilities,NCWRP Sludge Pump Station Upgrade,2016,2016,"Council District: 1, 6; Community Plan: University",957096,1207096,This project provides for the correction of a vibration problem at the North City Water Reclama- tion Plant (NCWRP) Sludge Pump Station. The project involves the replacement of the existing sludge pump with a smaller more efficient pump. It also includes the addition of 14 combination air release valves. Approx- imately 34 percent of all Metro Sewer Utility Fund,"Excessive vibration of the pump and flywheel contribute to wear and tear of equipment. The vibration also generates tremendous heat. The excessive vibration and heat can cause premature failure of equipment, impact operational efficiency, and have structural impacts at the facility.",0,250000,0,0,0,0,0
2015,Water - Distribution Sys - Distribution,398,Public Utilities,"New 16"" Water Mains (U-3)",,,Council District: 1; Community Plan: Torrey Highlands,1225000,1225000,"This project provides for reimbursement to a developer for the construction of approximately 16,636 linear feet of 16-inch diameter water mains within the Camino Del Sur (Watson Ranch Road to Dor- mouse) and along Carmel Mountain Road from Camino Del Sur to Sundance Avenue. This is Project U-3 in the Torrey Highlands Public Facilities Financing Plan.",This project is required to provide primary distribution facilities to serve the community.,0,0,0,0,0,0,0
2015,Reclaimed Water System - Pipelines,399,Public Utilities,North City Reclamation System,,,Council District: Citywide; Community Plan: Citywide,4530346,4530346,"This annual allocation provides recycled water to the Northern Service Area extending from Black Mountain Road west, along the I-56 corridor, to Carmel Valley. Portions of the recycled water pipeline expansion have been completed and are bringing service to the Olivenhain Municipal Water District and the communities of Black Mountain Ranch and Santa Luz. Recycled water pipeline is planned in Sorrento Mesa. Projects under this annual allocation are eligible for reimbursement by State Proposition 50 (Integrated Regional Water Management Plan) and Bureau of Reclamation Title 16 Grant funds.",Segments of recycled water pipelines have been constructed by private developers or Caltrans. The City needs to construct the remaining portions to complete the system and start delivering recycled water. The City also needs to expand the distribution system to customers already retrofitted to use recycled water.,0,0,0,0,0,0,0
2015,Water - Distribution Sys - Transmission,400,Public Utilities,Otay 1st/2nd PPL Abandon E of Highland,,,"Council District: 4, 9; Community Plan: Mid-City: City Heights, Mid-City: Eastern Area",6583390,6583390,"This project will abandon approximately 13,630 feet of aged 30-inch and 36-inch pipes, identi- fied as Otay 1st and 2nd water transmission pipelines. These pipelines sections will be abandoned from High- land Avenue and Wightman Street east to 54th Street. This project will also install approximately 8,120 feet of new 16-inch distribution mains from a 12-inch line at University Avenue and Winona Avenue to 54th Street and Chollas Station Road.","This project will abandon approximately 13,630 feet of existing Cast Iron Cement Lined, Rein- forced Concrete Steel Cylinder and Cement Mortar Lined Coated Steel pipes in accordance with California Department of Public Health's compliance order 04-14-96CO-022. These pipelines, constructed as early as 1915, have reached the end of their lifecycle and have become a liability to the City. In order to provide system redundancy and maintain distribution needs, approximately 8,120 feet of new 16-inch distribution mains will be installed.",0,0,0,0,0,0,0
2015,Water - Distribution Sys - Transmission,401,Public Utilities,Otay 1st/2nd PPL West of Highland Avenue,2016,2021,"Council District: 3, 9; Community Plan: Greater North Park, Mid-City: City Heights",1163051,29440500,"This project provides for replacement of the Otay 1st and 2nd Pipeline (west of Highland Ave- nue, along the existing Otay 2nd alignment). It will replace 14,572 linear feet of existing cast iron Otay 2nd Pipeline with a new 42-inch Wightman Street Pipeline, primarily along existing Otay 2nd alignment from High- land Avenue and Polk Avenue to the University Heights Reservoir at Howard Avenue and Idaho Street. The reach on Highland Avenue includes replacement of 1,328 linear feet of the existing cast iron Otay 1st Pipeline. It will also replace 3,242 linear feet of the cast iron Otay 1st Pipeline from Boundary and Polk to the University Heights Reservoir with a 16-inch distribution line. The project also includes some pipeline abandonment and replacement at the University Heights Reservoirs. In addition, a pressure regulating station will be relocated out of the street right-of-way (ROW). The project alignment is located mostly within the City of San Diego ROW. There are also three Caltrans freeway crossings at I-805.","This project will develop a replacement and/or abandonment plan to remove the existing cast iron segments of pipeline west of Highland Avenue. Cast iron reaches of the Otay 1st and 2nd Pipelines are nei- ther safe nor reliable facilities, and may contribute to poor water quality.",0,1250000,550000,850000,9000000,10000000,6627449
2015,Water - Distribution Sys - Transmission,402,Public Utilities,Otay Second Pipeline Relocation-PA,,,Council District: Non-city; Community Plan: Non City,1634092,1634092,This project will relocate 7.82 miles of potable water transmission pipelines from Otay Water Treatment to Olympic Parkway.,"As the Otay Ranch Community develops, the existing Otay 2nd Pipeline, Otay 3rd Pipeline, South San Diego Pipeline No. 1, and South San Diego Pipeline No. 2 will be relocated to the new City of Chula Vista's public rights-of-way.",0,0,0,0,0,0,0
2015,Bldg - Water - Treatment Plants,403,Public Utilities,Otay WTP Concrete Work,,,Council District: Non-city; Community Plan: Non City,2751306,2751306,"This project includes the surface prepartation, resurfacing, and the application of protective coating for basins one and two at the Otay Water Treatment Plant (WTP). Coating includes concrete floors, walls, columns, valves, piping, metal supports, and moving bridges.","The existing coating of the two basins is over 15 years old, it is in poor condition and needs to be replaced. The new protective coating applications will prevent concrete corrosion and ensure continual oper- ation of the treatment plant.",0,0,0,0,0,0,0
2015,Bldg - Water - Treatment Plants,404,Public Utilities,Otay WTP Upgrade & Expansion,,,Council District: Non-city; Community Plan: Non City,26808247,26808247,"This project provides for upgrading the treatment processes at the Otay Water Treatment Plant (Phases 1 and 2) to comply with the Safe Drinking Water Act standards. The Safe Drinking Water Act is a fed- eral act, enforced by the State of California.",New standards required by the Safe Drinking Water Act dictate the need to upgrade the existing water treatment plant standards.,0,0,0,0,0,0,0
2015,Bldg - MWWD - Pump Stations,405,Public Utilities,PS 84 Upgrade & PS 62 Abandon,,,"Council District: 1, 5; Community Plan: Rancho Bernardo, Rancho Penasquitos",10320400,10320400,This project provides for the elimination of Sewer Pump Station 62 through the installation of various pipelines and the upsizing of the existing Sewer Pump Station 84.,This project is needed to optimize the sewage system and to eliminate Sewer Pump Station 62.,0,0,0,0,0,0,0
2015,Bldg - MWWD - Pump Stations,406,Public Utilities,PS Upgrades Group 1 North County,,,Council District: Citywide; Community Plan: Citywide,16116827,16116827,"This project provides for the upgrade of 23 pump stations, divided into four groups, located throughout San Diego. The upgrades involve providing new and backup pumps and motors, new control pan- els, new generators, redundant force mains, underground storage tanks, and miscellaneous civil work.","This project will provide for the upgrading of deteriorated pump stations, improvement of the level of service to the residents of San Diego, and compliance with regulatory agencies by reducing the impact and probability of sewer spills.",0,0,0,0,0,0,0
2015,Bldg - MWWD - Pump Stations,407,Public Utilities,PS2 Power Reliability & Surge Protection,2016,2018,Council District: 2; Community Plan: Peninsula,6230000,43000000,This project will improve the reliability of the Pump Station 2. It will also provide the required surge protection and backup power against an electrical outage in compliance with the Environmental Protec- tion Agency (EPA) recommendation of standby power for essential facilities. Approximately 34 percent of all Metro Sewer Utility Fund,"Sewer Pump Station 2 currently has three feeds from San Diego Gas and Electric (SDG&E). Two of the feeds are fed from the same substation. Neither of the two SDG&E substations provide 100% power to Pump Station 2. EPA guidelines recommend that facilities like Pump Station 2 be equipped with two separate and independent sources of electrical power provided from either two separate utility substations or from a single substation and a plant base generator. The current pump station electrical configuration does not comply with the EPA recommendations. Besides satisfying the EPA guidelines, it is also required that force main surge protection be provided at all times during pump station operation and in the event of a total power failure.",0,9140000,23930000,3700000,0,0,0
2015,Potable Reuse,408,Public Utilities,PURE Water Program,2016,2021,Council District: Citywide; Community Plan: Citywide,5000000,1552728047,"This annual allocation provides up to 83 million gallons per day (mgd) of purified water and will require the construction of several treatment plants and conveyance facilities in the City of San Diego. This program will be implemented in three phases. Phase 1 includes the planning, design and construction of a 15 mgd Advanced Water Purification Facility (located across the street from the North City Water Reclamation Plant) and a conveyance system to transport the purified water to the San Vicente Reservoir. Phase 2 includes the expansion of the North City Advanced Water Purification Facility from 15 mgd to 30 mgd and the construc- tion of additional wastewater facilities to convey additional wastewater to the North City Water Reclamation Plant. Phase 3 includes the planning, design and construction of a wastewater facility, an advanced water puri- fication facility and all required conveyance systems in the central area of San Diego.",This project is needed to meet the new permit requirement stipulated in the 2015 Point Loma Wastewater Treatment Plant permit application and to reduce reliance on external water sources by providing an uninterruptable local water supply.,0,18693478,70458350,43663274,57064691,233880429,1123967825
2015,Water - Distribution Sys - Transmission,409,Public Utilities,Pacific Beach Pipeline South (W),2016,2019,"Council District: 2; Community Plan: Pacific Beach, Midway - Pacific Highway, Mission Beach, Peninsula",2650000,22016758,"Replacement of approximately 7.8 miles of existing transmission and distribution mains known as Pacific Beach Pipeline along Ingraham Street, West Mission Bay Drive, Sports Arena Boulevard, Midway Drive, Enterprise Street, Pacific Highway, Kurtz Street, Hancock Street, California Street, West Walnut Ave- nue, Vine Street, and Kettner Boulevard from the Buena Vista Street and Ingraham Street intersection through the Upas and Kettner Boulevard intersection. The project also includes demolition of the existing Pacific Beach Reservoir, abandonment of existing 16-inch pipeline from this reservoir through Tourmaline Street and Foothill Boulevard, and replacement of adjacent water mains along West Mission Bay Drive from Mission Boulevard through Ingraham Street, along Hancock Street from Estudillo Street through Noell Street, along West Wash- ington Street from Hancock Street through Pacific Highway, and along Anna Avenue from Pacific Highway to Lovelock Street.","This project is needed to provide water supply reliability to Pacific Beach by replacing a 73 year old deteriorating cast iron pipe; thereby, increasing capacity and allowing for increased operational flexi- bility.",0,4093000,5900000,5900000,3473758,0,0
2015,Wastewater - Collection Sys - Main,410,Public Utilities,Pipeline Rehabilitation,2016,2021,Council District: Citywide; Community Plan: Citywide,71264427,216360898,This annual allocation provides for the rehabilitation and repair of deteriorated sewers and man- holes at various locations within the municipal wastewater system.,"This annual allocation provides for the extension of the useful life of sewers and manholes, improvements in the level of service to the residents of San Diego, and compliance with regulatory agencies' standards by reducing the possibility of sewer spills.",0,47745627,14086919,11187605,13576320,13500000,45000000
