cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
2014,Water - Distribution Sys - Distribution,433,Public Utilities,University Ave Pipeline Replacement,2015,2017,"Council District: 3; Community Plan: Uptown, Greater North Park",5390197,18700000,"This project replaces 23,072 linear feet of the existing cast iron University Avenue Pipeline with a new 16-inch distribution line along the entire alignment of the pipeline. This project will connect crossing dis- tribution lines at all intersections, and re-connect all services, including lining or sleeving of freeway crossings, where necessary.",Cast iron reaches of the University Avenue Pipeline are neither safe nor reliable facilities and may contribute to poor water quality. An active approach is recommended because of high risks and conse- quences of pipe failure. The University Avenue Pipeline was built in 1912 and lined with concrete in 1974. The replacement of cast-iron pipes is mandated by the California Department of Public Health's (CDPH) Compli- ance Order.,0,2500000,7500000,3309803,0,0,0
2014,Wastewater - Collection Sys - Main,434,Public Utilities,Unscheduled Projects,2015,2015,Council District: Citywide; Community Plan: Citywide,5433215,10433215,This annual allocation provides for repair and replacement of municipal sewers in need of emer- gency repairs.,This annual allocation provides for emergency repairs and replacement of sewer pipeline to avoid failures of the Municipal Sewer System.,0,5000000,0,0,0,0,0
2014,Water - Distribution Sys - Distribution,435,Public Utilities,Upas St Pipeline Replacement,2015,2017,"Council District: 2, 3; Community Plan: Uptown, Greater North Park, Midway - Pacific Highway",8096326,20196326,"This project replaces 21,000 linear feet of existing cast iron Upas Street Pipeline with a new 16- inch and 30-inch line from 30th and Upas to Upas and Front Street. It will abandon 2,546 linear feet of existing cast iron Upas Street Pipeline from Upas and Front to West Upas and Ibis Street and replace 250 linear feet of cast iron Upas Street Pipeline with a new 8-inch line from West Upas and Ibis to West Upas and Jackdaw Street. It will also abandon 1,902 linear feet of Upas Street Pipeline from West Upas and Jackdaw to the west side of California Street and replace 249 linear feet of cast iron Upas Street Pipeline with new 16-inch lines from the Pacific Beach Pipeline west of California Street to the 12-inch connection west of Pacific Highway.","This project is needed because the cast iron reaches of the Upas Street Pipeline, and associated Pressure Regulating Stations, are neither safe nor reliable facilities, and may contribute to poor water quality. An active approach is recommended because of high risks and consequences of pipe failure. The Upas Street Pipeline was built in 1940. The replacement of cast iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order.",0,5000000,5600000,1500000,0,0,0
2014,Water - Distribution Sys - Distribution,436,Public Utilities,Water & Sewer Group Job 816 (W),2015,2017,Council District: 2; Community Plan: Pacific Beach,1150000,10755363,"This project is in the Pacific Beach Community and provides for the replacement and expansion of 30,879 linear feet of various pipe materials and sizes consisting of three, 184 linear feet of asbestos concrete (AC) 6-inch, 8-inch, 10-inch and 16-inch pipes, 27,514 linear feet of cast iron (CI) 8-inch, 10-inch and 16-inch pipes; and 181 linear feet of polyvinyl chloride (PVC) 12-inch pipe.",The majority of Pacific Beach Community pipelines are made of cast iron and are due for replacement in accordance with California Department of Public Health's (CDPH) Compliance Order 04-14- 96CO-022. This project is intended to reduce maintenance and improve service.,0,2000000,6455363,1150000,0,0,0
2014,Water - Distribution Sys - Transmission,437,Public Utilities,Water CIP Emergency Reserve,,,Council District: Citywide; Community Plan: Citywide,5000000,5000000,This project provides for an emergency financial reserve for Water Fund capital improvement projects.,This reserve is required to comply with the stipulation in the Bond Counsel.,0,0,0,0,0,0,0
2014,Bldg - Operations Facility / Structures,438,Public Utilities,Water Department Security Upgrades,,,Council District: Citywide; Community Plan: Citywide,15243959,15243959,This project provides for the design and installation of miscellaneous security systems at various facilities.,"This project provides for the deterrence, detection, and apprehension of unauthorized person- nel, in order to maintain a safe and secure water system.",0,0,0,0,0,0,0
2014,Water - Distribution Sys - Distribution,439,Public Utilities,Water Group 787,,,"Council District: 9; Community Plan: Mid-City: City Heights, Mid-City: Kensington — Talmadge, Mid-City: Eastern Area",7986125,7986125,"This project provides for the removal and replacement of 26,732 linear feet (5.3 miles) of 6-inch, 8-inch, 12-inch and 16-inch of cast iron mains (CI) and 1029 linear feet of asbestos concrete (AC) pipes in the 6-inch and 8-inch diameter range in the Mid-City areas of City Heights, Kensington-Talmadge and the Eastern Area communities. All of these mains are being replaced with polyvinyl chloride (PVC) pipelines.",Water mains require replacement due to their deteriorated condition or size limitation. The existing cast iron system is either approaching or has exceeded its expected life. The replacement of cast iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order.,0,0,0,0,0,0,0
2014,Water - Distribution Sys - Distribution,440,Public Utilities,Water Group Job 915 (3012),,,Council District: 2; Community Plan: Pacific Beach,16005121,16005121,"This project is in the Pacific Beach Community and consists of replacement of 42,020 linear feet (7.96 miles) of 8-inch and 12-inch water mains and all other work and appurtenances. It also includes installa- tion of curb ramps and street resurfacing.",Water mains require replacement due to their deteriorated condition or size limitation. The existing cast-iron system is either approaching or has exceeded its expected life. The replacement of cast iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order.,0,0,0,0,0,0,0
2014,Water - Distribution Sys - Distribution,441,Public Utilities,Water Main Replacements,2015,2019,Council District: Citywide; Community Plan: Citywide,158111910,519284665,This annual allocation allows for the replacement of water mains at various locations throughout the City.,Water mains require replacement due to their deteriorated condition or size limitation. The existing pipeline is either approaching or has exceeded its expected life. The replacement of cast iron pipes is mandated by the California Department of Public Health's (CDPH) Compliance Order.,0,41172755,80000000,80000000,80000000,80000000,0
2014,Bldg - Water - Pump Stations,442,Public Utilities,Water Pump Station Restoration,2015,2019,Council District: Citywide; Community Plan: Citywide,6335569,32452319,This annual allocation provides for replacing deteriorated pumping equipment and appurte- nances or expanding pumping capacities to meet present and future water demands.,"Many existing water pump stations have reached or exceeded their anticipated service life or demands have exceeded their maximum pumping capacity. However, because of the widely varying actual lengths of service life, scheduling for pump station restoration is difficult.",0,4660427,7876382,12401068,1078873,100000,0
2014,Bldg - Water - Treatment Plants,443,Public Utilities,Water Treatment Plants,2015,2019,"Council District: 5, 7; Community Plan: Scripps Miramar Ranch, Navajo, Non-City",800000,3254000,"This annual allocation provides for upgrades and replacement of the treatment facilities at Alva- rado, Miramar, and Otay water treatment plants.",These improvements are necessary to ensure a reliable water supply to the customers and for compliance with the Safe Drinking Water Act.,0,2054000,100000,100000,100000,100000,0
2014,Bldg - MWWD - Administration Struct,444,Public Utilities,Wet Weather Storage Facility,2016,2017,"Council District: 1, 2, 6; Community Plan: University, Clairemont Mesa, Mission Bay Park, Peninsula",2991626,7272127,This project includes the implementation of the Emergency Live Stream Discharge of reclaimed water from the North City Reclamation Plant during heavy rain events to reduce the capacity demand on the downstream sewer system and facilities. Approximately 34 percent of all Metro Sewer Utility Fund expendi- tures related to this project are funded by Participating Agencies.,"The facility will reduce the risk of potential wet weather overflows, which may be caused by the capacity limitation of Pump Station 2 during extreme rainfall events.",0,0,2780501,1500000,0,0,0
