cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
2012,Trans - Roadway,616,Transportation & Storm Water,Dennery Road - East,,,Council District: 8; Community Plan: Otay Mesa,109707,109707,"This project provides for constructing approximately 2,900 linear feet as a two-lane collector street north of Palm Avenue within the Dennery Ranch Precise Plan area. Multiple Species Conservation Pro- gram frontage is to be funded from Facilities Benefit Assessment.",This project is required to accommodate the additional traffic generated as a result of develop- ment in the Otay Mesa community.,0,0,0,0,0,0,0
2012,Trans - Ped Fac - Sidewalks,617,Transportation & Storm Water,District Three Sidewalk Study,,,"Council District: 3; Community Plan: City Heights (Mid-City), Golden Hill, Greater North Park",105458,105458,"This project provides for an inventory and inspection of sidewalks in the Council District Three portions of the communities of Greater Golden Hill, Mid-City, and Greater North Park.",This engineering study would assist the City in planning for future improvements to sidewalks in Council District Three.,0,0,0,0,0,0,0
2012,Drainage - Storm Drain Pipes,618,Transportation & Storm Water,Drainage Projects,2013,2017,Council District: Citywide; Community Plan: Citywide,22704277,249941877,This annual allocation provides for reconstructing or replacing failed drainage facilties citywide.,"This project provides for the high priority redesign and reconstruction of existing storm drain structures. There are currently over 900 miles of storm drains in the City of San Diego. These storm drains can fail because of a variety of reasons (system material, age, earth movement, etc). The Operations and Mainte- nance Section of the Storm Water Division regularly cleans these systems and performs minor repairs; however, storm drain systems that require redesign and reconstruction are often encountered.",85507101,38838931,23468516,27004032,27426192,24992828,0
2012,Trans - Roadway,619,Transportation & Storm Water,Eastgate Mall-Towne Centre to Miramar Road,,,Council District: 1; Community Plan: University,1482001,1482001,"This project provides for widening Eastgate Mall to a four-lane collector street between Miramar Road and the San Diego Gas and Electric (SDG&E) easement. In addition, this project provides for Class II bicycle lanes.",These improvements will enhance traffic flow at this location. See project Number 34 in the North University City Public Facilities Financing Plan.,0,0,0,0,0,0,0
2012,Trans - Roadway - Street Lighting,620,Transportation & Storm Water,El Cajon Blvd Commercial Revitalization,,,Council District: 3; Community Plan: Greater North Park,713069,713069,This project provides for median landscaping and related improvements along El Cajon Boule- vard between Park Boulevard and Interstate 805. The improvements are part of other revitalization activities in the area.,The El Cajon Boulevard landscaping project has been a part of the Mid-City Commercial Revi- talization Program as a Community Development Block Grant funded activity.,0,0,0,0,0,0,0
2012,Trans - Bridge - Vehicular,621,Transportation & Storm Water,El Camino Real - Half Mile to Via De La Valle,2013,2014,Council District: 1; Community Plan: Future Urbanizing Area - Subarea 2,8317358,32408869,This project provides for reconstruction and widening of the existing two-lane bridge to a four- lane bridge. It provides for widening the existing two-lane roadway to a modified four-lane major road and includes improvements on eastbound Via de la Valle as far as northbound El Camino Real.,"The El Camino Real project proposes to modify the segment of El Camino Real between Via de la Valle and San Dieguito Road in order to improve the structural integrity of the bridge over the San Dieguito river, alleviate problems associated with high flood events, improve pedestrian and vehicular access to nearby coastal and recreational resources, relieve traffic congestion, and improve consistency with the adopted land use plan for the project area.",19941511,950000,3200000,0,0,0,0
2012,Trans - Roadway,622,Transportation & Storm Water,El Camino Real Widening,,,"Council District: 1; Community Plan: Pacific Highlands Ranch, Black Mountain Ranch",100000,100000,"This project provides for completion of the construction of the existing El Camino Real between Half Mile Drive and San Dieguito Road as a four-lane major street within the existing, graded right-of-way.","This project is required in order to accommodate the additional traffic generated as a result of development in the surrounding communities, including Pacific Highlands Ranch, as well as the existing sub- regional traffic needs.",0,0,0,0,0,0,0
2012,Trans - Bicycle Facilities (All Class.),623,Transportation & Storm Water,El Camino Real,,,Council District: 1; Community Plan: Carmel Valley,267500,267500,"The project provides a new pervious concrete bike path connector, a concrete driveway apron, associated drainage improvements, and re-vegetation areas on the east side of El Camino Real in order to pro- vide access to the State Route 56 Bike Path.",This project is required in order to provide a safe method of bicycle access from street to trail.,0,0,0,0,0,0,0
2012,Trans - Ped Fac - Sidewalks,624,Transportation & Storm Water,Euclid - Dwight to Isla Vista Sidewalk,2013,2013,Council District: 7; Community Plan: Mid-City: Normal Heights,0,206000,"This project provides the installation of approximately 850 square feet of new sidewalk, curb and gutter, a black vinyl coated chain link fence, and two pedestrian ramps. The location of missing sidewalk is adjacent to a canyon, necessitating an approximate 590 square foot retaining wall of various heights, a pedes- trian rail and a metal beam guard rail.",Construction of this missing section of sidewalk provides safe access for pedestrians.,0,206000,0,0,0,0,0
2012,Trans - Roadway,625,Transportation & Storm Water,Euclid Avenue & Home Improvements,,,"Council District: 3, 7; Community Plan: Normal Heights (Mid-City)",1012740,1012740,"This project provides for street improvements recommended in the Euclid Avenue Revitalization Program and the Mid-City Community Plan. Improvements will extend from Home Avenue to Thorn Street and will include curb, gutter, sidewalk, paving, traffic calming installations and landscape.","Euclid Avenue carries a traffic volume in excess of its design capacity, resulting in significant congestion, which impacts neighboring properties. Traffic speed, volume, and a deficiency in pedestrian infra- structure compromise pedestrian safety.",0,0,0,0,0,0,0
2012,Trans - Roadway,626,Transportation & Storm Water,FY12 Asphalt Overlay Group I,,,"Council District: 1, 2, 3, 4, 5, 6, 7, 8; Community Plan: Citywide",10000000,10000000,This project provides for street resurfacing citywide.,Resurfacing of City streets is necessary to maintain the streets in serviceable condition and pre- vent deterioration of the roadway.,0,0,0,0,0,0,0
2012,Trans - Roadway,627,Transportation & Storm Water,FY12 Asphalt Overlay Group II,,,"Council District: 1, 2, 3, 4, 5, 6, 7, 8; Community Plan: Citywide",3377060,3377060,This project provides for street resurfacing citywide.,Resurfacing of City streets is necessary to maintain the streets in serviceable condition and pre- vent deterioration of the roadway.,0,0,0,0,0,0,0
2012,Flood Control Systems,628,Transportation & Storm Water,Fashion Valley Road Restoration,,,Council District: 6; Community Plan: Mission Valley,1876519,1876519,This project provides for the replacement of the failed corrugated metal pipes under the roadway at the San Diego River Crossing and for the restoration of the roadway.,"The road collapsed on December 30, 2004 due to the failure of six corrugated metal pipes under the roadway. The road is located in the floodplain zone and is, therefore, subject to inundation during heavy flows in the river as a result of high intensity rainfall. The road was repaired and in operation before the end of October 2005. The project is eligible for FHWA reimbursement.",0,0,0,0,0,0,0
2012,Trans - Bridge - Vehicular,629,Transportation & Storm Water,First Avenue Bridge Over Maple Canyon,,,Council District: 2; Community Plan: Uptown,13540153,13540154,"This project provides for seismic retrofit to the abutments, expansion joints and bracing of the First Avenue bridge and for replacement of corroded rivets. Miscellaneous painting is required to prevent rust- ing.","This bridge needs extensive hardware restoration and replacement, miscellaneous painting, and seismic upgrades to prevent collapse during a catastrophic earthquake.",0,0,0,0,0,0,0
2012,Trans - Signals - Calming/Speed Abatemt,630,Transportation & Storm Water,Five Points Neighborhood Pedestrian Improvements,,,"Council District: 2; Community Plan: Uptown, Midway - Pacific Highway",150000,150000,"The project provides for the construction of pedestrian curb extension, sidewalk, curb ramps, countdown pedestrian crossing signal system, modifies traffic signage and signals to allow for safe pedestrian crossing at the intersections of Hancock Street and Washington Street and San Diego Avenue and Washington Street.",This project is needed to address public concerns regarding pedestrian safety in the Five Points Neighborhood.,0,0,0,0,0,0,0
2012,Trans - Roadway,631,Transportation & Storm Water,Five Year CIP Planning,,,Council District: Citywide; Community Plan: Citywide,579000,579000,This annual allocation provides funding for preliminary engineering for future CIP projects.,Preliminary Enigineering is required for all CIP projects to determine costs and feasibility.,0,0,0,0,0,0,0
2012,Trans - Signals - Calming/Speed Abatemt,632,Transportation & Storm Water,Florence Griffith Joyner Elem Safe Route to School,,,Council District: 3; Community Plan: City Heights (Mid-City),1292073,1292073,"This project will provide for the installation of new sidewalks, intersection bulb-outs to decrease the street crossing distances, road humps, pedestrian ramps, and a new traffic signal.","Located in the City Heights Community, Florence Griffith Joyner Elementary School serves students from kindergarten through fifth grade who walk or bike to school, and are faced with crossing several wide intersections in the vicinity of the school. This project will provide traffic calming measures and will enhance pedestrian mobility.",0,0,0,0,0,0,0
2012,Trans - Roadway - Enhance/Scape/Medians,633,Transportation & Storm Water,Florida Drive Median Improvements,,,Council District: 3; Community Plan: Balboa Park,396767,396767,"This project provides for the installation of median improvements on Florida Drive. Improve- ments include the installation of a concrete center median and street lighting to enhance safety conditions for vehicles, bicyclists and other users of the roadway.",This project will enhance roadway conditions by reducing the occurrence of head-on collisions caused by vehicles crossing over the center median and adding street lights where none exist.,0,0,0,0,0,0,0
2012,Trans - Roadway,634,Transportation & Storm Water,Fourth Avenue and Quince Street,,,Council District: 2; Community Plan: Uptown,330000,330000,This project will install pop-outs which will reduce walking distances at crosswalks and will install cross-walks to improve pedestrian safety. The improvements will enhance access to the pedestrian bridge at the west side of the intersection.,This project will increase safety for pedestrians.,0,0,0,0,0,0,0
2012,Trans - Ped Fac - Accessibility Improve,635,Transportation & Storm Water,Fourth Avenue,,,Council District: 2; Community Plan: Uptown,825000,825000,This project provides for the installation of pop-outs to reduce walking distance at both intersec- tions and installs crosswalks at Fifth Avenue.,This project will improve safety and walkability.,0,0,0,0,0,0,0
2012,Trans - Bridge - Vehicular,636,Transportation & Storm Water,Genesee Avenue - Widen Interstate 5 Crossing,2017,2017,Council District: 1; Community Plan: University,24300000,102300000,"This project provides for widening Genesee Avenue to six lanes plus dual turn lanes and replac- ing the existing Genesee Avenue overcrossing with a higher, wider (124-foot) structure and the modification of the existing ramps. The environmental document will also clear additional Interstate 5 Corridor improvements including auxiliary lanes on both sides of the freeway, north and south of Genesee Avenue and the replacement of the Voight Drive Overcrossing.",This project is needed to improve traffic flow. It is included in the Council-approved North University City Public Facilities Financing Plan as Project Number 24.,7700000,0,0,0,0,70300000,0
2012,Trans - Roadway - Enhance/Scape/Medians,637,Transportation & Storm Water,Genesee Avenue-Nobel Dr to SR 52,2016,2016,Council District: 1; Community Plan: University,1948600,24129700,"This project provides for widening Genesee Avenue from Nobel Drive to State Route 52 to a modified six-lane major street north of Decoro Street and a modified six-lane primary arterial south of Decoro Street. The project includes a right-turn lane, eastbound to southbound, at the Genesee Avenue/Nobel Drive intersection; additional left-turn lane, including a traffic signal at State Route 52 interchange; and Class II bicy- cle lanes.",This project is needed to increase the capacity of this facility. See Project Number A in the North University City Public Facilities Financing Plan.,0,0,0,0,22181100,0,0
2012,Trans - Bridge - Vehicular,638,Transportation & Storm Water,Georgia Street Bridge Improvements,2013,2014,Council District: 3; Community Plan: Greater North Park,2635042,11985042,This project provides for seismic and structural improvements of the bridge and the adjacent retaining walls.,This bridge has severe spalling due to age and has severe height limitations which need to be corrected. Trucks continue to hit the low arches of the bridge.,0,7500000,1850000,0,0,0,0
2012,Trans - Roadway - GRails/BRails/Safety,639,Transportation & Storm Water,Guard Rails,,,Council District: Citywide; Community Plan: Citywide,3061517,3061516,This annual allocation provides for installing new and replacing old guard rails along streets where needed.,The City maintains an ongoing program to promote safety within the public right-of-way. Analysis of accident patterns at a particular location will occasionally show that some minor improvements in the area would help to reduce the number and/or severity of accidents. This annual allocation provides the flex- ibility necessary for timely initiation of such improvements.,0,0,0,0,0,0,0
2012,Drainage - Storm Drain Pipes,640,Transportation & Storm Water,Hayes Ave Storm Drain,,,Council District: 3; Community Plan: Uptown,355000,355000,This project provides for improved flood control by upgrading the existing pipe along Hayes Avenue.,This project will alleviate frequent flooding during normal storm events as a result of the cur- rent undersized storm drain pipe.,0,0,0,0,0,0,0
2012,Trans - Signals - Traffic Signals,641,Transportation & Storm Water,High Accident Locations,,,Council District: Citywide; Community Plan: Citywide,4177,4177,"This annual allocation provides for traffic signal modifications and other minor improvements such as guardrails, regulatory signs, and striping at locations experiencing sudden increases in accident fre- quency.",The City maintains an ongoing program to promote safety within the public right-of-way. Analysis of accident patterns at a particular location often shows that some minor improvements in the area would help to reduce the number and/or severity of accidents. This annual allocation provides the flexibility necessary for timely initiation of such improvements.,0,0,0,0,0,0,0
2012,Trans - Roadway,642,Transportation & Storm Water,Hillery Drive Improvements,,,Council District: 5; Community Plan: Mira Mesa,2500000,2500000,This project will provide for the widening of Hillery Drive and traffic calming on adjacent streets.,"Caltrans is completing a high occupancy/transit freeway lanes project in the middle of Inter- state 15, with a Direct Access Ramp (DAR) onto Hillery Drive to serve the Mira Mesa community. Traffic mit- igation is required as part of this project.",0,0,0,0,0,0,0
2012,Trans - Roadway,643,Transportation & Storm Water,Hollister Street Widening,,,Council District: 8; Community Plan: Otay Mesa - Nestor,2068,2068,"This project provides for improvements to the west side of the 900 block of Hollister Street. Improvements include new curb, gutter, sidewalk, and asphalt pavement.",The project addresses the need for adequate drainage and pedestrian accessibility.,0,0,0,0,0,0,0
2012,Trans - Roadway,644,Transportation & Storm Water,Holly Dr. Street Improvements,,,Council District: 4; Community Plan: Encanto Neighborhoods (Southeastern),2000000,2000000,"This project provides for construction of curbs, gutters, sidewalks, driveways, curb ramps, and pavement on Holly Drive from South WIllie James Jones Avenue to South Euclid Avenue.",This project will improve the street and sidewalk making them safer for pedestrians.,0,0,0,0,0,0,0
2012,Trans - Roadway,645,Transportation & Storm Water,I-5,,,Council District: 1; Community Plan: Carmel Valley,197104,197104,The Interstate 5/State Route 56 Fiber Optic Relocation project will abandon an existing fiber optic cable alignment adjacent and parallel to Interstate 5 between Carmel Valley Road and Del Mar Heights Road and will relocate the utility to the east of the existing alignment and into the public right of way.,The relocation is necessary to accommodate the future road widening of Interstate 5 that would affect the existing utility alignment.,0,0,0,0,0,0,0
2012,Trans - Roadway,646,Transportation & Storm Water,I-5 to SR-56 Freeway Connectors,2014,2015,Council District: 1; Community Plan: Carmel Valley,3007586,9028262,"This project provides for the preparation of a project report and environmental document (PR/ ED) for northerly connections of the Interstate 5 and State Route 56 freeways. Alternatives under consideration include direct freeway to freeway connectors from westbound State Route 56 to northbound Interstate 5 and southbound Interstate 5 to eastbound State Route 56, an auxiliary lane alternative which proposes providing operational improvements on Interstate 5 between Del Mar Heights Road and Carmel Valley Road, on Carmel Valley Road between Interstate 5 and State Route 56 and on State Route 56 west of Carmel Country Road. The third alternative includes the direct freeway connectors from westbound State Route 56 to northbound Interstate 5 and the auxiliary lane alternative improvements on southbound Interstate 5, eastbound Carmel Valley Road and eastbound State Route 56.","State Route 56 opened to traffic in July 2004 and provided a new east/west connection between Interstates 5 and 15. This introduced a significantly new volume of traffic to the Interstate 5 corridor in Carmel Valley, some of which needs to travel to or from the north. This project will provide the improvements neces- sary to make these moves most efficiently and avoid the heavy use of local streets.",0,0,2320676,3700000,0,0,0
2012,Trans - Roadway,647,Transportation & Storm Water,I-805,,,Council District: 4; Community Plan: Mid-City: Eastern Area,250000,250000,This project provides for widening the westbound approach on Home Avenue by narrowing and relocating the median to provide two left turn lanes onto the Interstate 805 south/Route 94 east on-ramp and two through lanes.,This project will improve safety by allowing additional capacity through this intersection.,0,0,0,0,0,0,0
2012,Trans - Roadway - Street Lighting,648,Transportation & Storm Water,Imperial Avenue Streetlights-61st to 69th,,,Council District: 4; Community Plan: Encanto Neighborhoods (Southeastern),285000,285000,"This project will provide for the installation of twenty-one mid-block, high-pressure sodium streetlights on Imperial Avenue.","Installation of the additional streetlights will facilitate safe operation of traffic, give pedestrians a safer traveling environment, promote nighttime use of sidewalks, public transportation and commercial shop- ping areas.",0,0,0,0,0,0,0
2012,Trans - Bicycle Facilities (All Class.),649,Transportation & Storm Water,India Street Improvement Study,,,Council District: 2; Community Plan: Uptown,50000,50000,This project provides for a feasiblity study and preliminary and environmental impact evaluation for providing improved bicycle access on India Street between Laurel Street and Washington Street.,"This project is needed to determine the required modification to a roadway that has heavy bicyle use, heavy auto use, and poor visibility through a lengthy freeway underpass.",0,0,0,0,0,0,0
2012,Trans - Signals - Traffic Signals,650,Transportation & Storm Water,Install T/S Interconnect Systems,2013,2017,Council District: Citywide; Community Plan: Citywide,98000,898000,"This annual allocation provides for the installation of, and modifications to, traffic signal inter- connect systems citywide.",This project provides for increased traffic signal coordination which will reduce traffic conges- tion.,0,400000,100000,100000,100000,100000,0
2012,Trans - Roadway - Street Lighting,651,Transportation & Storm Water,Installation of City Owned Street Lights,2013,2017,Council District: Citywide; Community Plan: Citywide,4506826,5311826,This annual allocation provides for installing City-owned safety street lights where needed.,"Additional street lights will increase the level of lighting for motorists, bicyclists and pedestri- ans on public streets.",0,405000,100000,100000,100000,100000,0
2012,Trans - Roadway,652,Transportation & Storm Water,Interstate 15 Improvements,,,Council District: 1; Community Plan: Black Mountain Ranch,7150000,7150000,"This project involved the design and construction of capacity improvements on the I-15 freeway between SR-56 and the northern City of San Diego limits near Lake Hodges which included auxiliary lanes, HOV lanes, managed lanes and widening of the northbound bridge over Lake Hodges.","This project is in accordance with the Black Mountain Ranch Public Facilities Financing Plan, Project T-55, Council Resolution R-301005, November 1, 2005.",0,0,0,0,0,0,0
2012,Trans - Bicycle Facilities (All Class.),653,Transportation & Storm Water,Interstate 5 Underpass - Bikeway,2016,2016,Council District: 1; Community Plan: Carmel Valley,535000,1651010,"This project will provide the (missing) link between two existing bike/pedestrian paths: the regional bike connection that runs parallel to State Route 56 corridor, and the Sorrento Valley Road multi-use bike/pedestrian path, and will pass under Interstate 5, just south of the Carmel Mountain Road interchange.",Currently cyclists and pedestrians must use the shoulders of Carmel Valley Road to access the west side of Interstate 5. High traffic volumes coupled with commercial driveways and freeway ramps make it difficult for pedestrians and cyclists to travel from one side of the freeway to the other.,0,0,0,0,1116010,0,0
2012,Trans - Roadway,654,Transportation & Storm Water,Juan Street Concrete Street,,,"Council District: 2; Community Plan: Old San Diego, Uptown",7229843,7229843,"This project provides for the replacement of the existing concrete pavement on Juan Street from Taylor Street to Sunset Road. The improvements include construction of curb, gutter, curb ramps, sidewalks (east and west sides), underground utilities, replacement of water main as well as construction of new storm drain system.",This project is needed to reconstruct the roadway due to deterioration of the existing roadway. This project location is one of the lowest rated non-residential concrete streets within the City based on Overall Condition Index (OCI) rating.,0,0,0,0,0,0,0
2012,Trans - Roadway,655,Transportation & Storm Water,Judicial Drive-Golden Haven to Eastgate Mall,,,Council District: 1; Community Plan: University,8889000,8889000,"This project provides for constructing Judicial Drive from Golden Haven Drive to Eastgate Mall as a four-lane major street, including an undercrossing at La Jolla Village Drive. The undercrossing will be funded by Facilities Benefit Assessment (FBA) funding.","This project is needed to improve traffic flow, and it is included in the Council-approved North University City Community Financing Plan and Facilities Benefit Assessment Document. See Project Number 33 in the North University City Public Facilities Financing Plan.",0,0,0,0,0,0,0
2012,Drainage - Storm Drain Pipes,656,Transportation & Storm Water,Judy Lee Place Storm Drain Replacement,,,Council District: 7; Community Plan: Mid-City: Eastern Area,560000,560000,This project involves replacement of existing deteriorated corrugated metal pipe and outfall and restores the adjacent slope.,Replacement is required to prevent flooding and potential damage to surrounding structures.,0,0,0,0,0,0,0
2012,Trans - Roadway,657,Transportation & Storm Water,Kearny Mesa Community Sign,,,Council District: 6; Community Plan: Kearny Mesa,60000,60000,This project provides for the installation of community signs in Kearny Mesa.,The project is funded by a State contribution agreement as part of the relinquishment of State Route 274 to the City of San Diego and was requested by Council District 6.,0,0,0,0,0,0,0
2012,Trans - Bicycle Facilities (All Class.),658,Transportation & Storm Water,Kearny Villa Road Bike Lane Improvements,,,Council District: 6; Community Plan: Kearny Mesa,300000,300000,This project provides for the resurfacing and repair of damaged bicycle lanes on Kearny Villa Road between Miramar Way and State Route 163.,"The deteriorating asphalt in the bicycle lane causes bicyclists to ride close to the main travel lanes, where there are high volumes of high-speed traffic. This project will replace the existing bicycle lane with new asphalt and provide a safer route of travel for bicyclists.",0,0,0,0,0,0,0
2012,Trans - Bicycle Facilities (All Class.),659,Transportation & Storm Water,Kearny Villa Road Bike Path Study,,,Council District: 6; Community Plan: Kearny Mesa,100000,100000,"This project will provide for a feasibility study focusing on a long term solution to provide an alternative parallel facility to the existing bicycle lane on Kearny Villa Road, including possible operational improvements at the interchanges at State Route 163.",This project's goal is to increase bicycling as a viable commuting or recreational option.,0,0,0,0,0,0,0
2012,Trans - Ped Fac - Accessibility Improve,660,Transportation & Storm Water,Kelton Road Pedestrian Improvements,,,Council District: 4; Community Plan: Southeastern San Diego,276000,276000,"This project provides the installation of bulbouts and an in-pavement lighted crosswalk on Kel- ton Road between Zircon Street and Luber Street, at the entrance to Johnson Elementary School.","This will provide traffic calming elements in the vicinity of Johnson Elementary School and will be designed to slow traffic speed. This will narrow the roadway, thus providing better visibility for pedes- trians, bicyclists and automobiles. This measure will also shorten actual distance crossing on streets, thus reducing children/pedestrians' exposure to traffic, reducing accidents.",0,0,0,0,0,0,0
2012,Drainage - Best Mgt Practices (BMPs),661,Transportation & Storm Water,La Jolla Ecological Reserve Area of ASBS,,,Council District: 1; Community Plan: La Jolla,5143150,5143150,This project provides low flow diversion systems for four storm drain outfalls that discharge directly into the La Jolla Ecological Reserve Area of Special Biological Significance (ASBS 29).,"This project will divert non-storm water discharges during the dry season from reaching La Jolla Shores, which minimizes harmful pollutants from entering this significant biological and recreational resource.",0,0,0,0,0,0,0
2012,Trans - Roadway,662,Transportation & Storm Water,La Jolla Mesa Drive Sidewalk,2013,2013,Council District: 1; Community Plan: La Jolla,226000,326000,"This project provides for the construction of a curb, gutter, and sidewalk on the east side of La Jolla Mesa south of Deer Hill Court.",This project is required in order to provide safer pedestrian access.,0,100000,0,0,0,0,0
2012,Trans - Roadway,663,Transportation & Storm Water,La Jolla Mesa Vista Project UUD,,,Council District: 1; Community Plan: Torrey Pines,1138660,1138660,"This project coordinates, establishes and administers an Undergrounding Utility District for the La Jolla Mesa Vista area. The La Jolla Mesa Vista Underground Utility Assessment District No. 4098 outlines a process for SDG&E, AT&T and the cable companies to underground their facilities while installing new streetlighting and restoring roadway surfaces. Construction costs for undergrounding are paid by the utility companies in accordance with Public Utilities Commission Decisions 73078, 820118 and Case 8209","The California Public Utilities Commission (CPUC) Rule 20A mandates that local utility com- panies allocate funding for the undergrounding of their respective utility services at the direction of the local municipality. The City of San Diego must provide the necessary adminstrative expenses, conversion of City- owned streetlighting, and resurfacing of roadways associated with the undergrounding purpose.",0,0,0,0,0,0,0
2012,Trans - Bridge - Vehicular,664,Transportation & Storm Water,La Jolla Village Drive - Interstate 805 Ramps,,,Council District: 1; Community Plan: University,23974536,23974536,"This project converts the existing La Jolla Village Drive/Interstate 805 full cloverleaf inter- change configuration to a partial cloverleaf configuration, including widening the overpass structure and approaches to provide three through lanes with an auxiliary lane in each direction. The project also provides for widening La Jolla Village Drive to eight lanes and constructing three lanes to the southbound on-ramp. Bike lanes will be included.",This project is needed to improve traffic circulation and safety in the University community per the North University City Public Facilities Financing Plan - Project C.,0,0,0,0,0,0,0
2012,Trans - Roadway - Enhance/Scape/Medians,665,Transportation & Storm Water,La Jolla Village Drive and Regents Road,,,Council District: 1; Community Plan: University,1280000,1370900,This project provides for a southbound-to-westbound right-turn lane at the La Jolla Village Drive/Regents Road intersection. A Class II bike lane is included for southbound bicyclists. Additional right- of-way will be acquired from the University of California San Diego at no cost.,This project is needed to improve traffic flow at this intersection per the North University Pub- lic Facilities Financing Plan - Project 41.,90900,0,0,0,0,0,0
2012,Trans - Bridge - Vehicular,666,Transportation & Storm Water,Laurel Street Bridge Over State Route 163,2013,2013,Council District: 3; Community Plan: Balboa Park,470000,720000,"This project provides for the maintenance, rehabilitation, and seismic retrofitting of the Laurel Street (Cabrillo) Bridge over Highway 163.","This bridge has been identified by Caltrans as requiring maintenance, rehabilitation and seismic retrofiting.",0,250000,0,0,0,0,0
2012,Trans - Roadway,667,Transportation & Storm Water,Linda Vista Rd at Genesee Intersection Improvement,2013,2015,Council District: 6; Community Plan: Linda Vista,163000,863000,This project provides for lengthening the Genesee Avenue westbound left-turn lanes to 300 feet and re-striping Genesee Avenue to provide an exclusive eastbound right-turn lane. It will also widen Linda Vista Road to provide an exclusive northbound right-turn lane.,This project will improve the traffic flow through the intersection.,0,110000,50000,540000,0,0,0
2012,Drainage - Best Mgt Practices (BMPs),668,Transportation & Storm Water,Low Flow Telemetry System,,,"Council District: 1; Community Plan: La Jolla, Pacific Beach",619672,619672,This project will provide for the design and construction of a central telemetry system for moni- toring and control (SCADA) of low flow diversions.,"This project, if completed, would have provided for a centralized telemetry system for the mon- itoring of coastal low flow diversions.",0,0,0,0,0,0,0
2012,Drainage - Storm Drain Pipes,669,Transportation & Storm Water,Manhassett Drive Storm Drain System Upgrade,2013,2013,Council District: 7; Community Plan: College Area,60000,185000,This project provides for improved flood control by upgrading the existing pipe inlet along Man- hassett Drive.,This project will alleviate frequent flooding during normal storm events as a result of the cur- rent undersized storm drain.,0,125000,0,0,0,0,0
2012,Drainage - Storm Drain Pipes,670,Transportation & Storm Water,Maryland Street Storm Drain Replacement,,,Council District: 2; Community Plan: Uptown,399840,399840,This project involves replacement of existing deteriorated corrugated metal pipe within the right of way easement.,Replacement is required to prevent flooding and potential damage to surrounding structures.,0,0,0,0,0,0,0
2012,Trans - Roadway - Enhance/Scape/Medians,671,Transportation & Storm Water,Median Installation,2013,2017,Council District: Citywide; Community Plan: Citywide,444937,2171937,This annual allocation provides for the installation and improvements of medians citywide.,This project provides for safety improvements where medians are warranted.,0,441000,447000,339000,400000,100000,0
2012,Trans - Roadway - Erosion/Slope/Ret Wall,672,Transportation & Storm Water,Midway Street Bluff Repair,2013,2013,Council District: 1; Community Plan: La Jolla,0,128883,This project provides for the repair of the coastal bluff at the west end of Midway Street. Improvements will include enhanced support of the concrete paving and reconstruction of the protective barrier at the top of the bluff.,The coastal bluff at the west end of Midway Street in the Birdrock area eroded during the 2004- 2005 storm season. The protective safety barriers at the bluff collapsed including portions of the concrete pav- ing in the area. The area was temporarily barricaded to protect the public. This project provides for bluff repair and reconstruction of the protective barrier at the top of the bluff.,0,128883,0,0,0,0,0
2012,Trans - Bicycle Facilities (All Class.),673,Transportation & Storm Water,Minor Bike Facilities,2013,2017,Council District: Citywide; Community Plan: Citywide,354500,4095500,"This annual allocation provides for the installation of bike facilities including Class I, Class II, and Class III bike facilities throughout the City.",This project will provide funding for various bike facilities.,0,352000,639000,750000,1000000,1000000,0
2012,Trans - Signals - Traffic Signals,674,Transportation & Storm Water,Minor Signal Improvements,,,Council District: Citywide; Community Plan: Citywide,16894,16894,This annual allocation provides for minor improvements to existing traffic signals as necessary to improve traffic flow and safety.,It is often necessary to undertake minor improvements to existing traffic signals. Such improvements are generally needed to accommodate changing traffic patterns. This annual allocation provides the flexibility necessary for timely initiation of such improvements.,0,0,0,0,0,0,0
2012,Trans - Roadway - Enhance/Scape/Medians,675,Transportation & Storm Water,Mira Mesa Community Transit Center,,,Council District: 5; Community Plan: Mira Mesa,692000,692000,"This project provides for installation of an off-street transit center at Hillery Drive and Interstate 15. Concrete pads, bus bays, a shelter and a 300-space park-and-ride facility will be constructed. The Mira Mesa Facilities Benefit Assessment (FBA) fund will contribute $692,000 towad the project which is estimated to cost a total of $6 million. The Metropolitan Transit Development Board (MTDB) will design and construct the facility.","The transit center will facilitate transfer activity between existing and planned routes, and will establish a central focal point for transit in the community. It may also tie into either the future Interstate 15 cor- ridor rail or the high-speed express bus system, depending on the results of the Metropolitan Transit Develop- ment Board Interstate 15 advance planning study now underway.",0,0,0,0,0,0,0
2012,Trans - Roadway,676,Transportation & Storm Water,Mira Sorrento Place-Scranton to Vista Sorrento,2013,2013,Council District: 5; Community Plan: Mira Mesa,12360253,12460253,This project provides for widening and extending Mira Sorrento Place to a four-lane collector street between Scranton Road and Vista Sorrento Parkway. It includes widening the Mira Sorrento Place/Scran- ton Road intersection.,This project is needed to improve traffic flow and is included in the Council-approved Mira Mesa Community Financing Plan and Facilities Benefit Assessment Document. See Project Number 56 in the Mira Mesa Public Facilities Financing Plan.,0,100000,0,0,0,0,0
