cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017
2010,The World Beat Center / S01025,173,General Services,Bldg - Other City Facility,,,Council District: 3; Community Plan: Balboa Park,25000,25000,Justification / Public Benefit:,,0,0,0,0,0,0,0,0
2010,Beach Area Low Flow Storm Drain Diversion / S00603,174,General Services,,,,"Council District: 1, 2; Community Plan: La Jolla, Pacific Beach",7754755,7754755,"This project provides for the beach area interception and diversion of sewer spills and storm drain low-flows. Federal grants are available for 55 percent of the construction costs for Phase II, which has 10 sites and Phase III, which has 11 sites.",,0,0,0,0,0,0,0,0
2010,Fashion Valley Road Restoration / S00610,175,General Services,,,,Council District: 6; Community Plan: Mission Valley,2397000,2397000,This project provides for the replacement of the failed corrugated metal pipes under the roadway at the San Diego River Crossing and for the restoration of the roadway.,,0,0,0,0,0,0,0,0
2010,54th Street/Euclid Avenue Bikeways / S00956,176,General Services,,,,"Council District: 3, 4; Community Plan: Southeastern San Diego, College Area",130000,130000,This project provides for the installation of Class II Bike Lanes on 54th Street between Trojan and Euclid Avenues and for Class III Bike Route signage and pavement markings along Euclid Avenue between 54th Street and Market Street.,,0,0,0,0,0,0,0,0
2010,Balboa Ave/Tierrasanta Blvd Bikeway / S00957,177,General Services,,,,"Council District: 6, 7; Community Plan: Clairemont Mesa",250000,250000,"This project provides for the installation of 13.5 miles of Class II bike lanes on Balboa Avenue from Morena Boulevard to Interstate 15 and on Tierrasanta Boulevard from Interstate 15 to Santo Road, and .7 miles of Class III bike route on Balboa Avenue from Mission Bay Drive to Morena Boulevard.",,0,0,0,0,0,0,0,0
2010,Bayshore Bikeway / S00944,178,General Services,,,,Council District: 8; Community Plan: Otay Mesa - Nestor,696409,696410,This project provides for constructing a Class I bikeway from the northern end of 13th Street to Main Street at the Interstate 5 interchange at the southeast corner of San Diego Bay.,,0,0,0,0,0,0,0,0
2010,Bicycle Master Plan / S00948,179,General Services,,,,Council District: Citywide; Community Plan: Citywide,275000,275000,"This project updates the current Bicycle Master Plan that was completed in 2002. This update provides for documenting existing conditions and making recommendations for future bicycle facilities. It is an essential reference tool for updating community plans, and for use in reviewing development proposals and street improvement plans.",,0,0,0,0,0,0,0,0
2010,Bicycle Parking at the Border / S00953,180,General Services,,,,Council District: 8; Community Plan: P13 San Ysidro,23300,23300,"This project provides for installation of 180 bike racks at an existing state-owned lot addressing some of the deficiencies in available bicycle parking near the border. This project is a cooperative effort between the City of San Diego, Caltrans, and the Metropolitan Transit Development Board for joint construc­ tion of a surface to support the racks. Caltrans will be the lead agency for this project.",,0,0,0,0,0,0,0,0
2010,Cherokee Traffic Calming / S00733,181,General Services,,2011,2011,Council District: 3; Community Plan: City Heights (Mid-City),0,240000,"The Cherokee Ave/Madison Ave Traffic Calming project consists of realigning the intersection of Cherokee Avenue and Madison Avenue to improve the flow of traffic through this neighborhood and provide safer crossing routes for pedestrians. The project will include street markings, striping, landscaping, sidewalk modifications and pedestrian ramp installations.",,0,240000,0,0,0,0,0,0
2010,Coastal Rail Trail / S00951,182,General Services,,,,"Council District: 1; Community Plan: Torrey Pines, University",1427188,21352818,This project provides for identifying the best alignment for a bikeway route of approximately 10 miles between the San Diego-Del Mar city limits and Gilman Drive,,19925629,0,0,0,0,0,0,0
2010,Congress Street Bicycle Facility / S11037,183,General Services,,2011,2011,Council District: 2; Community Plan: Old San Diego,0,50000,This project will install a bicycle facility on Congress Street from Ampudia Street to Taylor Street.,,0,50000,0,0,0,0,0,0
2010,Congress Street-San Diego Avenue Bicycle Facility / S11038,184,General Services,,2011,2011,Council District: 2; Community Plan: Old San Diego,0,50000,This project will install a bicycle facility on Congress Street from Ampudia Street to Washing- ton Street.,,0,50000,0,0,0,0,0,0
2010,Darkwood Canyon Connector Study / S00736,185,General Services,,,,Council District: 1; Community Plan: Rancho Penasquitos,50000,50000,The project provides for a feasibility study for a bike lane connection between the State Route 56 Bike Path and Park Run Road and is a part of the State Route 56 Corridor Study.,,0,0,0,0,0,0,0,0
2010,El Camino Real/State Route 56 Bike Path Connector / S00981,186,General Services,,,,Council District: 1; Community Plan: Carmel Valley,267500,267500,"This project will provide for pervious paving on the bike path entrances from El Camino Real to the State Route 56 Bike Path. The existing entrances will be graded, and a driveway apron will be installed on the north side of El Camino Real to allow access to the path.",,0,0,0,0,0,0,0,0
2010,Friars Road/Pacific Highway Bicycle Path / S00947,187,General Services,,,,"Council District: 6; Community Plan: Mission Valley, Linda Vista",80000,705000,This project provides for designing and constructing a Class I bike path connecting Friars Road to Pacific Highway.,,625000,0,0,0,0,0,0,0
2010,Interstate 5 Underpass - Bikeway/Ped Connector / S00982,188,General Services,,2011,2016,Council District: 1; Community Plan: Carmel Valley,535000,2767010,"This project will provide the (missing) link between two existing bike/pedestrian paths: the regional bike connection that runs parallel to State Route 56 corridor, and the Sorrento Valley Road multi-use bike/pedestrian path, and will pass under Interstate 5, just south of the Carmel Mountain Road interchange.",,0,1116000,0,0,0,0,1116010,0
2010,Kearny Villa Road Bike Lane Improvements / S00961,189,General Services,,,,Council District: 6; Community Plan: Kearny Mesa,300000,300000,This project provides for the resurfacing and repair of damaged bicycle lanes on Kearny Villa Road between Miramar Way and State Route 163.,,0,0,0,0,0,0,0,0
2010,Kearny Villa Road Bike Path Study / S00966,190,General Services,,,,Council District: 6; Community Plan: Kearny Mesa,100000,100000,"This project will provide for a feasibility study focusing on a long term solution to provide an alternative parallel facility to the existing bicycle lane on Kearny Villa Road, including possible operational improvements at the interchanges at State Route 163.",,0,0,0,0,0,0,0,0
2010,Minor Bike Facilities / AIA00001,191,General Services,,2011,2015,Council District: Citywide; Community Plan: Citywide,288002,448002,"This annual allocation provides for the installation of signage, loop detection, and pavement markings for Class II bike lanes or Class III bike routes at various locations throughout the City on an as-needed basis.",,0,100000,15000,15000,15000,15000,0,0
2010,Mission Trails Regional Park/Mission Bay Bike Path / S00734,192,General Services,,,,"Council District: 6; Community Plan: Navajo, Mission Valley",201500,201500,This project provides for various bikeway projects along the San Diego River Bike Path between Mission Trails and Mission Bay in the Mission Valley Community.,,0,0,0,0,0,0,0,0
2010,Ocean Beach/Hotel Circle Bicycle Path / S00949,193,General Services,,,,"Council District: 2, 6; Community Plan: Ocean Beach, Mission Valley",12783249,12783249,"This project provides for Class I bike path to connect the existing Ocean Beach bike path (at its easterly end) to Hotel Circle North, along the south side of the San Diego River.",,0,0,0,0,0,0,0,0
2010,Pacific Highway Bicycle Route / S11036,194,General Services,,2011,2011,"Council District: 2; Community Plan: North Bay, Midway - Pacific Highway",0,10000,This project will install a bicycle route from Pacific Highway to Enterprise Street to Barnet Ave- nue.,,0,10000,0,0,0,0,0,0
2010,Park Blvd Bicycle Facility / S11035,195,General Services,,2011,2011,"Council District: 2, 3, 7; Community Plan: Greater North Park, College Community, Kensington - Talmadge (Mid-City),",0,75000,This project will install a bicycle facility on Park Boulevard between Interstate 15 and City lim- its.,,0,75000,0,0,0,0,0,0
2010,Pedestrian Master Plan / S00737,196,General Services,,2011,2011,Council District: Citywide; Community Plan: Citywide,341435,491435,"This project provides for the development of a comprehensive Pedestrian Master Plan to guide the way the City plans and implements pedestrian improvement projects to address safety, accessibility, connec­ tivity, and walkability. The plan will identify and prioritize pedestrian improvement projects based on technical analysis and community input.",,0,150000,0,0,0,0,0,0
2010,Poway Road Bicycle Path - Class I / S00943,197,General Services,,,,Council District: 5; Community Plan: Sabre Springs,1600000,1600000,"This project provides for the construction of a Class I bicycle path (combined pedestrian and bicycle travel) easterly along the south side of Poway Road from the I-15/Poway Road interchange to Sabre Springs Parkway, approximately 1,950 feet in length. This project replaces the existing Class II bikeway located within the shoulder of Poway Road.",,0,0,0,0,0,0,0,0
