cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
2018,Trans - Bicycle Facilities (All Class.),430,Transportation & Storm Water,El Camino Real,,,Council District: 1; Community Plan: Carmel Valley,555339,555340,"The project provides a new bike path connector, a concrete driveway apron, associated drainage improvements, and re-vegetation areas on the east side of El Camino Real to provide access to the State Route 56 Bike Path.",This project is required in order to provide a safe method of bicycle access from street to trail.,0,0,0,0,0,0,0
2018,Trans - Roadway,431,Transportation & Storm Water,Euclid Avenue & Home Improvements,,,Council District: 9; Community Plan: Mid-City: Normal Heights,1012739,1012739,"This project provides for street improvements recommended in the Euclid Avenue Revitalization Program and the Mid-City Community Plan. Improvements will extend from Home Avenue to Thorn Street and will include curb, gutter, sidewalk, paving, traffic calming installations, and landscape.","Euclid Avenue carries a traffic volume in excess of its design capacity, resulting in significant congestion, which impacts neighboring properties. Traffic speed, volume, and a deficiency in pedestrian infrastructure compromise pedestrian safety.",0,0,0,0,0,0,0
2018,Trans - Signals - Calming/Speed Abatemt,432,Transportation & Storm Water,Five Points Neighborhood Pedestrian Impr,,,Council District: 2 3; Community Plan: Uptown; Midway - Pacific Highway,924999,925000,"The project provides for the construction of pedestrian curb extension, sidewalk, curb ramps, countdown pedestrian crossing signal system, and modifies traffic signage and signals to allow for safe pedestrian crossing at the intersections of Hancock Street and Washington Street and San Diego Avenue and Washington Street.",This project is needed to address public concerns regarding pedestrian safety in the Five Points Neighborhood.,0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,433,Transportation & Storm Water,Genesee Avenue Widen I-5 Crossing,,,Council District: 1; Community Plan: C53 University,22587666,22587667,"This project provides for widening Genesee Avenue to six lanes plus dual turn lanes and replacing the existing Genesee Avenue overcrossing with a higher, wider (124- foot) structure and the modification of the existing ramps. The environmental document will also clear additional Interstate 5 Corridor improvements including auxiliary lanes on both sides of the freeway, north and south of Genesee Avenue, and the replacement of the Voight Drive Overcrossing.",This project is needed to improve traffic flow. It is included in the Council- approved North University City Public Facilities Financing Plan (PFFP) as Project Number 24.,0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,434,Transportation & Storm Water,Georgia Street Bridge Improvements,2019,2019,Council District: 3; Community Plan: C17 Greater North Park,15170308,15980309,This project provides for seismic and structural improvements of the bridge and the adjacent retaining walls.,This bridge has severe spalling due to age and has severe height limitations which need to be corrected. Trucks continue to hit the low arches of the bridge.,0,810000,0,0,0,0,0
2018,Trans - Roadway - GRails/BRails/Safety,435,Transportation & Storm Water,Guard Rails,,,Council District: Citywide; Community Plan: Citywide,3472840,5279141,This annual allocation provides for installing new and replacing old guard rails along streets where needed.,The City maintains an ongoing program to promote safety within the public right-of-way. Analysis of accident patterns at a particular location will occasionally show that some minor improvements in the area would help to reduce the number and/or severity of accidents. This annual allocation provides the flexibility necessary for timely initiation of such improvements.,1806300,0,0,0,0,0,0
2018,Drainage - Storm Drain Pipes,436,Transportation & Storm Water,Hayes Ave Storm Drain,,,Council District: 3; Community Plan: Uptown,1320099,1320100,This project provides for improved flood control by upgrading the existing pipe along Hayes Avenue.,This project will alleviate frequent flooding during normal storm events because of the current undersized storm drain pipe.,0,0,0,0,0,0,0
2018,Trans - Signals - Traffic Signals,437,Transportation & Storm Water,Install T/S Interconnect Systems,2019,2023,Council District: Citywide; Community Plan: Citywide,10914693,129990093,"This annual allocation provides for the installation of, and modifications to, traffic signal interconnect systems citywide.",This project provides for increased traffic signal coordination which will reduce traffic congestion.,118575400,100000,100000,100000,100000,100000,0
2018,Trans - Roadway - Street Lighting,438,Transportation & Storm Water,Installation of City Owned Street Lights,2019,2023,Council District: Citywide; Community Plan: Citywide,4376415,191876416,This annual allocation provides for installing City-owned safety street lights where needed.,"Additional street lights will increase the level of lighting for motorists, bicyclists, and pedestrians on public streets.",182509832,4190168,200000,200000,200000,200000,0
2018,Trans - Bicycle Facilities (All Class.),439,Transportation & Storm Water,Interstate 5 Underpass-Bikeway,,,Council District: 1; Community Plan: Carmel Valley,1630229,2746239,"This project will link two existing bike/pedestrian paths: the regional bike connection that runs parallel to State Route 56 corridor, and the Sorrento Valley Road multi- use bike/pedestrian path, and will pass under Interstate 5, just south of the Carmel Mountain Road interchange.","Currently, cyclists and pedestrians must use the shoulders of Carmel Valley Road to access the west side of Interstate 5. High traffic volumes coupled with commercial driveways and freeway ramps make it difficult for pedestrians and cyclists to travel from one side of the freeway to the other.",1116010,0,0,0,0,0,0
2018,Trans - Roadway,440,Transportation & Storm Water,Juan Street Concrete Street,,,Council District: 3; Community Plan: Old San Diego; Uptown,8529842,8529843,"This project provides for the replacement of the existing concrete pavement on Juan Street from Taylor Street to Sunset Road. The improvements include construction of curb, gutter, curb ramps, sidewalks (east and west sides), underground utilities, and replacement of water main, as well as construction of new storm drain system.",This project is needed to reconstruct the roadway due to deterioration of the existing roadway. This project location is one of the lowest rated non-residential concrete streets within the City based on Overall Condition Index (OCI) rating.,0,0,0,0,0,0,0
2018,Trans - Roadway,441,Transportation & Storm Water,La Jolla Mesa Drive Sidewalk,,,Council District: 1; Community Plan: C20 La Jolla,615999,616000,"This project provides widening of the street and installs new curb, gutter, and sidewalk on the east side of La Jolla Mesa Drive south of Deer Hill Court and north of Baja Mar.",This project is required to provide safer pedestrian access.,0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,442,Transportation & Storm Water,La Jolla Village Drive-I-805 Ramps,,,Council District: 1; Community Plan: C53 University,23974535,23974536,"This project converts the existing La Jolla Village Drive/Interstate 805 full cloverleaf interchange configuration to a partial cloverleaf configuration, including widening the overpass structure and approaches to provide three through lanes with an auxiliary lane in each direction. The project also provides for widening La Jolla Village Drive to eight lanes and constructing three lanes to the southbound on-ramp. Bike lanes will be included.",This project is needed to improve traffic circulation and safety in the University community per the North University City Public Facilities Financing Plan - Project C.,0,0,0,0,0,0,0
2018,Trans - Roads/Widening/Reconfiguration,443,Transportation & Storm Water,La Media Road Improvements,2019,2019,Council District: 8; Community Plan: Otay Mesa,11796689,37000000,"This project will widen La Media Road between SR-905 to the Otay Truck Route. La Media Road will be widened to a six-lane primary arterial from SR-905 to Airway Road, a five lane major between Airway Road and Siempre Viva Road with three southbound lanes and two northbound lanes, and a three lane collector from Siempre Viva Road to the Otay Truck Route with two southbound lanes and one northbound lane. This project will also improve drainage at the intersection of La Media Road and Airway Road. This project may be built in phases, which will be determined by design and funding at a later date.",La Media Road is part of the designated Truck Route for the Otay Mesa Port of Entry. These improvements are needed to accommodate future development and future truck traffic.,24834262,369048,0,0,0,0,0
2018,Trans - Roadway,444,Transportation & Storm Water,Linda Vista,,,Council District: 6; Community Plan: P09 Linda Vista,1052999,1053000,This project provides for lengthening the Genesee Avenue westbound left-turn lanes to 300 feet and re-striping Genesee Avenue to provide an exclusive eastbound right- turn lane. It will also widen Linda Vista Road to provide an exclusive northbound right-turn lane.,This project will improve the traffic flow through the intersection.,0,0,0,0,0,0,0
2018,Trans - Ped Fac - Sidewalks,445,Transportation & Storm Water,Market St-Euclid to Pitta-Improvements,2019,2019,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),717499,5569100,"This project provides for sidewalks, curb ramps, bicycle facility improvements, and additional streetlights on Market Street between Euclid Avenue and Pitta Street.",Improvements are needed on Market Street between Euclid Avenue and Pitta Street to enhance safety for bicycles and pedestrians. The project location is close to Malcolm X Library and Elementary Institute of Science.,4651600,200000,0,0,0,0,0
2018,Trans - Roadway - Enhance/Scape/Medians,446,Transportation & Storm Water,Market Street-47th to Euclid-Complete Street,2019,2020,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),1058083,7607000,"This project provides pedestrian and bicycle focused infrastructure improvements to portions of three auto-oriented streets, including: Euclid Avenue, between Naranja Street and Guymon Street; Market Street, from 47th Street to east of Euclid Avenue; and Guymon Street in front of Horton Elementary School.",The purpose of this project is to increase the safety of children walking and cycling to school at Horton Elementary and Millennial Tech Middle School and make it more likely for community residents and visitors to choose walking or cycling as their mode of transportation to move within the community and access various destinations.,2901916,900000,2747000,0,0,0,0
2018,Trans - Roadway - Enhance/Scape/Medians,447,Transportation & Storm Water,Martin Luther King Jr. Promenade,,,Council District: 4; Community Plan: Southeastern San Diego,224999,1230000,"This project will provide for the construction of a cultural promenade area including pedestrian areas, fitness areas, seating, landscaping, community identification signs, artwork, utility relocation, new street section, retaining walls, and free-standing walls.",This project will provide for a cultural gathering area for educational and recreational activities.,1005000,0,0,0,0,0,0
2018,Trans - Roadway - Enhance/Scape/Medians,448,Transportation & Storm Water,Median Installation,2019,2023,Council District: Citywide; Community Plan: Citywide,2485545,9835545,This annual allocation provides for the installation and improvements of medians citywide.,This project provides for safety improvements where medians are warranted.,5160000,750000,1140000,100000,100000,100000,0
2018,Trans - Bicycle Facilities (All Class.),449,Transportation & Storm Water,Minor Bike Facilities,2019,2023,Council District: Citywide; Community Plan: Citywide,10413896,98844896,"This annual allocation provides for the installation of bike facilities including Class I, Class II, and Class III bike facilities throughout the City.",This project will provide funding for various bike facilities.,86731000,900000,200000,200000,200000,200000,0
2018,Trans - Roadway,450,Transportation & Storm Water,Miramar Road-I-805 Easterly Ramps,2019,2019,Council District: 1; Community Plan: C53 University,7588072,8048073,This two-phase project provides for widening Miramar Road to eight lanes from the Interstate 805 easterly on and off-ramps to 300 feet east of Eastgate Mall. It includes dual left-turn lanes at Eastgate Mall. Phase I constructed road improvements west of Eastgate Mall. Phase II will construct an exclusive right turn lane on westbound Miramar Road approaching Eastgate Mall and an exclusive right turn lane on southbound Eastgate Mall.,"This project is needed to improve traffic flow, and is included in the Council- approved North University City Community Plan and Facilities Benefit Assessment Document per the North University City Public Facilities Financing Plan - Project 50.",0,460000,0,0,0,0,0
2018,Trans - Bridge - Vehicular,451,Transportation & Storm Water,N Torrey Pines Rd Bridge,,,Council District: 1; Community Plan: Torrey Pines,14530652,14630652,"This project provides for demolishing and reconstructing the North Torrey Pines Road Bridge over Los Penasquitos Creek and for transitionally widening both road approaches from approximately 770 feet south of the bridge to 1,100 feet north of the bridge. Tidal action from Los Penasquitos Lagoon is compromising beach access. Tidal action has become an issue due to the new configuration of the bridge span over the lagoon. Scouring of the access point from the State parking lot is an issue for State maintenance vehicles and beach patrons. Phase II of this project will include permanent repairs to the slope protection adjacent to the westerly pedestrian walkway of North Torrey Pines Road, as well as reconstructing the public beach access ramp under the bridge.",This project provides the replacement of the structurally deficient bridge to promote safe access and regular use.,100000,0,0,0,0,0,0
2018,Trans - Ped Fac - Sidewalks,452,Transportation & Storm Water,New Walkways,2019,2023,Council District: Citywide; Community Plan: Citywide,13115452,122912452,This annual allocation provides for the construction of new sidewalks citywide.,This project provides permanent sidewalks to promote pedestrian safety and access.,104615000,1182000,1000000,1000000,1000000,1000000,0
2018,Trans - Roadway,453,Transportation & Storm Water,Old Otay Mesa Road-Westerly,,,Council District: 8; Community Plan: C33 Otay Mesa; Otay Mesa - Nestor,15651670,15651671,"The project is located south of State Route 905 and east of Interstate 805 along a portion of Otay Mesa Road extending east from the intersection of Hawken Drive and Otay Mesa Road and terminating just westerly of Crescent Bay Drive within the Otay Mesa Community Plan area (Council District 8). The roadway improvements will include widening and realigning an existing two-lane undivided road to a modified two lane local collector in accordance with the City of San Diego Street Design Manual; two striped vehicular travel lanes; two buffers; two Class II bicycle lanes; new sidewalks on each side of the roadway with curb and gutter; driveways; pedestrian ramps; street signage; utility relocations and adjustments; crib walls, faux-rock retaining walls, street lights, striping, and a new storm water drainage system. A guardrail and chain-link fencing will be constructed along the sidewalk on the north side of Otay Mesa Road for pedestrian safety. Street lighting will be installed. Disturbed areas will be revegetated with native plant species appropriate to the surrounding areas per the approved revegetation/erosion control plan.",,0,0,0,0,0,0,0
2018,Trans - Roadway,454,Transportation & Storm Water,Otay Mesa Truck Route Phase 4,2019,2019,Council District: 8; Community Plan: Otay Mesa,12249999,23460000,The Otay Truck Route Eastern Phase provides for the construction of an additional lane to the existing Otay Truck Route between La Media Road and Drucker Lane. The Otay Truck Route Western Phase provides for the extension of the Truck Route (two lanes) along Britannia Boulevard from Britannia Court to the border and from Britannia Boulevard to La Media Road.,The Otay Truck Route Eastern and Western Phases will remove cargo traffic from local streets and further expedite international truck traffic southbound into Mexico at the Otay Mesa Port of Entry.,3630000,7580000,0,0,0,0,0
2018,Trans - Signals - Traffic Signals,455,Transportation & Storm Water,Pacific Highlands Traffic Signals,,,Council District: 1; Community Plan: Pacific Highlands Ranch,2400000,2400000,This reimbursement project provides for installing up to 17 different traffic signals within the Pacific Highlands Ranch Community.,These signals will be installed as part of the traffic control system for the Pacific Highlands Ranch community. They are needed to accommodate the increase in traffic generated by this community. See Pacific Highlands Ranch Public Facilities Financing Plan.,0,0,0,0,0,0,0
2018,Trans - Ped Fac - Accessibility Improve,456,Transportation & Storm Water,Pacific Hwy Curb Ramp Barrier Removal,,,Council District: 2; Community Plan: Midway - Pacific Highway,449999,450000,"This project will provide for curb ramps, curbs & gutters, sidewalks, a new storm drain inlet, streetlights, and traffic striping on Pacific Highway Frontage Road at Bandini Street, Wright Street, Estudillo Street, and Sutherland Street.",The project location is a highly used area. One or more Americans with Disabilities Act (ADA) complaints have been received. The improvements are needed for disabled access in public right-of-way for compliance with current ADA standards.,0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,457,Transportation & Storm Water,Palm Avenue Interstate 805 Interchange,,,Council District: 8; Community Plan: C33 Otay Mesa; C34 Otay Mesa - Nestor,7368662,34868663,"This project provides for improving the Palm Avenue/Interstate 805 Interchange in three phases. The first phase has been completed which included restriping of travel lanes and signal modification. The second phase consists of environmental determination and design of the project, construction repairs to the bridge approaches and abutments; bridge widening to the south, installation of sidewalk and signals; restriping; and signage modifications. The second phase will also add a Class IV bicycle facility along Palm Avenue within the project's limits. The third phase, which will be completed in a separate project once funding is identified, consists of construction of the bridge widening to the north, relocation of north bound on/off ramps and widening of the two on-ramps. All phases of the project improvements are included in the Otay Mesa Public Facility Financing Plan (Projects T1.1, 1.2, 1.3, and 1.4).",This project is required to accommodate the additional traffic generated due to development in the Otay Mesa community. Improvements to this interchange will also help to reduce traffic volumes on State Route 905.,27500000,0,0,0,0,0,0
2018,Trans - Roadway,458,Transportation & Storm Water,Palm Avenue Roadway Improvements,,,Council District: 8; Community Plan: Otay Mesa - Nestor,4817208,4817209,"This project provides for vehicular and pedestrian safety improvements on Palm Avenue from Beyer Way to Del Cardo Avenue in two phases. Phase 1, from east of Beyer Way to Del Cardo Avenue, includes the installation of raised center medians, turn pockets, traffic signals, pedestrian refuge areas, crosswalks, striping, and signage. Phase 2 consists of vehicular and pedestrian safety improvements at the intersection of Palm Avenue and Beyer Way.",These improvements will benefit the community by increasing the safety and flow of traffic.,0,0,0,0,0,0,0
2018,Trans - Roadway,459,Transportation & Storm Water,Park Boulevard At-Grade Crossing,2019,2021,Council District: 3 8; Community Plan: Barrio Logan; Centre City,14105565,22979022,"This project provides for the extension of Park Boulevard to Harbor Drive. The project will construct new pavement, curb and gutter, sidewalks, pedestrian ramps, railroad track, railroad signals and signage, storm drain, and other various infrastructure adjacent to the project.","This project will open Park Boulevard to Harbor Drive, as part of the Ballpark Infrastructure Design/Build Agreement which closed the 8th Avenue crossing to Harbor Drive.",0,-8176261,10000000,7049718,0,0,0
2018,Trans - Bicycle Facilities (All Class.),460,Transportation & Storm Water,Poway Road Bicycle Path - Class I,,,Council District: 5; Community Plan: C41 Sabre Springs,2743499,2743500,"This project provides for the construction of a Class I bicycle path (combined pedestrian and bicycle travel) easterly along the south side of Poway Road from the I- 15/Poway Road interchange to Sabre Springs Parkway, approximately 1,950 feet in length.","The Sabre Springs Community Plan encourages the development of a system of bikeways within the community, tying into the regional bicycle network.",0,0,0,0,0,0,0
2018,Trans - Roadway,461,Transportation & Storm Water,Regents Rd Widening-Genesee to Executive,2019,2019,Council District: 1; Community Plan: C53 University,7929999,8180000,"This project provides for widening Regents Road to a modified four-lane major street from Genesee Avenue to Executive Drive, relocation of the Genesee Avenue/Regents Road intersection to the east, and bike lanes.",This project is needed to improve traffic flow and is included in the Council- approved North University City Community Financing Plan - Project 13 and Facilities Benefit Assessment Document.,0,250000,0,0,0,0,0
2018,Trans - Roadway,462,Transportation & Storm Water,Rosecrans Street Corridor Improvements,,,Council District: 2; Community Plan: C23 Midway - Pacific Highway; C37 Peninsula,1448324,1448325,"This project provides for improvements to the former State Route 209, which includes all or parts of Camino del Rio West, Rosecrans Street, Canon Street, Catalina Boulevard, and Cabrillo Memorial Drive. Project scope could include but is not limited to construction of sidewalks, modification of existing traffic signals, traffic calming measures, and bicycle facility improvements.",Redevelopment in the area resulted in increased traffic and pedestrian activity.,0,0,0,0,0,0,0
2018,Trans - Ped Fac - Sidewalks,463,Transportation & Storm Water,School Traffic Safety Improvements,,,Council District: Citywide; Community Plan: Citywide,772782,772783,"This annual allocation provides for the installation of traffic control devices, sidewalks, signal modifications, and other improvements that will serve to improve safety surrounding schools. This allocation can also be used to match State or federal grants for this purpose.",The Public Safety and Neighborhood Services Committee of the City Council requested that this program be instituted in order to proactively respond to school traffic safety problems in the City.,0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,464,Transportation & Storm Water,Sea World Dr,,,Council District: 6; Community Plan: C26 Mission Bay Park,1090537,120163108,"This project proposes to realign and widen the southbound off-ramp, reconfigure the off-ramp intersection to eliminate the free right turn onto Sea World Drive, widen the eastbound approach to the southbound on-ramp, and increase storage on the overcrossing for the eastbound to northbound left turn at the northbound on-ramp. In addition, this alternative proposes to provide a loop on ramp to northbound Interstate 5 from eastbound Sea World Drive. The eastbound and westbound approaches would be modified to provide required storage and the entire interchange would be relocated approximately 30- feet to the south to accommodate phased construction of a new overcrossing. In addition, when funding is identified, Sea World Drive will be widened to six lanes between Sea World Way and Interstate 5.",Widening Sea World Drive to six lanes and improving the Sea World Drive/Interstate 5 interchange are necessary to meet existing and forecasted traffic volumes.,119072571,0,0,0,0,0,0
2018,Trans - Ped Fac - Sidewalks,465,Transportation & Storm Water,Sidewalk Repair and Reconstruction,2019,2019,Council District: Citywide; Community Plan: Citywide,21309907,73309908,"This annual allocation provides for the replacement of damaged sidewalks, curbs, and gutters, as well as the installation of curb ramps, Citywide.","This project replaces sidewalks, curbs, and gutters which have been damaged by City trees in areas near schools and parks and contributes to the City's ongoing efforts to promote walking as a mode of transportation.",47000000,5000000,0,0,0,0,0
2018,Trans - Roads/Widening/Reconfiguration,466,Transportation & Storm Water,Siempre Viva Road Improvements,,,Council District: 8; Community Plan: Otay Mesa,10000,10000,This project will provide for the design and construction of modifying the existing road to a six-lane primary arterial road from La Media Road to Otay Center Drive,These improvements are needed to accommodate future development and future truck traffic.,0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,467,Transportation & Storm Water,SR 163,,,Council District: 6; Community Plan: Kearny Mesa,18421199,18421200,This project provides for improving Clairemont Mesa Boulevard/State Route 163 to six-lane prime arterial standards. Phase I of the project consists of bridge widening and ramp realignment on the eastern side of the interchange. Phase II consists of ramp realignment on the western side. The interchange will be re-configured to eliminate existing continuous-flow freeway connections and the ramps will be re-configured to intersect Clairemont Mesa Boulevard at standard signalized intersections. High-occupancy vehicle/bus bypass lanes will be incorporated on the on-ramps.,"These improvements will eliminate existing pedestrian/bike high-speed crossings and all vehicle, bike, and pedestrian moves will be controlled, thus improving safety. Transit movement through the interchange area will be greatly enhanced.",0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,468,Transportation & Storm Water,SR 163,2019,2019,Council District: 7; Community Plan: C28 Mission Valley,56458878,60993656,"This project provides for construction of a new southbound State Route 163 to westbound Friars Road off-ramp, widening of the Friars Road overcrossing structure to eight lanes extending to Frazee Road, construction of a third westbound lane on Friars Road to Fashion Valley Road, the addition of an exclusive right-turn lane on southbound Frazee Road to westbound Friars Road, other modifications to the existing on and off-ramps, and improvements to the existing State Route 163 southbound travel lanes to improve the weaving problems. This project also includes an auxiliary lane on southbound State Route 163 from Genesee Avenue to westbound Interstate 8, which requires major structural work to widen the bridge over the San Diego River. Additionally, over 5,300 feet of retaining walls will need to be constructed along State Route 163 and Friars Road, including one that is over 30 feet high. Friars Road widening and ramp improvements at Friars Road will be constructed with Phase I. All other improvements will be constructed in future phases as part of a separate project.",This project will alleviate some of the severe traffic delays along Friars Road due to new development in Mission Valley and the backup that occurs on the existing southbound off-ramp because of the weaving situation with the southbound on-ramp.,0,4534778,0,0,0,0,0
2018,Trans - Roadway,469,Transportation & Storm Water,SR94,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),5894799,5894800,"The State Route 94/Euclid Avenue interchange is an uncontrolled intersection with higher than average accident rates. The Euclid Avenue overpass crosses State Route 94, one of the region’s most important east-west connections. The City of San Diego is considering improvements to the interchange to enhance safety features through this corridor and the optimization of the level of service for both Euclid Avenue and State Route 94.",The project will evaluate the State Route 94 / Euclid Avenue Interchange for improvements to enhance Level of Service of the interchange and safety improvement measures for all modes of transportation.,0,0,0,0,0,0,0
2018,Trans - Bicycle Facilities (All Class.),470,Transportation & Storm Water,State Route 56 Bike Interchanges,,,Council District: 1; Community Plan: Priority Category: High,536094,536094,"This project will provide for a bicycle path interchange and community connection points at Black Mountain Road, Camino Del Sur, Rancho Del Sol Way, and Torrey Meadows Drive along State Route 56.",Bicyclists and pedestrians traveling the SR-56 bicycle path have to contend with high volumes of conflicting vehicular traffic when crossing through the interchange areas. This project will expedite the movements along the bicycle path through the interchange areas.,0,0,0,0,0,0,0
2018,Trans - Roadway,471,Transportation & Storm Water,State Route 56 Freeway Expansion,2024,2024,Council District: 1; Community Plan: Priority Category: N/A,14670842,123579843,This project provides for the conversion of the four-lane freeway into a six-lane facility. High occupancy vehicle lanes can be accommodated within the center median at some point in the future once regional funding is identified. This project will be completed in multiple phases as funding becomes available.,"Due to the regional servicing nature of this freeway, it is anticipated that federal, State, or other outside funding for this segment of SR-56 will be obtained. In the absence of these other funding sources, development within the individual subareas of the North City Future Urbanizing area may be required to advance the cost of this project. See Project Page T-1.2B in the Torrey Highlands Public Facilities Financing Plan.",91000000,0,0,0,0,0,17909000
2018,Trans - Roadway,472,Transportation & Storm Water,Streamview Drive Improvements,,,Council District: 4; Community Plan: Mid-City: City Heights,4449950,4449950,"This project provides for the installation of new raised median, new sidewalk including curb and gutter, and traffic circles on Streamview Drive from 54th Street to College Avenue. The first phase of the project is on Streamview Drive between Gayle Street and Lynn/Michael Streets.","This project provides for safety/capacity improvements on Streamview Drive from 54th Street to College Avenue to reduce excessive speeds, increase safety, and enhance visual impacts.",0,0,0,0,0,0,0
2018,Trans - Roadway,473,Transportation & Storm Water,Streamview Drive Improvements Phase 2,2019,2021,Council District: 4; Community Plan: Mid-City: City Heights,149999,8150000,"This project provides for the installation of new raised median, new sidewalk including curb and gutter, and traffic circles on Streamview Drive from 54th Street to College Avenue. The first phase of the project, Streamview Drive between Gayle Street and Lynn/Michael Streets has been completed. The second phase of the project is located on Streamview Drive between 54th Street and Lynn/Michael Streets, and on Streamview Drive between Gayle Street and College Avenue.","This project provides for safety/capacity improvements on Streamview Drive from 54th Street to College Avenue to reduce excessive speeds, increase safety, and enhance visual impacts.",0,900000,501950,6598050,0,0,0
2018,Trans - Roadway - Street Lighting,474,Transportation & Storm Water,Street Light Circuit Upgrades,,,Council District: Citywide; Community Plan: Citywide,6246654,22846655,This annual allocation provides for the replacement of obsolete street light series circuits.,Series circuits are over 70 years old and no longer meet current standards and they constantly have maintenance problems which impact a large number of lights.,16600000,0,0,0,0,0,0
2018,Trans - Roadway,475,Transportation & Storm Water,Street Resurfacing and Reconstruction,2019,2023,Council District: Citywide; Community Plan: Citywide,162738372,339333386,"This annual allocation provides for roadway resurfacing, repair, and reconstruction including the repair and reconstruction of concrete streets.","This project provides for resurfacing, repair, and reconstruction of City streets, which are necessary to maintain the streets in serviceable condition and to mitigate roadway deterioration.",70295963,24822333,20072680,14466847,23651346,23285844,0
2018,Trans - Roadway - Erosion/Slope/Ret Wall,476,Transportation & Storm Water,Talbot Street Slope Restoration,,,Council District: 2; Community Plan: C37 Peninsula,3672434,3672435,This project provides for the stabilization of the slope adjacent to Talbot Street at Martinez Street.,The winter storms of 2004 and 2005 eroded the steep slope adjacent to Talbot Street and threatened the houses at the top of the slope. This project is eligible for Federal Highways Administration (FHWA) reimbursement.,0,0,0,0,0,0,0
2018,Trans - Bridge - Vehicular,477,Transportation & Storm Water,Torrey Meadows Drive Overcrossing,,,Council District: 5; Community Plan: Torrey Highlands,15214999,15215000,"This project provides for the design and construction of a two-lane over crossing of Torrey Meadows Drive over State Route 56. This project will include the bridge approaches on each side of the bridge, approximately 200 linear feet of a two-lane local collector road, together with any right-of-way not previously acquired as part of the State Route 56 project. The City has a reimbursement agreement with developer to provide design plans and construction specifications for future construction of project.","This two-lane connection will provide access to the neighborhood park, elementary and high schools, and the local mixed-use zone for those properties south of State Route 56. The project should alleviate traffic congestion on the Camino Del Sur Interchange and provide enhanced traffic flow.",0,0,0,0,0,0,0
2018,Trans - Ped Fac - Sidewalks,478,Transportation & Storm Water,Torrey Pines Road Improvement Phase 2,,,Council District: 1; Community Plan: Torrey Pines,1799999,1800000,"This project provides an additional path of travel for pedestrians on the south side of Torrey Pines Road between Hillside Drive and Amalfi Street, a safe pedestrian crossing of Torrey Pines Road just westerly of Princess Drive, increase safety of bicyclists utilizing Buffered Bike Lanes along Torrey Pines Road from La Jolla Shores Drive to Amalfi Drive, and provide gateway into the La Jolla Village area by installation of a painted stamped asphalt median between Roseland Drive and Hillside Drive.","Improvements are needed on Torrey Pines Road between La Jolla Parkway and Prospect Place in order to accommodate existing and future traffic volumes, and to provide for roadway features to enhance safety and traffic flow for vehicles, bicycles and pedestrians. A corridor study has been completed and potential improvements have been identified to enhance traffic safety and walkability along the Torrey Pines Road.",0,0,0,0,0,0,0
2018,Trans - Roadway - Erosion/Slope/Ret Wall,479,Transportation & Storm Water,Torrey Pines Road Slope Restoration,,,Council District: 1; Community Plan: C20 La Jolla,4172719,4172720,This project provides for reconstructing a 350-foot section of earthen slope along the south side of Torrey Pines Road between Little Street and Roseland Drive.,The existing slope is eroding. This project will eliminate the possibility of soil slough landing in the travel lane of a primary arterial street.,0,0,0,0,0,0,0
2018,Trans - Signals - Calming/Speed Abatemt,480,Transportation & Storm Water,Traffic Calming,2019,2023,Council District: Citywide; Community Plan: Citywide,4780419,13720420,This annual allocation provides for installing traffic control measures on an as- needed basis. These improvements respond to a variety of traffic concerns such as speeding motorists and shortcutting traffic. Solutions used may include the construction of flashing beacons and geometric design features such as road humps and traffic islands.,"This annual allocation is needed to improve safety by mitigating traffic problems on streets such as speeding, shortcutting traffic, and the need for increased pedestrian safety.",3740000,1200000,1000000,1000000,1000000,1000000,0
2018,Trans - Signals - Traffic Signals,481,Transportation & Storm Water,Traffic Signals - Citywide,2019,2023,Council District: Citywide; Community Plan: Citywide,6110212,16152413,This annual allocation provides for the installation of traffic signals at high- priority locations and the City's share of the costs of traffic signals undertaken in cooperation with others.,"The City maintains an inventory of candidate intersections which are periodically surveyed for significant changes in operating conditions. Installing traffic signals in select intersections provides for the orderly movement of traffic, increased traffic handling capacity, reduced frequency of accidents, and for improved traffic flow. Signals also permit vehicles and pedestrians from a minor street to enter or cross continuous traffic on the major street. The criteria for installing traffic signals are governed by Council Policy 200-6.",5414200,1628000,750000,750000,750000,750000,0
